,author,description,genre,title
34,ржЬрж╛рж╣рж┐ржж рж╣рзЛрж╕рзЗржи,"ржПржХ рж░рж╛рждрзЗ ржмрзНрж░рж┐ржЧрзБржжрж╛рж░ ржЬрзБржбрж┐рже ржбрж╛рж░рж╣рж╛ржо ржЕржжрзНржнрзБржд ржПржХ рж╕рзНржмржкрзНржи ржжрзЗржЦрзЗред ржкрзНрж░ржержо ржкрзНрж░ржержо ржХрзЗржЙ ржкрж╛рждрзНрждрж╛ ржжрзЗрзЯржирж┐ред рж╕рзНржмржкрзНржи рждрзЛ ржЕржирзЗржХрзЗржЗ ржжрзЗржЦрзЗ, ржЕржд ржкрж╛рждрзНрждрж╛ ржжрзЗрзЯрж╛рж░ ржХрзА ржЖржЫрзЗ! ржХрж┐ржирзНрждрзБ ржмрзНрж░рж┐ржЧрзБржжрж╛рж░ рж╕ржмрж╛ржЗ ржР ржПржХржЗ рж╕рзНржмржкрзНржи ржжрзЗржЦрж╛ рж╢рзБрж░рзБ ржХрж░рж▓рзЗ рж╕ржмрж╛рж░ ржЯржиржХ ржирзЬрзЗред рждрж╛рж░ржкрж░ ржПржХ ржнрзЯрж╛рж▓ рж░рж╛рждрзЗ ржмрзНрж░рж┐ржЧрзБржжрж╛ ржЧрзНрж░рж╛ржоржЯрж┐ рждржЫржиржЫ рж╣рзЯрзЗ ржпрж╛рзЯред ржкрзЬрзЗ ржерж╛ржХрзЗ рж╕рзНрж░рзЗржл ржЫрж┐ржирзНржи-ржмрж┐ржЪрзНржЫрж┐ржирзНржи ржХрж┐ржЫрзБ ржжрзЗрж╣ред ржЧрзНрж░рж╛ржорзЗрж░ ржПржХржорж╛рждрзНрж░ ржЧрж┐рж░рзНржЬрж╛рзЯ ржХрзЗ ржЬрж╛ржирж┐ ржПржХ ржЬрзЛрзЬрж╛ ржЪрзЛржЦрзЗрж░ ржЫржмрж┐ ржПржБржХрзЗ рж░рзЗржЦрзЗржЫрзЗред ржирж┐ржЪрзЗ рж▓рзЗржЦрж╛--ржкрзАржВржХрзНрж░рзА рж░рзАржЯрзНрж░рж┐ржХрзНрж░рж╛ ржХрзНрж░рзЗрзЯрзАрзО рж╕рзНржкрж╛ржХрзНрж░рж╛ рж▓рж┐ржХрзНрж░рж┐рзО...ржоржлрж╕рзНржмрж▓рзЗрж░ ржмрж╕рзНрждрж┐рждрзЗ ржЧрж╛ ржврж╛ржХрж╛ ржжрзЗрзЯрж╛ рж▓рзЗржЦржХ ржорзЛрж╣рж╛ржорзНржоржж ржЖрж╕ржЧрж░ ржЖрж▓рзА ржЪрж╛рзЯрзЗрж░ ржжрзЛржХрж╛ржирзЗ ржЕржжрзНржнрзБржд ржПржХ ржЧрж▓рзНржк рж╢рзЛржирзЗржиред рж╕рзЗржЗ ржЧрж▓рзНржкрзЗрж░ рж╕рзБрж▓рзБржХ-рж╕ржирзНржзрж╛ржирзЗ ржорзЛржЯрж░-ржкрж╛рж░рзНржЯрж╕ ржжрзЛржХрж╛ржирж┐ рж╕рж╛ржЪрзНржЪрзБржХрзЗ ржирж┐рзЯрзЗ ржкрж░рж╛ржмрж╛рж╕рзНрждржм ржПржХ ржЕржнрж┐ржпрж╛ржирзЗ ржирзЗржорзЗ ржкрзЬрзЗржи рждрж┐ржирж┐ред рждрж╛рж░ ржЕржнрж┐ржпрж╛рждрзНрж░рж╛рзЯ ржЖрж░рзЛ рж╕ржЩрзНржЧрж┐ рж╣ржи ржЗржЙржирж┐ржнрж╛рж░рзНрж╕рж┐ржЯрж┐тАЩрж░ рж▓рзЗржХржЪрж╛рж░рж╛рж░ рж░рзЗрж╣ржорж╛ржи рж╕рж┐ржжрзНржжрж┐ржХ ржУ рждрж╛рж░ рж░ржЧржЪржЯрж╛ ржмрзЛржи ржлрж╛рж░рж╣рж╛ржирж╛ред рждрж╛рж░рж╛ ржХрзА ржкрж╛рж░ржмрзЗ ржЕржжрзНржнрзБржд ржП ржЧрж▓рзНржкрзЗрж░ рж╕ржлрж▓ ржпржмржирж┐ржХрж╛ ржЯрж╛ржирждрзЗ? ржкрж░рж╛ржмрж╛рж╕рзНрждржмрждрж╛ ржХрзА ржмрж╛рж╕рзНрждржмрзЗ ржПрж╕рзЗ ржорж┐рж╢ржмрзЗ? ржирж╛ржХрж┐ ржмрзНржпрж░рзНржерждрж╛рзЯ ржкрж░рзНржпржмрж╕рж┐ржд рж╣ржмрзЗ рж╕ржм? ржП ржХрж╛рж╣рж┐ржирзА ржЬржиржкрзНрж░рж┐рзЯ рж▓рзЗржЦржХ ржорзЛрж╣рж╛ржорзНржоржж ржЖрж╕ржЧрж░ ржЖрж▓рзАрж░, ржП ржХрж╛рж╣рж┐ржирзА ржмржирж╢рзНрж░рзАтАЩрж░ ржоржХрзНрж╖рзАрж░рж╛ржгрзА ржЕрзНржпрж╛рж▓рж┐рж╕рзЗрж░, ржП ржХрж╛рж╣рж┐ржирзА рж╕рж╛ржЗржмрзЗрж░рж┐рзЯрж╛рж░ рж▓рж▓ржирж╛ ржирж╛рждрж╛рж╢рж╛тАЩрж░, ржП ржХрж╛рж╣рж┐ржирзА ржЦрзЗрж╛ржБрзЬрж╛ ржХрзНрж░рж┐ржорж┐ржирзЛрж▓ржЬрж┐рж╕рзНржЯ рж░рзЗрж╣ржорж╛ржи рж╕рж┐ржжрзНржжрж┐ржХрзЗрж░--рж╕рж░рзНржмрзЗрж╛ржкрж░рж┐ ржП ржХрж╛рж╣рж┐ржирзА рждрзНрж░рзАрждрзЗрж░! рждрзНрж░рзАрзО! ржпрж╛рж░рж╛ ржЫрж┐рж▓, ржпрж╛рж░рж╛ ржЖржЫрзЗ, ржпрж╛рж░рж╛ ржерж╛ржХржмрзЗ..",Horror,      ржПржХржЬрзЛрзЬрж╛ ржЪрзЛржЦ ржЦрзЛржБржЬрзЗ ржЖрж░рзЗржХржЬрзЛрзЬрж╛ ржЪрзЛржЦржХрзЗ
35,Tara Thomas,Twisted End is the third of three prequel novellas that are opening up Tara Thomas’ new romantic suspense Sons of Broad series. The three novellas definitely need to be read in order together as they are all one continuing story line.In the first novella readers were introduced to detective Janie Roberts who had been working undercover as a bartender while working a case searching for a killer. Janie had met the handsome and charming Brent Taylor and became involved with him even though he may have been a suspect in the case.After starting the relationship with Brent Janie had been fired from her job with the police force but then found herself the target of the serial killer. As the relationship grew between the pair so did the danger with the killer.Twisted End is the perfect title for this third installment of the novella set. The danger had been ramped up as the story continue along with the steamy love story. The story was finally finished for Janie and Brent although the author did leave an opening for the full length novels coming soon to the series. When finished overall the novellas made a great introduction to the series to lead readers to Darkest Night which will change the main couple.I received an advance copy from the publisher via NetGalley.For more reviews please visit https://carriesbookreviews.wordpress....,Romance,"      Twisted End
      
          (Sons of Broad 0.7)"
36,Latiful Islam Shibli,"'ржжржЦрж▓', ржПржЯрж╛ ржПржоржи ржПржХржЯрж┐ ржЧрж▓рзНржк, ржпрж╛рж░ ржмрж░рзНржгржирж╛ ржжрж┐ржЪрзНржЫрзЗ ржЬрзЗржирж┐ржлрж╛рж░ ржирж╛ржорзНржирзА ржПржХ ржмрзНрж░рж┐ржЯрж┐рж╢ ржмрж╛ржЩрзНржЧрж╛рж▓рзАредржорж╛-ржмрж╛ржмрж╛ ржП ржжрзБ'рзЯрзЗрж░ ржХрж╛ржЫ ржерзЗржХрзЗржЗ рж╕рзЗ ржкрзЗрзЯрзЗржЫрзЗ ржЕржнрж┐ржЬрж╛ржд рж╕ржВрж╕рзНржХрзГрждрж┐рж░ рж╢рж┐ржХрзНрж╖рж╛ред ''рж░ржХрзНржд ржорж╛ржВрж╕рзЗрж░ рж╢рж░рзАрж░ ржирж┐рзЯрзЗ ржирж╛рж░рзАржХрзЗ ржирж┐рж╖рзНржкрж╛ржк рж╕рзНржкрж░рзНрж╢ ржХрж░рж╛ ржпрж╛рзЯ ржирж╛редржирж╛рж░рзАрж░ ржоржи рж╕рзНржкрж░рзНрж╢ ржирж╛ ржХрж░рзЗ рждрж╛рж░ ржжрзЗрж╣ рж╕рзНржкрж░рзНрж╢ ржХрж░рж╛ржЯрж╛ржЗ ржмрж░рзНржмрж░рждрж╛ред""ржПржоржи ржзрзНржпрж╛ржиржзрж╛рж░ржгрж╛ рж░рж╛ржЦрж╛ ржорзЗрзЯрзЗржЯрж┐ ржкрзНрж░рзЗржорзЗ ржкрзЬрзЗ ржПржХ ржЕржЦрзНржпрж╛ржд ржХржмрж┐рж░редржарж┐ржХ ржХржмрж┐рж░ ржирж╛, рждрж╛рж░ ржХржмрж┐рждрж╛рж░ ржкрзНрж░рзЗржорзЗ ржкрзЬрзЗ рж╕рзЗредржХрж┐ржирзНрждрзБ, ржХрзЗржирзЛ ржпрзЗржирзЛ ржХржмрж┐рж░ ржХржмрж┐рждрж╛рж░ ржорж╛ржЭрзЗ ржЦрзБржБржЬрзЗ ржкрж╛ржУрзЯрж╛ рж╕рзЗржЗ ржмрзНржпржХрзНрждрж┐рждрзНржмрзЗрж░ ржирж╛ржЧрж╛рж▓ ржЬрзЗржирж┐ржлрж╛рж░ ржмрж╛рж╕рзНрждржмрзЗ ржкрж╛рзЯ ржирж╛ред ржХрж╛рж╣рж┐ржирзАрж░ ржЕржирзНржпржжрж┐ржХрзЗ ржЖржЫрзЗ ржбрзЗржнрж┐ржбред ржпрзЗ ржХрж┐ржирж╛ 'ржХржмрж┐рждрж╛рж░' рж╢ржХрзНрждрж┐рждрзЗ ржмрж╢рзАржнрзВржд рж╣рзЯрзЗ ржХрзНрж╖ржорж╛рж░ рж╢рж╛рж╕ржи рж╢рзБрж░рзБ ржХрж░рзЗ ржврж╛ржХрж╛рж░ 'рж╕рж╛рж░рзНржХрзЗрж▓рзЗ'редржпрж╛рж░ ржЙрзОрж╕ рж╕рзЗржЗ ржЕржЦрзНржпрж╛ржд ржХржмрж┐редржЬржирждрж╛ ржЯрж╛ржУрзЯрж╛рж░рзЗрж░ ржЖржарж╛рж░ рждрж▓рж╛рзЯ ржжрж╛ржБрзЬрж┐рзЯрзЗ рж╕рзЗ ржХрж╛рж░рзЛ ржХржерж╛ ржнрж╛ржмрзЗ, ржпрзЗ рждрж╛ржХрзЗ ржмрж▓рзЗржЫрж┐рж▓рзЛ""ржорж╛ржирзБрж╖ ржЖрж░ ржЕржорж╛ржирзБрж╖рзЗрж░ ржоржзрзНржпрзЗ ржПржХржЯрж╛ржЗ ржкрж╛рж░рзНржержХрзНржпред ржорж╛ржирзБрж╖ ржХрзНрж╖ржорж╛ ржХрж░рждрзЗ ржкрж╛рж░рзЗ, ржЖржорж╛ржирзБрж╖ рж╕рзЗржЯрж╛ ржкрж╛рж░рзЗ ржирж╛ред""ржХрж┐ржирзНрждрзБ, ржЫрж╛рзЯрж╛ рж╕рж░ржХрж╛рж░рзЗрж░ ржПржЗ рж╕рзНржерж╛ржиржЯрж┐рждрзЗ ржЯрж┐ржХрзЗ ржерж╛ржХрж╛ ржПржд рж╕рж╣ржЬ ржирзЯред ржбрзЗржнрж┐ржбржХрзЗ рждрж╛рзЬрж╛ ржХрж░рзЗ ржлрж┐рж░ржЫрзЗ рждрж╛рж░ ржПржХ рж╕ржорзЯрзЗ ржирзЗрзЯрж╛ ржПржХржЯрж┐ рж╕рж┐ржжрзНржзрж╛ржирзНрждрзЗрж░ ржлрж▓редрж╕рзЗ ржХрж┐ рждрж╛рж╣рж▓рзЗ ржнрзБрж▓ ржХрж░рзЗржЫрж┐рж▓рзЛ рж╕рзЗржжрж┐ржи?ржирж╛ржХрж┐ ржПржЦржиржУ ржХрж░рзЗ ржпрж╛ржЪрзНржЫрзЗ?ржХржмрж┐рж░ ржорж╛ржирж╢ржкржЯрзЗ ржпрзЗ ржЖрж░рж╛ржзрзНржп ржнрж╛рж▓рзЛржмрж╛рж╕рж╛ рждрж╛рж░ ржкрзНрж░рзЗржорж┐ржХрж╛рж░ ржЬржирзНржп, рж╕рзЗржЯрж╛ржХрзЗ рждрзЛ ржХржмрж┐рждрж╛рждрзЗржЗ ржврзЗрж▓рзЗ ржжрж┐рзЯрзЗржЫрзЗ рж╕рзЗредрждржмрзЗ ржмрж╛рж╕рзНрждржмрзЗ ржХрж┐ рждрж╛ржХрзЗ ржирж┐ржЬрзЗрж░ ржХрж░рзЗ ржирж┐рждрзЗ ржкрж╛рж░ржмрзЗ рж╕рзЗ?'ржжрзНржп рж╕рж╛ржи ржЕржл ржЖржирзНржбрж╛рж░ржУрзЯрж╛рж░рзНрж▓рзНржб' ржирж╛ржоржХ ржЙржкрж╛ржЦрзНржпрж╛ржиржЯрж┐рж░ ржкрж░рждрзЗ ржкрж░рждрзЗ ржпрзЗржоржи ржорж╛ржжржХрждрж╛ржорзЯ ржкрзНрж░рзЗржорзЗрж░ ржкрж░рж╢ рж░рзЯрзЗржЫрзЗред рждрзЗржоржирж┐ ржЖржЫрзЗ ржХрзНрж╖ржорждрж╛рж░ ржжржирзНржжрзНржмрзЗ рж▓рзЬрж╛ ржжрзБржЗ ржЧржбржлрж╛ржжрж╛рж░рзЗрж░ ржХрж╛рж╣рж┐ржирзАред ржЖрж░, ржжрж┐ржирж╢рзЗрж╖рзЗ ржХрж╛рж░рзЛ ржЕржирзНрждрж┐ржо ржЖрж░рзНрждржирж╛ржж ржпрзЗ рждрж╛рж░ ржкрзНрж░рзЗрзЯрж╕рзА ржирж╛рж░рзАрж░ ржЬржирзНржп ржЦрзБржирж┐ рж╣рзЯрзЗ ржЙржарзЗржЫрж┐рж▓рзЛредржкрж╛ржаржкрзНрж░рждрж┐ржХрзНрж░рж┐рзЯрж╛:рж▓рзЗржЦржХрзЗрж░ ржЙржкржирзНржпрж╛рж╕ 'ржжрж╛рж░ржмрж┐рж╢' ржкрзЬрзЗржЫрж┐рж▓рж╛ржо ржХрзЛржирзЛ ржЖрж╢рж╛ ржЫрж╛рзЬрж╛ржЗредрждрж╛рж░ ржХрж░рж╛ ржЧрж╛ржиржЧрзБрж▓рзЛрждрзЗржЗ ржЖржорж┐ рж╕рзЗржЗ ржнрж░рж╕рж╛ ржкрзЗрзЯрзЗ ржЧрж┐рзЯрзЗржЫрж┐рж▓рж╛ржоред ржЖрж░, ржХрж╛рж╣рж┐ржирзАржЯрж╛ржУ ржЗржЙржирж┐ржХ ржЫрж┐рж▓рзЛредржПржЗ ржЙржкржирзНржпрж╛рж╕рзЗ рждрж┐ржирж┐ ржирж┐ржЬрж╕рзНржм ржзрж╛рж░рж╛рзЯ ржорзБржирзНрж╕рж┐рзЯрж╛ржирж╛ ржлрзБржЯрж┐рзЯрзЗ рждрзБрж▓рзЗржЫрзЗржи ржнрж╛рж▓рзЛржнрж╛ржмрзЗржЗред рждржмрзЗ, ржЧрж▓рзНржкржЯрж╛рзЯ ржХрзЗржоржи ржпрзЗржирзЛ ржкрж░рж┐ржЪрж┐ржд ржПржХржЯрж╛ ржЖржнрж╛рж╖редржпрзЗржирзЛ, ржПржорждрж░ ржХрж╛рж╣рж┐ржирзА ржЖржЧрзЗржУ рж▓рж┐ржЦрж╛ рж╣рзЯрзЗржЫрзЗредрж╕рж░рзНржмрзЛржкрж░рж┐ рждрж╛рж░ рж▓рж┐ржЦрж╛ ржкрзЬрзЗ ржЖржорж┐ рж╢рж╛ржирзНрждрж┐ ржкрж╛ржЗредржЙржирж╛рж░ рж▓рж┐ржЦржирж┐рждрзЗ ржПржХржЯрж╛ ржмрзНржпрж╛ржкрж╛рж░ ржЖржЫрзЗ, ржпрзЗржЯрж╛ ржкрж╛ржаржХрзЗ ржЕржмрж╢рзНржпржЗ ржоржирзНрждрзНрж░ржорзБржЧрзНржз ржХрж░рзЗ рж░рж╛ржЦржмрзЗред рждрж╛ржЗ, ржЖрж╢рж╛рзЯ ржерж╛ржХрж▓рж╛ржо ржкрж░ржмрж░рзНрждрж┐рждрзЗ рждрж┐ржирж┐ ржЖрж░рзЛ ржЪржорзОржХрж╛рж░ржнрж╛ржмрзЗ ржирж┐ржЬрзЗрж░ рж▓рзЗржЦрж╛ржХрзЗ ржЙржкрж╕рзНржерж╛ржкржи ржХрж░ржмрзЗржиред",Thriller,      ржжржЦрж▓
37,Bappy Khan,"নাফিস এক হতাশাগ্রস্ত যুবক, সিদ্ধান্ত নিয়েছে আজকেই হবে তার জীবনের শেষ দিন।ওদিকে শৈশবে নানা অবহেলা আর বঞ্চনার শিকার গনিউলের চোখে ধ্বংসের নেশা।ইমাদুল হাসান ভাবছে আজ রাতের ডিউটিটা কখন শেষ হবে। আদৌ শেষ হবে তো?দায়িত্ববান সাফওয়াত খুঁজছে মুক্তির পথ।কিন্তু, এদের সবার নিয়তি এক সুতোয় গাঁথা-যেখানে সিকান্দার চায় রক্তের হোলিউৎসব!এমনই কিছু নিশাচর মানুষদের এক রাতের গল্প এটি... সুদীর্ঘ যে রাত শেষ হতেই চায় না !প্রচ্ছদ : ডিলান, পৃষ্ঠা:১১২, মূল্য: ১৪০৳ বাতিঘর প্রকাশনী",Thriller,      নিশাচর
38,C.J. Tudor,"You can feel it in the woods, in the school and in the playground; you can feel it in the houses and at the fairground. You can feel it in most places in the small town of Anderbury . . . the fear that something or someone is watching you. It began back in 1986, at the fair, on the day of the accident. That was when twelve-year-old Eddie met Mr Halloran - the Chalk Man.He gave Eddie the idea for the drawings: a way to leave secret messages for his friends and it was fun, until the chalk men led them to a body.Thirty years later, Ed believes the past is far behind him, until an envelope slips through the letterbox. It contains a stick of chalk, and a drawing of a figure.Is history going to repeat itself?Was it ever really over?Will this game only end in the same way?",Mystery,      The Chalk Man
39,Maureen Johnson,"
Author Maureen Johnson weaves a tale of murder and mystery in the first book of a new series.
Ellingham Academy is a famous private school in Vermont for the brightest thinkers, inventors, and artists. It was founded by Albert Ellingham, an early twentieth century tycoon, who wanted to make a wonderful place full of riddles, twisting pathways, and gardens. ""A place"" he said, ""where learning is a game.""Shortly after the school opened, his wife and daughter were kidnapped. The only real clue was a mocking riddle listing methods of murder, signed with the frightening pseudonym, Truly Devious. It became one of the great unsolved crimes of American history. True-crime aficionado Stevie Bell is set to begin her first year at Ellingham Academy, and she has an ambitious plan: She will solve this cold case. That is, she will solve the case when she gets a grip on her demanding new school life and her housemates: the inventor, the novelist, the actor, the artist, and the jokester. But something strange is happening. Truly Devious makes a surprise return, and death revisits Ellingham Academy. The past has crawled out of its grave. Someone has gotten away with murder.",Mystery,"      Truly Devious
      
          (Truly Devious #1)"
40,Louisa Luna,"When two young sisters disappear from a strip mall parking lot in a small Pennsylvania town, their devastated mother hires an enigmatic bounty hunter, Alice Vega, to help find the girls. Immediately shut out by a local police department already stretched thin by budget cuts and the growing OxyContin and meth epidemic, Vega enlists the help of a disgraced former cop, Max Caplan. Cap is a man trying to put the scandal of his past behind him and move on, but Vega needs his help to find the girls, and she will not be denied. With little to go on, Vega and Cap will go to extraordinary lengths to untangle a dangerous web of lies, false leads, and complex relationships to find the girls before time runs out, and they are gone forever.",Mystery,      Two Girls Down
41,Sarah Vaughan,"Sophie’s husband James is a loving father, a handsome man, a charismatic and successful public figure. And yet he stands accused of a terrible crime. Sophie is convinced he is innocent and desperate to protect her precious family from the lies that threaten to rip them apart.Kate is the lawyer hired to prosecute the case: an experienced professional who knows that the law is all about winning the argument. And yet Kate seeks the truth at all times. She is certain James is guilty and is determined he will pay for his crimes.Who is right about James? Sophie or Kate? And is either of them informed by anything more than instinct and personal experience? Despite her privileged upbringing, Sophie is well aware that her beautiful life is not inviolable. She has known it since she and James were first lovers, at Oxford, and she witnessed how easily pleasure could tip into tragedy.Most people would prefer not to try to understand what passes between a man and a woman when they are alone: alone in bed, alone in an embrace, alone in an elevator… Or alone in the moonlit courtyard of an Oxford college, where a girl once stood before a boy, heart pounding with excitement, then fear. Sophie never understood why her tutorial partner Holly left Oxford so abruptly. What would she think, if she knew the truth?",Mystery,      Anatomy of a Scandal
42,Alafair Burke,"His scandal. Her secret.When Angela met Jason Powell while catering a dinner party in East Hampton, she assumed their romance would be a short-lived fling, like so many relationships between locals and summer visitors. To her surprise, Jason, a brilliant economics professor at NYU, had other plans, and they married the following summer. For Angela, the marriage turned out to be a chance to reboot her life. She and her son were finally able to move out of her mother’s home to Manhattan, where no one knew about her tragic past.Six years later, thanks to a bestselling book and a growing media career, Jason has become a cultural lightning rod, placing Angela near the spotlight she worked so carefully to avoid. When a college intern makes an accusation against Jason, and another woman, Kerry Lynch, comes forward with an even more troubling allegation, their perfect life begins to unravel. Jason insists he is innocent, and Angela believes him. But when Kerry disappears, Angela is forced to take a closer look at the man she married. And when she is asked to defend Jason in court, she realizes that her loyalty to her husband could unearth old secrets.",Mystery,      The Wife
43,Gregg Hurwitz,"Evan Smoak—government assassin gone rogue—returns in Hellbent, an engrossing, unputdownable thriller from Gregg Hurwitz, the latest in his #1 international bestselling Orphan X series.Taken from a group home at age twelve, Evan Smoak was raised and trained as an off-the-books government assassin: Orphan X. After he broke with the Orphan Program, Evan disappeared and reinvented himself as the Nowhere Man, a man spoken about only in whispers and dedicated to helping the truly desperate.But this time, the voice on the other end is Jack Johns, the man who raised and trained him, the only father Evan has ever known. Secret government forces are busy trying to scrub the remaining assets and traces of the Orphan Program and they have finally tracked down Jack. With little time remaining, Jack gives Evan his last assignment: find and protect his last protégé and recruit for the program. But Evan isn’t the only one after this last Orphan—the new head of the Orphan Program, Van Sciver, is mustering all the assets at his disposal to take out both Evan (Orphan X) and the target he is trying to protect.",Thriller,"      Hellbent
      
          (Orphan X #3)"
44,Rebecca Drake,"Four suburban mothers and friends conspire to cover up a deadly crime in this heart-stopping novel of suspense in the tradition of Lisa Scottoline and Lisa Unger.Alison, Julie, Sarah, Heather. Four friends living the suburban ideal. Their jobs are steady, their kids are healthy. They’re as beautiful as their houses. But each of them has a dirty little secret, and hidden behind the veneer of their perfect lives is a crime and a mystery that will consume them all. Everything starts to unravel when Alison spots a nasty bruise on Heather’s wrist. She shares her suspicions with Julie and Sarah, compelling all three to investigate what looks like an increasingly violent marriage. As mysterious injuries and erratic behavior mount, Heather can no longer deny the abuse, but she refuses to leave her husband. Desperate to save her, Alison and the others dread the phone call telling them that she’s been killed. But when that call finally comes, it’s not Heather who’s dead. In a moment they’ll come to regret, the women must decide what lengths they’ll go to in order to help a friend.Just Between Us is a thrilling glimpse into the underbelly of suburbia, where not all neighbors can be trusted, and even the closest friends keep dangerous secrets. You never really know what goes on in another person’s mind, or in their marriage.",Thriller,      Just Between Us
45,Amy  Lloyd,"HOW DO YOU CONFRONT YOUR HUSBAND WHEN YOU DON'T WANT TO KNOW THE TRUTH? Twenty years ago, Dennis Danson was arrested and imprisoned for the brutal murder of a young girl in Florida's Red River County. Now he's the subject of a true-crime documentary that's whipping up a frenzy online to uncover the truth and free a man who has been wrongly convicted.A thousand miles away in England, Samantha is obsessed with Dennis's case. She exchanges letters with him, and is quickly won over by his apparent charm and kindness to her. Soon she has left her old life behind to marry him and campaign for his release.But when the campaign is successful and Dennis is freed, Sam begins to discover new details that suggest he may not be quite so innocent after all ...But how do you confront your husband when you don't want to know the truth?",Thriller,      The Innocent Wife
46,Meg Gardiner,"Inspired by real-life serial killer Ted Bundy, an exhilarating thriller in which FBI profiler Caitlin Hendrix faces off against a charming, merciless serial killerIn southern Texas, on Saturday nights, women are disappearing. One vanishes from a movie theater. Another is ripped from her car at a stoplight. Another vanishes from her home while checking on her baby. Rookie FBI agent Caitlin Hendrix, newly assigned to the FBI's elite Behavioral Analysis Unit, fears that a serial killer is roaming the dark roads outside Austin.Caitlin and the FBI's serial crime unit discover the first victim's body in the woods. She's laid out in a bloodstained, white baby-doll nightgown. A second victim in a white nightie lies deeper in the forest's darkness. Both bodies are surrounded by Polaroid photos, stuck in the earth like headstones. Each photo pictures a woman in a white negligee, wrists slashed, suicide-style--posed like Snow White awaiting her prince's kiss. To track the UNSUB, Caitlin must get inside his mind. How is he selecting these women? Working with a legendary FBI profiler, Caitlin searches for a homology--that elusive point where character and action come together. She profiles a confident, meticulous killer who convinces his victims to lower their guard until he can overpower and take them in plain sight. He then reduces them to objects in a twisted fantasy--dolls for him to possess, control, and ultimately destroy. Caitlin's profile leads the FBI to focus on one man: a charismatic, successful professional who easily gains people's trust. But with only circumstantial evidence linking him to the murders, the police allow him to escape. As Saturday night approaches, Caitlin and the FBI enter a desperate game of cat and mouse, racing to capture the cunning predator before he claims more victims.",Thriller,"      Into the Black Nowhere
      
          (UNSUB #2)"
47,Paula Treick DeBoard,"A riveting novel about how the past never stays in the past, from the critically acclaimed author of 
The Drowning Girls
 and 
The Mourning Hours
. Megan Mazeros and Lauren Mabrey are complete opposites on paper. Megan is a girl from a modest Midwest background, and Lauren is the daughter of a senator from an esteemed New England family. But in 1999, Megan and Lauren become college roommates and, as two young women struggling to find their place on campus, they forge a strong, albeit unlikely, friendship. The two quickly become inseparable, sharing clothes, advice and their most intimate secrets.The summer before their senior year, Megan joins Lauren and her family on their private island off the coast of Maine. The weeks go by, filled with fun and relaxation, until late one night at the end of the vacation, something unspeakable happens, searing through the framework of the girls' friendship and tearing them apart. Many years later, in the midst of a political scandal, Megan finally comes forward about what happened that fateful night, revealing a horrible truth about Lauren's family and threatening to expose their long-buried secrets.In this captivating and moving novel of domestic suspense, Paula Treick DeBoard explores the power of friendship and secrets and shows how betrayal can lead to disastrous, and deadly, consequences.",Fiction,      Here We Lie
48,Monica  Murphy,"Beautiful. Perfect. Dead.In the peaceful seaside town of Cape Bonita, wicked secrets and lies are hidden just beneath the surface. But all it takes is one tragedy for them to be exposed.The most popular girls in school are turning up dead, and Penelope Malone is terrified she's next. All the victims so far have been linked to Penelope—and to a boy from her physics class. The one she's never really noticed before, with the rumored dark past and a brooding stare that cuts right through her.There's something he isn't telling her. But there's something she's not telling him, either.Everyone has secrets, and theirs might get them killed.",Young Adult,      Pretty Dead Girls
49,Barry Eisler,"For sex-crimes detective Livia Lone, a position with a government anti-trafficking task force is a chance to go back to Thailand to ferret out Rithisak Sorm, the trafficking kingpin behind her own childhood ordeal.But after a planned takedown in a nightclub goes violently awry, Livia discovers that she’s not the only one hunting Sorm. Former Marine sniper Dox has a score to settle, too, and working together is the only way to take Sorm out.Livia and Dox couldn’t be less alike. But they share a single-minded creed: the law has to serve justice. And if it doesn’t, justice has to be served another way.What they don’t know is that in threatening Sorm, they’re also threatening a far-reaching conspiracy—one involving the highest levels of America’s own intelligence apparatus. It turns out that killing Sorm just might be the easy part. The real challenge will be payback from his protectors.",Thriller,"      The Night Trade
      
          (Livia Lone #2)"
50,Jody Gehrman,"""Riveting, chilling, and page-turning. Be prepared to stay up all night."" -- New York Times bestselling author Lisa ScottolineFor fans of dark and twisty psychological thrillers, Watch Me is a riveting novel of suspense about how far obsession can go.Kate Youngblood is disappearing. Muddling through her late 30s as a creative writing professor at Blackwood college, she’s dangerously close to never being noticed again. The follow-up novel to her successful debut tanked. Her husband left her for a woman ten years younger. She’s always been bright, beautiful, independent and a little wild, but now her glow is starting to vanish. She’s heading into an age where her eyes are less blue, her charm worn out, and soon no one will ever truly look at her, want to know her, again.Except one.Sam Grist is Kate’s most promising student. An unflinching writer with razor-sharp clarity who gravitates towards dark themes and twisted plots, his raw talent is something Kate wants to nurture into literary success. But he’s not there solely to be the best writer. He’s been watching her. Wanting her. Working his way to her for years.As Sam slowly makes his way into Kate’s life, they enter a deadly web of dangerous lies and forbidden desire. But how far will his fixation go? And how far will she allow it?A gripping novel exploring intense obsession and illicit attraction, Jody Gehrman introduces a world where what you desire most may be the most dangerous thing of all.",Thriller,      Watch Me
