,author,description,genre,title
35,Tara Sivec,"Meet the Naughty Princess Club: a brand new series from USA Today bestselling author Tara Sivec that introduces readers to Fairytale Lane and the hilarity—and romance—that ensue when three women start a new business to make it rain.Once upon a time Cynthia was the perfect housewife. Between being the President of the PTA and keeping her home spotless without a hair (or her pearls) out of place, her life was a dream come true. Her husband was once her knight in shining armor, but now he’s run off with all their money…and the babysitter.Dressed as a princess at the annual Halloween block party on Fairytale Lane, she meets two other “princesses” also facing money troubles: antique store owner Ariel and librarian Isabelle. When the women are invited to wear their costumes to a party where they’re mistaken for strippers, Cindy, Ariel, and Belle realize that a career change could be the best way to make their money problems go bippity-boppity-boo.But can structured Cindy approach a stripper pole without sanitizing wipes? And could the blue-eyed anti-prince that has been crossing her path become Cindy’s happily ever after? At the Stroke of Midnight is a hilarious, empowering story where princesses can save themselves while slaying in stilettos.",Romance,"      At the Stroke of Midnight
      
          (Naughty Princess Club #1)"
36,Shayla Black,"An all new sexy standalone novel from New York Times bestselling author Shayla Black.I’m Noah Weston. For a decade, I’ve quarterbacked America’s most iconic football team and plowed my way through women. Now I’m transitioning from star player to retired jock—with a cloud of allegation hanging over my head. So I’m escaping to the private ocean-front paradise I bought for peace and quiet. What I get instead is stubborn, snarky, wild, lights-my-blood-on-fire Harlow Reed. Since she just left a relationship in a hugely viral way, she should be the last woman I’m seen with.On second thought, we can help each other…I need a steady, supportive “girlfriend” for the court of public opinion, not entanglements. Harlow is merely looking for nonstop sweaty sex and screaming orgasms that wring pleasure from her oh-so-luscious body. Three months—that’s how long it should take for us both to scratch this itch and leave our respective scandals behind. But the more I know this woman, the less I can picture my life without her. And when I’m forced to choose, I’ll realize I don’t merely want her in my bed or need her for a ruse. I more than love her enough to do whatever it takes to make her mine for good.More Than Love You is a sexy and emotional standalone novel in the More Than Words Series.Book One - More Than Want YouBook Two - More Than Need YouBook Three - More Than Love YouBook Four - More Than Crave You (September 18, 2018)",Romance,"      More Than Love You
      
          (More Than Words #3)"
37,Deborah Schaumberg,"Gangs of New York meets Cassandra Clare in this debut YA fantasy set in 1882 BrooklynNew York, 1882. A dark, forbidding city, and no place for a girl with unexplainable powers.Sixteen-year-old Avery Kohl pines for the life she had before her mother was taken. She fears the mysterious men in crow masks who locked her mother in the Tombs asylum for being able to see what others couldn’t. Avery denies the signs in herself, focusing instead on her shifts at the ironworks factory and keeping her inventor father out of trouble. Other than secondhand tales of adventure from her best friend, Khan, an ex-slave, and caring for her falcon, Seraphine, Avery spends her days struggling to survive.Like her mother’s, Avery’s powers refuse to be contained. When she causes a bizarre explosion at the factory, she has no choice but to run from her lies, straight into the darkest corners of the city. Avery must embrace her abilities and learn to wield their power—or join her mother in the cavernous horrors of the Tombs. And the Tombs has secrets of its own: strange experiments are being performed on “patients”…and no one knows why.",Fantasy,      The Tombs
38,Quinn Loftis,"His orders are clear: launch a raid against England and bring home the spoils of war. But the prophecy is also clear: General Torben will take a foreign bride — one who is a seer and healer just like his mother. The eldest princess of England is said to be just that… a beautiful, charming, and headstrong woman. But he's a Viking army general and she's an English princess — and one who is already promised to the king of Tara.Two worlds collide in this epic historical fiction centered on an undeniable chemistry that smolders against the odds. Richly written and injected with moments of humor, this action-packed romantic tale will leave you breathless.Quinn Loftis is the author of twenty novels, including the USA Today Bestseller Fate and Fury.",Historical,"      The Viking's Chosen
      
          (Clan Hakon #1)"
39,E.K. Blair,"(A forbidden romance stand-alone.)This wasn’t supposed to happen. But it did.This wasn’t supposed to be my life. But it was.I was just a typical girl, living a typical life. Nothing was out of the ordinary until tragedy threw me into a turnstile I couldn’t see my way out of. That was, until him.I never could’ve imagined my heart falling the way it did. Hard, fast, and with unbounding beauty. The only problem? He was off limits. Forbidden. But he became my everything, and I became his, so we risked it all. It was only a matter of time until I realized that our risk came with unimaginable consequences. My name is Camellia Hale and his is David Andrews, and this is our love story.",Romance,      Secret Lucidity
40,Marie Marquardt,"Back when they were still strangers, TJ Carvalho witnessed the only moment in Vivi Flannigan’s life when she lost control entirely. Now, TJ can’t seem to erase that moment from his mind, no matter how hard he tries. Vivi doesn’t remember any of it, but she’s determined to leave it far behind. And she will.But when Vivi returns home from her first year away at college, her big plans and TJ’s ambition to become a nurse land them both on the heart ward of a university hospital, facing them with a long and painful summer together – three months of glorified babysitting for Ángel, the problem patient on the hall. Sure, Ángel may be suffering from a life-threatening heart infection, but that doesn’t make him any less of a pain.As it turns out, though, Ángel Solís has a thing or two to teach them about all those big plans, and the incredible moments when love gets in their way.",Contemporary,      Flight Season
41,A. Zavarelli,"*Releases 2/23/18*TanakaI’m a good girl. I live by a code that can’t be bent or broken. It is my duty to my family to stay innocent and pure. To marry an Italian man. The stars are already aligned. But Nikolai Kozlov re-writes my destiny with five simple words. You belong to me now. He's Russian mafiya. A thief. A skilled liar with no moral boundaries. He is everything I have been taught to hate. A man who stands for nothing. A man who takes what he wants without a second thought. And what he wanted was me. He thinks he controls my fate, but what he doesn’t know is, sometimes it’s the good girls you have to watch out for. NikolaiI’m a dangerous man. I live by a code. The Vory code. It is my duty to my family to protect the brotherhood. To destroy anyone who threatens what we stand for, including her. She’s a dancer. A beautiful little doll. My prisoner, and my new favorite puppet. This mafia princess thinks she has me under her spell, but in the end, she is simply collateral. It’s a shame to destroy precious things.But this is what bad men do.",Romance,"      Thief
      
          (Boston Underworld #5)"
42,Celia Aaron,"A shocking murder.A suspicious son.A dedicated detective.In Azalea, Mississippi, the only thing hotter than the summer days are the men of the King family. When the patriarch Randall King is found dead, Detective Arabella Matthews will race the clock to stop the killer from striking again. Benton, the eldest of the King siblings, has to decide if he wants to cooperate with the feisty detective or conduct his own investigation. The more he finds out about his father—and the closer he gets to Arabella—the more he wants to keep her safe. But the killer has different plans . . .--> This is a full-length mystery with a slow-burn romance. xx",Romance,"      The Elder
      
          (Mississippi Kings #1)"
43,Sarah Sundin,"In 1944, American naval officer Lt. Wyatt Paxton arrives in London to prepare for the Allied invasion of France. He works closely with Dorothy Fairfax, a ""Wren"" in the Women's Royal Naval Service. Dorothy pieces together reconnaissance photographs with thousands of holiday snapshots of France--including those of her own family's summer home--in order to create accurate maps of Normandy. Maps that Wyatt will turn into naval bombardment plans.As the two spend concentrated time together in the pressure cooker of war, their deepening friendship threatens to turn to love. Dorothy must resist its pull. Her bereaved father depends on her, and her heart already belongs to another man. Wyatt too has much to lose. The closer he gets to Dorothy, the more he fears his efforts to win the war will destroy everything she has ever loved.The tense days leading up to the monumental D-Day landing blaze to life under Sarah Sundin's practiced pen with this powerful new series.",Historical,"      The Sea Before Us
      
          (Sunrise at Normandy #1)"
44,Marie Force,"First the calm. Then the storm…Escaping DC during the dog days of summer is one of the smartest moves Washington metro police lieutenant Samantha Holland ever made. Beach walks aren’t quite as romantic with the Secret Service in tow, but Sam and her husband, Vice President Nick Cappuano, cherish the chance to recharge and reconnect—especially with a scandal swirling around the administration.No sooner are they back home than a fatal drive-by shooting sets the city on edge. The teenage victim is barely older than Sam and Nick’s son, Scotty. As more deaths follow, Sam and her team play beat the clock to stop the ruthless killers. With Nick facing his greatest challenge—one that could drastically change all their lives and even end Sam’s career—will the mounting pressure deepen or damage their bond?",Romance,"      Fatal Chaos
      
          (Fatal #12)"
45,Rita Herron,"The predators become prey in a breathless novel of revenge from a USA Today bestselling author.Still haunted by his wife’s murder—and stained by the blood of avenging it—FBI special agent Hatcher McGee can’t believe he’s being teamed up with rookie agent Korine Davenport. She is his most guilty secret—the one-night stand who almost cost him everything.Korine has her own demons. As a child, she witnessed her father’s murder, and she’s spent her life waiting for the killer’s return. She and Hatcher are both looking for closure, but the disturbing case that draws them together could be their last.When the mutilated body of a corrupt Savannah judge surfaces, Hatcher and Korine find themselves on the trail of a vigilante who is showing no mercy. Not for the predators who’ve gone free. And not for anyone who gets in the way.As the body count rises, and as Hatcher’s and Korine’s own pasts unfold, they must risk their lives tracking a killer they’ve come to understand all too well. After all, the ends justify the means.",Romance,"      Pretty Little Killers
      
          (The Keepers #1)"
46,Melody Anne,"
New York Times bestselling author Melody Anne’s sizzling novel of ex-lovers locked again in a game of hearts.
There was a time when surgeon Kian Forbes would have surrendered every cent of his vast family fortune if it could make Roxie Gilbert happy. That was before she skipped town, broke his heart, and sent him spinning through a string of forgettable one-night stands. He never even knew he’d fathered a child—with Roxie’s sister, no less. But in the wake of tragedy, little Lily needs a home. And Kian wants his daughter. But Roxie’s not giving in or giving up without a fight.Fearful of her intense feelings for Kian, Roxie ran. Now that her sister’s death has brought her home, she intends to take custody of her niece and avoid Kian—easier said than done on both counts. With their wealth and power, the Forbes men are accustomed to winning. And as she and Kian are forced to spend time together for Lily’s sake, saying no to everything he wants proves impossible…even though it means risking both their hearts all over again.",Romance,"      Kian
      
          (Undercover Billionaire #1)"
47,Pam Godwin,"“What is the price you’re willing to pay?”“Money isn’t an issue.”“I’m not talking about money.”Tate is on the hunt to find his best friend’s sister.Eleven years ago, Lucia Dias was abducted. Presumed dead. He never met her, so why does he care?Some might call his efforts noble, but his motivation is more perverse, bordering on obsession.When he follows a chilling lead to Venezuela’s Kidnap Alley, what he finds is neither a corpse nor a captive.Amid poisonous lies and crippling depravity, the price of love is devastation.And he pays.With his body, his blood, and her life.DELIVER series (HEAs with no cliffhangers - must be read in order):Deliver #1Vanquish #2Disclaim #3Devastate #4",Dark,"      Devastate
      
          (Deliver #4)"
48,Katee Robert,"When Keira O’Malley was a child, she used to picture her perfect wedding. The flowers. The dress. Her husband. But nothing could have prepared her for saying “I do” to Dmitri Romanov—cold, domineering and always one step ahead of everyone else in the ever-shifting power plays of New York City. She agreed to his bargain to secure peace for her family, and she may want the bastard more than she’d ever admit, but she’ll be damned if she’ll make this marriage easy for him.Dmitri knows better than to underestimate Keira for one second. Molten desire smolders between them, a dangerous addiction neither can resist. But his enemies are already on the move, and he needs every ounce of his legendary focus and control to keep them alive. Keira could just be his secret weapon—if she doesn’t bring him to his knees first.",Romance,"      The Bastard's Bargain
      
          (The O'Malleys #6)"
49,Aprilynne Pike,"Danica planned to use beauty, blackmail, and a glittering drug to control her own fate. Her escape from the twisted world of the Palace of Versailles was perfectly orchestrated and paid for. Or so she thought. Betrayed by the man who had promised her freedom, Dani is now married to the murderous King. It's a terrifying position to be in...and yet it's oddly intoxicating. Power may be an even stronger drug than Glitter--a drug Dani can't resist, in the form of secrets, manipulation, and sabotage.In her new position at the head of the court, Dani must ask herself who she really is. Can she use her newfound power to secure her real love, Saber's freedom and a chance at a life together outside the palace? Or is being Queen too addictive to give up?",Young Adult,"      Shatter
      
          (Glitter #2)"
50,Lauren Gibaldi,"A contemporary “clean teen” coming-of-age story about a small-town girl who opens her eyes to life’s endless possibilitiesWhen Penny wins a scholarship to a prestigious theater camp, she thinks it’s the start of a perfect summer. But when she arrives at camp, Penny is thrust into a world of competition and self-doubt. And as she meets new friends, including Chase, a talented young actor with big-city dreams, she begins to realize that her own dreams may be bigger than she ever imagined.",Contemporary,      This Tiny Perfect World
51,P. Dangelico,"Stella Donovan’s biological clock is a ticking time bomb.The successful financial manager has spent her adult life building a career and neglecting her personal life. Problem is, she doesn’t believe in marriage. Not after watching her mother be treated like garbage by her father. Nope, marriage is not for her. All she wants is a baby. All she needs is a man to agree to her terms.Dane Wylder, recently retired NFL tight end and future Hall of Famer, wants a baby.Naturally, marriage is off the table. He’s not the marrying type. Women are great––as long as they’re trying to get into his bed and not his heart. But after years of living only for himself, he’s ready to be a father. Sparks fly when a successful financial manager and a legendary football player enter into a legal agreement to have a kid together. They planned on everything––they just didn’t plan on each other.",Romance,"      Baby Maker
      
          (It takes Two #1)"
52,Heather Heyford,"Welcome to Ribbon Ridge, Oregon, a small town steeped in history and graced with verdant valleys. In the first book of Heather Heyford’s newest series, a family-run vineyard is the perfect place to find yourself . . . and lose your heart.A summer friendship ripens into something more . . .The Vineyards at Ribbon Ridge is about as far away from the big city as Philadelphia music teacher Jamie Martel can get, and it’s the perfect place for her to forget her troubles for a while. But can a dream vacation turn into her real life? When she is offered a summer job at the lush Oregon vineyard, she decides it is time to find out.Hank Friestatt took over The Vineyards when his parents passed. Committed to keeping their legacy alive, he has poured his heart and soul into the family business. With things back on track, he’s torn between tradition and a tempting opportunity to cut and run. Yet something about down-to-earth Jamie is making him question his plans. As the grapes are harvested and the leaves start to turn, Hank vows to keep the promises he made. Saying goodbye to Jamie, however, may be a lot harder than he thought . . .",Romance,"      The Sweet Spot
      
          (Willamette Valley #1)"
53,Jessie Hilb,"A poignant and empowering teen novel of grief, unrequited love, and finding comfort in one's own skin.Aden isn't looking for love in her senior year. She's much more focused on things like getting a solo gig at Ike's and keeping her brother from illegal herbal recreation. But when Tate walks into Calculus class wearing a yarmulke and a grin, Aden's heart is gone in an instant. The two are swept up in a tantalizingly warm friendship, complete with long drives with epic soundtracks and deep talks about life, love, and spirituality. With Tate, Aden feels closer to her mom—and her mom's faith—than she has since her mother died years ago. Everyone else—even Aden's brother and her best friend—can see their connection, but does Tate?Navigating uncertain romance and the crises of those she loves, Aden must decide how she chooses to see herself and how to honor her mom’s memory.",Contemporary,      The Calculus of Change
54,Michelle Griep,"A London officer goes undercover to expose a plot against the Crown   Dover, England, 1808: Officer Alexander Moore goes undercover as a gambling gentleman to expose a high-stakes plot against the king—and he’s a master of disguise, for Johanna Langley believes him to be quite the rogue. . .until she can no longer fight against his unrelenting charm.   All Johanna wants is to keep the family inn afloat, but when the rent and the hearth payment are due at the same time, where will she find the extra funds? If she doesn’t come up with the money, there will be nowhere to go other than the workhouse—where she’ll be separated from her ailing mother and ten-year-old brother.   Alex desperately wants to help Johanna, especially when she confides in him, but his mission—finding and bringing to justice a traitor to the crown—must come first, or they could all end up dead.  ",Historical,      The Innkeeper's Daughter
55,Julia  Day,"Fade To Us is a story about found families, the bond of sisterhood, and the agony and awe of first love.Brooke’s summer is going to be EPIC--having fun with her friends and a job that lets her buy a car. Then her new stepfather announces his daughter is moving in. Brooke has always longed for a sibling, so she’s excited about spending more time with her stepsister. But she worries, too. Natalie has Asperger’s--and Brooke’s not sure how to be the big sister that Natalie needs.After Natalie joins a musical theater program, Brooke sacrifices her job to volunteer for the backstage crew. She’s mostly there for Natalie, but Brooke soon discovers how much she enjoys being part of the show. Especially sweet is the chance to work closely with charming and fascinating Micah--the production’s stage manager. If only he wasn’t Natalie’s mentor…When summer comes to an end, will Brooke finally have the family she so desperately wants–and the love she’s only dreamed about?",Young Adult,      Fade to Us
56,Katie Ruggle,"He's always been a haven:For the lost. The sick. The injured.But when a hunted woman takes shelter in his arms, this gentle giant swears he'll do more than heal her battered spirit―he'll defend her with his life.K9 Officer Otto Gunnersen always had a soft spot for anyone in need. As Monroe's very own Dr. Doolittle, he dedicates himself to rehabilitating the injured souls that cross his path―but for all his big heart, he's never been in love.Until he meets Sarah Clifton's haunted eyes. Until he realizes he'll do anything to save her.All Sarah wants is to escape a life caught between ambitious crime families, but there's no outrunning her past. Her power-mad brother would hunt her to the ends of the earth...but he'd never expect Sarah to fight back. With Otto and the whole of Monroe, Colorado by her side, Sarah's finally ready to face whatever comes her way.It's time to take a stand.",Romance,"      Survive the Night
      
          (Rocky Mountain K9 Unit #3)"
57,Anna Bradley,"The Somerset sisters, three beautiful, headstrong debutantes in Regency London, are discovering that a bit of scandal is a delightful thing...For the sake of propriety, and her younger sisters’ reputations, Iris Somerset has kept her rebellious streak locked away. But though she receives a proposal from Phineas Knight, Lord of Huntington, Iris can’t marry a man she knows isn’t truly enamored with her. In fact, Iris no longer wants to be chosen—she wants to choose. Under the clandestine tutelage of “wicked widow” Lady Annabel Tallant, she’ll learn how to steer her own marriage prospects—and discover her secret appetites.What kind of debutante refuses a marquess? Finn is surprised, a little chastened—and thoroughly intrigued. This new, independent version of Iris is far more alluring than the polished socialite she used to be. Finn believed he needed a safe, quiet wife to curb his wilder impulses. But the more Iris surprises him, the more impossible it becomes to resist their deepest desires.",Romance,"      More or Less a Marchioness
      
          (The Somerset Sisters #1)"
58,Jocelyn Green,"Based on Jocelyn Green writing my favorite Civil War series I knew I was in for a treat reading this and believe me it did not disappoint. The author writes novels steeped in historical detail so well you will believe you are there with the characters experiencing it, from the descriptions to the sights,sounds,smells and even the characters thoughts.The book starts out in late 1700s Paris, France and gives readers a feel of the French Revolution and sets us up with the main character's background from lace making to the story of her mother.I was especially fascinated to read how the majority of the story took place in my home state of Pennsylvania,it took place in Philadelphia to be exact. I even found out the Pittsburgh Post Gazette newspaper used to be called the Pittsburgh Gazette when it first started out. It's so fascinating the historical facts you can find out with some research and I appreciate the author doing just this.This book held my attention firmly gripped and it won't be soon forgotten.I enjoyed this book immensely and look forward to her next book.I received a review copy from the author and was not required to write a positive review.",Historical,      A Refuge Assured
59,Caroline Linden,"
What happens at the infamous Vega Club . . .
Sophie Campbell is determined to be mistress of her own fate. Surviving on her skill at cards, she never risks what she can’t afford to lose. Yet when the Duke of Ware proposes a scandalous wager that’s too extravagant to refuse, she can’t resist. If she wins, she’ll get five thousand pounds, enough to secure her independence forever.
Stays at the Vega Club . . .
Jack Lindeville, Duke of Ware, tells himself he’s at the Vega Club merely to save his reckless brother from losing everything, but he knows it’s a lie. He can’t keep his eyes off Sophie, and to get her he breaks his ironclad rule against gambling. If he wins, he wants her—for a week.
Until now.
A week with Jack could ruin what’s left of Sophie’s reputation. It might even cost her her heart. But when it comes to love, all bets are off . . .",Romance,"      My Once and Future Duke
      
          (The Wagers of Sin #1)"
60,Sharon Sala,"""Sharon Sala's Blessings, Georgia series is filled with unforgettable charm and delight!"" —ROBYN CARR, #1 New York Times bestselling author 
He might be winning her heart before she even knows who he is...
 Welcome to Blessings, Georgia, the small town with a big heart! Anyone from a small town can tell you that gossip never stays quiet for long. The biggest news lately is Ruby Dye: she's been receiving gifts from a secret admirer. But Ruby isn't sure she can trust this newfound happiness. Nobody knows the dark secrets she keeps about her life before she arrived in Blessings. Is this the beginning of a would-be romance, or is she the target of something more sinister? Everyone admires Ruby and her determination to do the right thing, especially local lawyer ""Peanut"" Butterman. He's finally ready to tell her how he feels. But when trouble arrives on Ruby's doorstep and their little town is threatened, Peanut may have to prove himself in ways he never imagined. Blessings, Georgia series:You and Only You (Book 1)I'll Stand by You (Book 2)Saving Jake (Book 3)A Piece of My Heart (Book 4)The Color of Love (Book 5) What People are Saying about the Blessings, Georgia series:""Sala is magical!"" —RT Book Reviews for A Piece of My Heart""Sala hooks you from the first page..."" —Fresh Fiction for I'll Stand by You""You cannot go wrong with a book by Sharon Sala!"" —RT Book Reviews, 4 Stars,for Saving Jake",Romance,"      The Color of Love
      
          (Blessings, Georgia #5)"
61,Camilla Isley,"David and Scott Williams are in love with the same girl, again.Haley has never been happier than in her relationship with Scott. But she can no longer deny bad-boy David has gotten under her skin.Madison has always been insecure in love. The only satisfying romances in her life come from the classic novels she reads. Book-boyfriends are easy to fall for, but the real world is sadly lacking in swoon-worthy heroes. And just when she’d thought she might’ve found her Mr. Darcy, he fell in love with her best friend…Two brothers in love with the same girl.Two best friends in love with the same guy.A love triangle within a love triangle…Love and friendship mix in the Just Friends series. Meet new characters and catch up with old ones in My Best Friend’s Boyfriend, the third book in the series.Reading order:Book 1 - Let’s Be Just FriendsBook 2 - Friend ZoneBook 3 - My Best Friend’s BoyfriendBook 4 - I Don't Want To Be Friends",Romance,"      My Best Friend's Boyfriend
      
          (Just Friends #3)"
62,Kelly Bowen,"Duke. Scoundrel. Titan of business. August Faulkner is a man of many talents, not the least of which is enticing women into his bedchamber. He’s known—and reviled—for buying and selling companies, accumulating scads of money, and breaking hearts. It’s a reputation he wears like a badge of honor, and one he intends to keep.Clara Hayward, the headmistress of the Haverhall School for Young Ladies, on the other hand, is above reproach. Yet when she’s reunited with August, all she can think of is the way she felt in his arms as they danced a scandalous waltz ten long years ago. Even though her head knows that he is only back in her life to take over her family’s business, her heart can’t help but open to the very duke who could destroy it for good.",Romance,"      A Duke in the Night
      
          (The Devils of Dover #1)"
63,Tarun Shanker,"England, 1883. On the run with the grieving Sebastian Braddock, Evelyn wants two things: to be reunited with her friends, and to get revenge on the evil Captain Goode. Not only has he misused his and Sebastian's powers to rack up a terrible death toll, but he's also completely destroyed any hope of Evelyn or her friends regaining the life they once knew. Evelyn is determined to make Captain Goode pay for what he's done, but is her revenge worth risking the lives of Sebastian and her friends? Or is it better to flee the city and focus on staying alive? And with the Captain spreading lies about Sebastian in an attempt to flush them out of hiding and turn the populace against them, does she even have a choice at all?",Fantasy,"      These Vengeful Souls
      
          (These Vicious Masks #3)"
64,Mary Watson,"Every Christmas, Wren is chased through the woods near her isolated village by her family's enemies—the Judges—and there’s nothing that she can do to stop it. Once her people, the Augurs, controlled a powerful magic. But now that power lies with the Judges, who are set on destroying her kind for good. In a desperate bid to save her family, Wren takes a dangerous undercover assignment—as an intern to an influential Judge named Cassa Harkness. Cassa has spent her life researching a transformative spell, which could bring the war between the factions to its absolute end. Caught in a web of deceit, Wren must decide whether or not to gamble on the spell and seal the Augurs’ fate.",Fantasy,      The Wren Hunt
65,Jill Sanders,"
Activist meets corporate in this sizzling romance author Jill Sanders.
Trent McGowan has never been the guy who doesn’t get what he wants. He and his brothers are making a go of the oil business, and he’s always had a bit of a reputation with the ladies. Only lately, something’s been missing—something Trent never realized he needed…until he sees his childhood crush standing on the picket line, trying to destroy his company. And what happened to turn sweet Addy Collins into a sexy activist?Environmentalist Adrianna Collins has returned to her hometown of Haven, Montana, on a mission to stop destructive oil mining. She never imagined that the corporate face on the other side of the protest line would be her lifelong crush. The Trent she remembers is better known for flirting than, uh, fracking, and she can’t believe he’d risk his city to make a quick buck.Now Trent’s determined to prove that he’s not the person she thinks he is. If he can earn Addy’s trust, he might be able to save his company—and bring Addy home for good.",Romance,"      Never Let Go
      
          (Haven, Montana #2)"
66,Brenda Drake,"The gateways linking the great libraries of the world don’t require a library card, but they do harbor incredible dangers.And it’s not your normal bump-in-the- night kind. The threats Gia Kearns faces are the kind with sharp teeth and knifelike claws. The kind that include an evil wizard hell-bent on taking her down.Gia can end his devious plan, but only if she recovers seven keys hidden throughout the world’s most beautiful libraries. And then figures out exactly what to do with them.The last thing she needs is a distraction in the form of falling in love. But when an impossible evil is unleashed, love might be the only thing left to help Gia save the world.",Young Adult,"      Assassin of Truths
      
          (Library Jumpers #3)"
67,Becca Wilhite,"Greta loves her job as assistant librarian. She loves her best friend, Will, the high school civics teacher and debate coach. She even loves her mother despite her obvious disappointment that Greta is still single. Then she meets Mac in the poetry section of the library, and she is smitten. Mac is heart-stoppingly gorgeous and showers her with affection, poetic text messages, and free hot chocolate at the local café where he works. The only problem is that he seems to be a different person in his texts than in his face-to-face conversation. When the Franklin Library is threatened with closure, Greta leaps into action. She arranges for a ""battle of the bands"" book jam, hosts a book signing by a famous author, and finally, stages a protest that raises more than a few eyebrows. Through it all, she slowly realizes that it is Will, not Mac, who she turns to for support and encouragement. Mac has the looks; Will has the heart. How can she choose between them?Check Me Out is a contemporary romance--with just a hint of Cyrano de Bergerac--that reminds us that it is what's on the inside that matters most.",Romance,      Check Me Out
68,Clare   Connelly,"“I want to taste you tonight.”With chemistry this hot, it’s worth getting burned… Billionaire Jack Grant is totally off-limits to Gemma Picton. He’s wild, deliciously dangerous… and her boss. When working late turns X-rated, it’s better than her wildest imaginings — and Gemma’s imagined a lot! But Jack has major emotional baggage, so when Gemma starts wanting to heal his heart as well as enjoy his body, she knows she’s in big trouble…",Romance,      Off Limits
69,Meredith Duran,"Steamy romance sizzles between a resurrected earl and his repentant bride in USA TODAY bestselling author Meredith Duran's latest historical romance.BACK FROM THE DEAD, AN EARL SEEKS VENGEANCE...Liam Devaliant, Lord Lockwood, was born into a charmed life. Charismatic, powerful, and wild, he had the world at his feet—and one woman as his aim. His wedding to Anna was meant to be his greatest triumph. Instead, in a single moment, a wicked conspiracy robbed him of his future and freedom....BUT WILL HIS LONG-LOST COUNTESS PAY THE PRICE?Four years later, Liam has returned from death with plans for revenge. Standing in his way, though, is his long-absent bride. Once, he adored Anna's courage. Now it seems like a curse, for Anna refuses to fear or forget him. If she can't win back Liam's love, then she means at least to save his soul...no matter the cost.",Romance,"      The Sins of Lord Lockwood
      
          (Rules for the Reckless #6)"
70,Lexi Blake,"A spy who specializes in seduction Kayla Summers was an elite CIA double agent, working inside China’s deadly MSS. Now, she works for McKay-Taggart London, but the Agency isn’t quite done with her. Spy master Ezra Fain needs her help on a mission that would send her into Hollywood’s glamorous and dangerous party scene. Intrigued by the mission and the movie star hunk she will be shadowing, she eagerly agrees. When she finds herself in his bed, she realizes she’s not only risking her life, but her heart. A leading man who doesn’t do romance Joshua Hunt is a legend of the silver screen. As Hollywood’s highest paid actor, he’s the man everyone wants to be, or be with, but something is missing. After being betrayed more than once, the only romance Josh believes in anymore is on the pages of his scripts. He keeps his relationships transactional, and that’s how he likes it, until he meets his new bodyguard. She was supposed to keep him safe, and satisfied when necessary, but now he’s realizing he may never be able to get enough of her. An ending neither could have expected Protecting Joshua started off as a mission, until it suddenly felt like her calling. When the true reason the CIA wanted her for this assignment is revealed, Kayla will have to choose between serving her country or saving the love of her life. A Masters and Mercenaries Novel by Lexi Blake",Erotica,"      Nobody Does It Better
      
          (Masters and Mercenaries #15)"
71,J.C.  Grant,"When our two damaged souls came together, something explosive happened. Something uncontrollable. Something undeniable.Our love was intense, irrational, possessive and consuming. We didn't live or love by socities rules. We made our own, living in our own world. Slaves to our needs. We were so wrapped up in each other, so blinded by lust, love and obsession, we couldn't see the struggles ahead. Can we fight to stay together ... or will we tear each other apart?",Romance,"      Playing For Forever
      
          (Playing For  #3)"
72,Debbie Mason,"TWO STORIES IN ONE: AN ALL-NEW DEBBIE MASON NOVEL PLUS A FAIRYTALE BRIDE NOVELLA BY USA TODAY BESTSELLING AUTHOR HOPE RAMSAY""Heartfelt and delightful!"" -RaeAnne Thayne, New York Times bestselling authorUSA Today bestselling author Debbie Mason welcomes readers to Harmony Harbor, a charming New England town that's full of heart!True love deserves a second chance....FBI agent Michael Gallagher never dreamed that his job would bring him back to his hometown of Harmony Harbor. Or that one of his best leads would be the woman he once loved. Hell, the woman he still loves. He regrets the way they ended, and he'd do anything to make things right with her now. But first he needs to regain her trust...Shay Angel wants to leave the past behind her. And that includes Michael Gallagher, the only man she ever let close enough to break her heart. But she needs his help to find her uncle and clear his name. She won't hesitate to risk everything to save her family, but will she dare to risk her heart all over again? Bonus story ""A Fairytale Bride"" by Hope Ramsay!When a handsome stranger wanders into her bookstore one day, Melissa Portman begins to wonder if she's finally found her own happily-ever-after.",Romance,"      Driftwood Cove
      
          (Harmony Harbor #5)"
73,Amanda McKinney,"Death and Darkness are the norm at Black Rose Investigations... Despite being chronically late, occasionally disheveled and a tad disorganized, Dixie Knight is one of the top private investigators in the country, and when a young woman goes missing in the small, Southern town of Devil’s Den, Dixie takes the case. She expected it to be another ordinary missing person case—until it takes a brutal turn. While visiting relatives on his two-week leave, Marine Liam Cash bumps into Dixie at the local bar, and his attraction to her is immediate. When he becomes suspicious that Dixie’s current case is connected to two unsolved murders in his hometown, he steps in to help investigate, and keep Dixie safe, whether Dixie wants him to or not. As the bodies start stacking up, Dixie turns the town upside down looking for the killer—could it be the rumored witch that lives in the mountains; the rich, neurotic doctor’s wife; or the perky, blonde receptionist at the local medical clinic? Time is running out and Dixie knows she has to put the pieces of the puzzle together before another body turns cold in Devil’s Den.",Mystery,"      Devil's Gold
      
          (Black Rose Mystery #1)"
