,author,description,genre,title
22,J. Randy Taraborrelli,"Update: Fake Ratings? There are 130 4 and 5 star ratings without a review. What looked really strange to me was that the majority had no pics, so I counted. There were over 80 (lost count at that point) with no pictures, no friends, no groups, lists, quotes and only default shelves. This looks so fake and reminds me of a site that sells ratings, reviews and likes for the price of a couple of cups of coffee. (view spoiler)[(GR staff mod Emily once threatened to remove me from Feedback Group if I mentioned the name of that site again at that time a friend had pointed out which GR authors were also selling on that site .  (hide spoiler)] Is this ""marketing buzz"" - high ratings for a new book? What I find mystifying is why such a successful author would stoop to this? Or perhaps it's his marketing company? And why not just go the route of giving out a lot of freebies in return for reviews? That mostly results in a load of gushing reviews and 4/5 star ratings.** Anyway the book was pretty awful, the narration was worse, and that is my own opinion, it may well be a 4 or 5 star book by everyone else's judgement and I could be totally wrong about these being fake ratings. **I have friends that review lots of freebies - honestly, not just to ensure the constant flow of them by not being negative too often. My friends reviews, long, short, or sometimes creative shelving, whether freebies or not are always worth reading which is why they are on my list._________This is a 21 hour audio book and I dnf'd it at 75% because it is life-sapping listening to such a shallow book about vapid women who put r money first with nothing that couldn't have been and perhaps was, written in something like the Daily Rag (view spoiler)[DailyMail.co.uk of course (hide spoiler)] or the Enquirer. Except the book does expose the media-whipped up spin of the adulation of the undeniably beautiful Jackie as utterly misplaced. She was a gold-digger pure and simple. And a cunt.The spoilers are an attempt to organise and shorten this all-over-the-place review.The awful writing (this is a biography not chicklit) and worse narration (view spoiler)[ Hundreds of sails like a host of butterflies composing a backdrop for the party. One guest gasped and said, ""I don't believe it. It's not real. It's being produced by Walt Disney."" But it was just another example of the Auchincloss style.Janet Auchincloss knew that the cruise were scheduled and she had guessed that they would arrive in time to help decorate her daughter's wedding. It did! And in her chosen colours: white on blue. (Narrator gives an excited sort of giggle at ""In her chosen colours.""  (hide spoiler)]Fact-checking (view spoiler)[""In the fall of 1966, Jamie Auchincloss was studying at Cambridge in London."" Cambridge University is a couple of hours away on the train, about 70 miles. (hide spoiler)]Yet again, Jackie dumps a man because he isn't rich enough although she as Jack Kennedy's widow is very wealthy herself. (view spoiler)[""Jackie was with the architect Jack Warnecke for two and a half years. They were going to marry although a date had not been set. He ignored his business for Jackie, lavishing her with everything she wanted. He phoned her to tell her that he was in a little trouble, he owed the bank about $1M (about $8M now). He said if they were going to get married she should know. He ended the phone call by saying, ""I love you."" She replied, ""Goodbye for now, Jack. And that was that.  (hide spoiler)]Why Jackie is a world-class cunt  (view spoiler)[ Lee ""Princess Radziwill"" - a title she insisted upon although her husband had actually given up his many years before they were married, had been having an extra-marital affair with Ari Onassis for over six years. Naturally there were tabloid and Enquirer articles and photographs. Ari never stopped having an affair with the opera singer Maria Callas. Lee had not discussed her affair with either her mother (who knew and had been to see Ari) or Jackie. Therefore when Jackie was deep in vodka and wondering if she should have finished with Warneke over money when she ""loved"" him, was invited to Skorpios by Ari she could pretend to herself that she wasn't really having an affair with her sister's boyfriend as she hadn't been officially ""told"" about it. (When Ari started to seriously court Jackie, he dumped Lee by merely never being available to her or returning her calls. Lee was naturally very upset but what could she do when she'd called out her husband on his affaire? They were all a bunch of phenomenally wealthy, entitled assholes. The veneer of charm and manners doesn't actually cover up their gutter behaviour towards each other)Jackie was unkind to her sister in other ways too, like not even once going to the theatre to see Lee's debut as an actress, screwing Peter Beard who again was  (hide spoiler)]Jackie sells herself, cash up front.  (view spoiler)[As the gentleman said to the beautiful girl, 'Would you spend the night with me for a million dollars?' Yes, she replied. Right he said, now we've established what you are, let's get down to a sensible price. Or up.Jackie, maintaining the same fiction that she didn't know Ari was her sister's lover, married Ari. But before she did, she got her in-laws, the Kennedy's to get her a premarital settlement of cash down, $20M (in today's money) and $1M for each of her children. Having sold herself she then refused to discuss it as talking about money was ""unsavory"". Ari continued his affair with Maria Callas and Jackie continued spending on ""nice"" things. (hide spoiler)]Queen of the Fakes, supremo of the golddiggers, Janet Auchincloss,  (view spoiler)[Janet had kept her alcoholic, gambler of a first husband and father to Jackie and Lee away from John Kennedy's inauguration (and also stopped him from giving away his daughter and her wedding to Kennedy) primarily because she thought he might be interviewed and give away who Janet really was. Ashamed of her 'common' Irish Catholic forebears, she had invented an English and French history for her family, one where her family had never been in trade. Her second husband, whom she was with for 39 years, was impotent. She had to weigh up phenomenal wealth against real love and sex. But money was her passion.Maternal disapproval: Jackie loses her virginity but does not gain a boyfriend (view spoiler)[When she found out that Jackie had lost her virginity in an elevator to a one-night stand, she was upset, not just that her daughter would do such a thing, but do it with a man who wasn't truly wealthy. When this was pointed out to Jackie, she saw sense. No point in contacting the man again.  (hide spoiler)]Janet's bible, authored by Psalms Kalu He says, in the blurb, ""The fact that you are poor is evidence that you are not a good Christian!""  (hide spoiler)] Notes on reading and how I was fooled by Jackie's ""class"" (view spoiler)[I always thought that Jackie was the epitome of elegance and class. But then ""class"" depends on whose defining it. I mean a gracious, well-mannered balanced bearing that is welcoming to all. Like Princess Diana had. But a lot of people define class as being at the top of the social tree and having a lot of money and a facade of being gracious and well-mannered etc. From this book I see that Jackie didn't have the first but the facade of the second fooled me. (hide spoiler)]Notes on reading and how exactly Jackie dumped her first fiance because although rich, her mother said he wasn't rich enough (view spoiler)[Jackie was engaged to Jack Husted and he had been invited to the Auchincloss' for a party. Janet, Jackie's mother, had ascertained that he had no family money and ""only"" earned $17,000 a year (about $160,000 in today's money). She said to Jackie that if she married him she would never be able to travel and live well. So Jackie when taking her fiance to the airport, slipped off her engagement ring and put it in his pocket. As Jack later said, she was icy cold and never spoke to him again. But Jackie felt bad about this and so, good Christian that she was, went to church to pray to know if she'd done the right thing.  (hide spoiler)]So why am I giving this awful book 2 stars? One because it at least fascinated me enough I listened to three-quarters of it, and one because there was an ah-ha moment in the book, at least for me. My mother didn't love me but adored my brother. Janet loved both Jackie and Lee, but not equally, Jackie always came first, and Lee said (paraphrasing) that if you didn't receive praise for your accomplishments and looks when you were young, you were forever after inclined to doubt compliments and never quite believe in yourself. So true.",Biography,"      Jackie, Janet & Lee: Jacqueline Kennedy Onassis, Janet Auchincloss, and Lee Radziwill -- The Other Side of Camelot"
23,Laurie Gwen Shapiro,"The spectacular, true story of a scrappy teenager from New York’s Lower East Side who stowed away on the Roaring Twenties’ most remarkable feat of science and daring: an expedition to Antarctica.It was 1928: a time of illicit booze, of Gatsby and Babe Ruth, of freewheeling fun. The Great War was over and American optimism was higher than the stock market. What better moment to launch an expedition to Antarctica, the planet’s final frontier? There wouldn’t be another encounter with an unknown this magnificent until Neil Armstrong stepped onto the moon.Everyone wanted in on the adventure. Rockefellers and Vanderbilts begged to be taken along as mess boys, and newspapers across the globe covered the planning’s every stage. And then, the night before the expedition’s flagship set off, Billy Gawronski—a mischievous, first-generation New York City high schooler desperate to escape a dreary future in the family upholstery business—jumped into the Hudson River and snuck aboard.Could he get away with it?From the soda shops of New York’s Lower East Side to the dance halls of sultry Francophone Tahiti, all the way to Antarctica’s blinding white and deadly freeze, Laurie Gwen Shapiro’s The Stowaway takes you on the unforgettable voyage of a plucky young stowaway who became a Jazz Age celebrity, a mascot for an up-by-your bootstraps era.",Nonfiction,      The Stowaway: A Young Man’s Extraordinary Adventure to Antarctica
24,Simon Baatz,"From New York Times bestselling author Simon Baatz, the first comprehensive account of the murder that shocked the world.In 1901 Evelyn Nesbit, a chorus girl in the musical Florodora, dined alone with the architect Stanford White in his townhouse on 24th Street in New York. Nesbit, just sixteen years old, had recently moved to the city. White was forty-seven and a principal in the prominent architectural firm McKim, Mead & White. As the foremost architect of his day, he was a celebrity, responsible for designing countless landmark buildings in Manhattan. That evening, after drinking champagne, Nesbit lost consciousness and awoke to find herself naked in bed with White. Telltale spots of blood on the bed sheets told her that White had raped her.She told no one about the rape until, several years later, she confided in Harry Thaw, the millionaire playboy who would later become her husband. Thaw, thirsting for revenge, shot and killed White in 1906 before hundreds of theatergoers during a performance in Madison Square Garden, a building that White had designed.The trial was a sensation that gripped the nation. Most Americans agreed with Thaw that he had been justified in killing White, but the district attorney expected to send him to the electric chair. Evelyn Nesbit's testimony was so explicit and shocking that Theodore Roosevelt himself called on the newspapers not to print it verbatim. The murder of White cast a long shadow: Harry Thaw later attempted suicide, and Evelyn Nesbit struggled for many years to escape an addiction to cocaine. The Girl on the Velvet Swing, a tale of glamour, excess, and danger, is an immersive, fascinating look at an America dominated by men of outsize fortunes and by the the women who were their victims.",Nonfiction,"      The Girl on the Velvet Swing: Sex, Murder, and Madness at the Dawn of the Twentieth Century"
25,Erica Garza,"A fiercely courageous account of one woman's unflinching, raw, and ultimately hopeful journey through sex and porn addiction.For almost two decades, Erica Garza was consumed by a singular, secret, shame-fueled pursuit that threw her life into chaos: orgasm. Back-braced, isolated, and teased in adolescence, and ambivalent about her Catholic upbringing, Garza found a secret solace in masturbation and porn--first by way of the limited softcore viewing offered by late-night cable, and, later, with the booming proliferation of online porn.In this wrenching, vivid account, Garza explores her sexual fixations and relives the series of disastrous relationships and one-night stands that haunt her as she runs from one side of the world to the other in a futile attempt to break free of her habits―from East Los Angeles to Hawaii and Southeast Asia, through the brothels of Bangkok and the yoga studios of Bali to disappointing stabs at twelve-steps, therapy, and rehab back home.Garza's terror at digging so deeply into her history to understand her anxieties is palpable, as is her exhilaration when she begins to believe she might just be free of them. And yet there is no false hope or prepackaged sense of redemption. Even her relationship to the man she will ultimately marry is credibly rocky as it finds its legs with several false starts, making her increasing sense of self-acceptance and peace by journey's end feel utterly earned.In exploring the cultural taboos surrounding sex and porn from a female perspective, Garza offers a brave and necessary voice to our evolving conversations about addiction and the impact that Internet culture has had on young women.",Nonfiction,      Getting Off: One Woman's Journey Through Sex and Porn Addiction
26,Dawn  Davies,"Discovered by Michael Ondaatje, Davies’ dazzling literary memoir has shades of Mary Karr, Anne Lamott, and Jenny Lawson.Some women are born mothers, some achieve motherhood, others have motherhood thrust upon them. Dawn Davies is in the third category. A six-foot-tall divorcee, she isn’t chatty, couldn’t care less about anyone’s potty training progress, doesn’t care to share her own children’s milestones with people who don’t love them. But even if she has never fit in with other moms, she has raised three children with her own particular brand of fierce, unflagging love. In stories that cut to the quick, we see Davies grow from a young girl who moves to a new town every couple of years; to a misfit teenager who finds solace in a local music scene; to an adrift twenty-something who summons inner strength as she holds the hand of a dying stranger; to a woman dealing with difficult pregnancies and post-partum depression. And in her powerful titular story, we see Davies struggling with the weight of knowing that her son is deeply troubled.Mothers of Sparta is not a blow-by-blow of Davies’ life but rather an examination of the exquisite and often painful moments of a life, the moments we look back on and say, That one, that one mattered. Straddling the fence between humor and, well…not humor, Davies has written a book about what it’s like to be a woman trying to carve a place for herself in the world, no matter how unyielding the rock can be.",Autobiography,      Mothers of Sparta: A Memoir in Pieces
27,Max Boot,"In chronicling the adventurous life of legendary CIA operative Edward Lansdale, The Road Not Taken definitively reframes our understanding of the Vietnam War.In this epic biography of Edward Lansdale (1908– 1987), the man said to be the fictional model for Graham Greene’s The Quiet American, best-selling historian Max Boot demonstrates how Lansdale pioneered a “hearts and mind” diplomacy, first in the Philippines, then in Vietnam. It was a visionary policy that, as Boot reveals, was ultimately crushed by America’s giant military bureaucracy, steered by elitist generals and blueblood diplomats who favored troop build-ups and napalm bombs over winning the trust of the people. Through dozens of interviews and access to neverbefore-seen documents―including long-hidden love letters―Boot recasts this cautionary American story, tracing the bold rise and the crashing fall of the roguish “T. E. Lawrence of Asia” from the battle of Dien Bien Phu to the humiliating American evacuation in 1975. Bringing a tragic complexity to this so-called “ugly American,” this “engrossing biography” (Karl Marlantes) rescues Lansdale from historical ignominy and suggests that Vietnam could have been different had we only listened. With reverberations that continue to play out in Iraq and Afghanistan, The Road Not Taken is a biography of profound historical consequence.",History,      The Road Not Taken: Edward Lansdale and the American Tragedy in Vietnam
28,Bill Minutaglio,"
From Bill Minutaglio and Steven L. Davis, authors of the PEN Center USA award-winning Dallas 1963, comes a madcap narrative about Timothy Leary's daring prison escape and run from the law.
On the moonlit evening of September 12, 1970, an ex-Harvard professor with a genius I.Q. studies a twelve-foot high fence topped with barbed wire. A few months earlier, Dr. Timothy Leary, the High Priest of LSD, had been running a gleeful campaign for California governor against Ronald Reagan. Now, Leary is six months into a ten-year prison sentence for the crime of possessing two marijuana cigarettes.Aided by the radical Weather Underground, Leary's escape from prison is the counterculture's union of ""dope and dynamite,"" aimed at sparking a revolution and overthrowing the government. Inside the Oval Office, President Richard Nixon drinks his way through sleepless nights as he expands the war in Vietnam and plots to unleash the United States government against his ever-expanding list of domestic enemies. Antiwar demonstrators are massing by the tens of thousands; homemade bombs are exploding everywhere; Black Panther leaders are threatening to burn down the White House; and all the while Nixon obsesses over tracking down Timothy Leary, whom he has branded ""the most dangerous man in America.""Based on freshly uncovered primary sources and new firsthand interviews, THE MOST DANGEROUS MAN IN AMERICA is an American thriller that takes readers along for the gonzo ride of a lifetime. Spanning twenty-eight months, President Nixon's careening, global manhunt for Dr. Timothy Leary winds its way among homegrown radicals, European aristocrats, a Black Panther outpost in Algeria, an international arms dealer, hash-smuggling hippies from the Brotherhood of Eternal Love, and secret agents on four continents, culminating in one of the trippiest journeys through the American counterculture.",History,"      The Most Dangerous Man in America: Timothy Leary, Richard Nixon and the Hunt for the Fugitive King of LSD"
29,Shomari Wills,"“By telling the little-known stories of six pioneering African American entrepreneurs, Black Fortunes makes a worthy contribution to black history, to business history, and to American history.”—Margot Lee Shetterly, Author of the New York Times Bestseller Hidden FiguresThe astonishing untold history of America’s first black millionaires—former slaves who endured incredible challenges to amass and maintain their wealth for a century, from the Jacksonian period to the Roaring Twenties—self-made entrepreneurs whose unknown success mirrored that of American business heroes such as Henry Ford, John D. Rockefeller, and Thomas Edison.While Oprah Winfrey, Jay-Z, Beyoncé, Michael Jordan, and Will Smith are among the estimated 35,000 black millionaires in the nation today, these famous celebrities were not the first blacks to reach the storied one percent. Between the years of 1830 and 1927, as the last generation of blacks born into slavery was reaching maturity, a small group of smart, tenacious, and daring men and women broke new ground to attain the highest levels of financial success.Black Fortunes is an intriguing look at these remarkable individuals, including Napoleon Bonaparte Drew—author Shomari Wills’ great-great-great-grandfather—the first black man in Powhatan County (contemporary Richmond) to own property in post-Civil War Virginia. His achievements were matched by five other unknown black entrepreneurs including:Mary Ellen Pleasant, who used her Gold Rush wealth to further the cause of abolitionist John Brown;Robert Reed Church, who became the largest landowner in Tennessee;Hannah Elias, the mistress of a New York City millionaire, who used the land her lover gave her to build an empire in Harlem;Orphan and self-taught chemist Annie Turnbo-Malone, who developed the first national brand of hair care products;Madam C. J Walker, Turnbo-Malone’s employee who would earn the nickname America’s ""first female black millionaire;""Mississippi school teacher O. W. Gurley, who developed a piece of Tulsa, Oklahoma, into a ""town"" for wealthy black professionals and craftsmen"" that would become known as ""the Black Wall Street.""A fresh, little-known chapter in the nation’s story—A blend of Hidden Figures, Titan, and The Tycoons—Black Fortunes illuminates the birth of the black business titan and the emergence of the black marketplace in America as never before.",History,      Black Fortunes: The Story of the First Six African Americans Who Escaped Slavery and Became Millionaires
30,Matthew Restall,"A dramatic rethinking of the encounter between Montezuma and Hernando Cortés that completely overturns what we know about the Spanish conquest of the AmericasOn November 8, 1519, the Spanish conquistador Hernando Cortés first met Montezuma, the Aztec emperor, at the entrance to the capital city of Tenochtitlan. This introduction—the prelude to the Spanish seizure of Mexico City and to European colonization of the mainland of the Americas—has long been the symbol of Cortés’s bold and brilliant military genius. Montezuma, on the other hand, is remembered as a coward who gave away a vast empire and touched off a wave of colonial invasions across the hemisphere.But is this really what happened? In a departure from traditional tellings, When Montezuma Met Cortés uses “the Meeting”—as Restall dubs their first encounter—as the entry point into a comprehensive reevaluation of both Cortés and Montezuma. Drawing on rare primary sources and overlooked accounts by conquistadors and Aztecs alike, Restall explores Cortés’s and Montezuma’s posthumous reputations, their achievements and failures, and the worlds in which they lived—leading, step by step, to a dramatic inversion of the old story. As Restall takes us through this sweeping, revisionist account of a pivotal moment in modern civilization, he calls into question our view of the history of the Americas, and, indeed, of history itself",History,      When Montezuma Met Cortés: The True Story of the Meeting that Changed History
31,Nick Nolte,"The legendary icon tells his story—a tale of art, passion, commitment, addiction, as intense and hypnotic as the man himself.In a career spanning five decades, Nick Nolte has endured the rites of Hollywood celebrity. Rising from obscurity to leading roles and Oscar nominations, he has been both celebrated and vilified in the media; survived marriages, divorces, and a string of romances; was named the “Sexiest Man Alive” by People magazine; and suffered public humiliation over his drug and alcohol issues, including a drug-fueled trip down a “long road of nothingness” that ended in arrest.Despite these ups and downs, Nolte has remained true to the craft he loves, portraying a diverse range of characters with his trademark physicality and indelible gravelly voice. Already 35 when his performance in the 1976 miniseries Rich Man, Poor Man launched him to stardom, Nolte never learned to play by Hollywood’s rules. A rebel who defies expectations, an obsessive method actor who will go to extremes for a role (he lived among the homeless to prepare for Down and Out in Beverly Hills), Nolte is motivated more by edgier, more personal projects than by box office success. Today he is clean yet still driven, juggling a number of upcoming works and raising his young daughter.A man who refuses to hide his mistakes, Nolte now delivers his most revealing performance yet. His revealing memoir, filled with sixteen pages of color photos, offers a candid, unvarnished close-up look at the man, the career, the loves, and the life.",Biography,      Rebel: My Life Outside the Lines
32,Kate  Harris,"In the spirit of The Places in Between and A Field Guide to Getting Lost, this is a transcendent memoir about travelling wildly out of bounds on the fabled Silk Road. ""Carried me up into a state of excitement I haven't felt for years. It's a modern classic.""—Pico IyerAs a teenager, Kate Harris realized that the career she most craved—that of a generalist explorer, equal parts swashbuckler and philosopher—had gone extinct. From her small-town home in Ontario, it seemed as if Marco Polo, Magellan and their like had long ago mapped the whole earth. So she vowed to become a scientist and go to Mars.To pass the time before she could launch into outer space, Kate set off by bicycle down a short section of the fabled Silk Road with her childhood friend Mel Yule, then settled down to study at Oxford and MIT. Eventually the truth dawned on her: an explorer, in any day and age, is by definition the kind of person who refuses to live between the lines. And Harris had soared most fully out of bounds right here on Earth, travelling a bygone trading route on her bicycle. So she quit the laboratory and hit the Silk Road again with Mel, this time determined to bike it from beginning to end.Like Rebecca Solnit and Pico Iyer before her, Kate Harris offers a travel narrative at once exuberant and meditative, wry and rapturous. Weaving adventure and deep reflection with the history of science and exploration, Lands of Lost Borders explores the nature of limits and the wildness of a world that, like the self and like the stars, can never be fully mapped.",Travel,      Lands of Lost Borders: Out of Bounds on the Silk Road
33,Amy Hill Hearth,"Amy Hill Hearth uncovers the story of a little-known figure in U.S. history in this biography. In 1854, a young African American woman named Elizabeth Jennings won a major victory against a New York City streetcar company, a first step in the process of desegregating public transportation in Manhattan.One hundred years before Rosa Parks refused to give up her seat on a bus in Montgomery, Alabama, Elizabeth Jennings’s refusal to leave a segregated streetcar in the Five Points neighborhood of Manhattan set into motion a major court case in New York City.On her way to church one day in July 1854, Elizabeth Jennings was refused a seat on a streetcar. When she took her seat anyway, she was bodily removed by the conductor and a nearby police officer and returned home bruised and injured. With the support of her family, the African American abolitionist community of New York, and Frederick Douglass, Elizabeth Jennings took her case to court. Represented by a young lawyer named Chester A. Arthur (a future president of the United States) she was victorious, marking a major victory in the fight to desegregate New York City’s public transportation.",Nonfiction,      Streetcar to Justice: How Elizabeth Jennings Won the Right to Ride in New York
34,Melba Pattillo Beals,"From the legendary civil rights activist and author of the million-copy selling Warriors Don't Cry comes an ardent and profound childhood memoir of growing up while facing adversity in the Jim Crow South. Long before she was one of the Little Rock Nine, Melba Pattillo Beals was a warrior. Frustrated by the laws that kept African-Americans separate but very much unequal to whites, she had questions. Why couldn’t she drink from a ""whites only"" fountain? Why couldn’t she feel safe beyond home—or even within the walls of church?  Adults all told her: Hold your tongue. Be patient. Know your place. But Beals had the heart of a fighter—and the knowledge that her true place was a free one. Combined with emotive drawings and photos, this memoir paints a vivid picture of Beals’ powerful early journey on the road to becoming a champion for equal rights, an acclaimed journalist, a best-selling author, and the recipient of this country’s highest recognition, the Congressional Gold Medal.  ",Nonfiction,"      March Forward, Girl: From Young Warrior to Little Rock Nine"
35,Ian Lendler,"In this charming and accessible picture book, Ian Lendler and Xanthe Bouma offer a heart-warming account of the childhood of the Buddha.A spoiled young prince, Siddhartha got everything he ever asked for, until he asked for what couldn’t be given ­― happiness.Join Little Sid as he sets off on a journey of discovery and encounters mysterious wise-folk, terrifying tigers, and one very annoying mouse.With Lendler’s delightful prose and Bouma’s lyrical artwork, Little Sid weaves traditional Buddhist fables into a classic new tale of mindfulness, the meaning of life, and an awakening that is as profound today as it was 2,500 years ago.",Childrens,      Little Sid: The Tiny Prince Who Became Buddha
36,June Purvis,"Together with her mother, Emmeline, Christabel Pankhurst co-led the single-sex Women's Social and Political Union (WSPU), founded in 1903 and soon regarded as the most notorious of the groupings campaigning for the parliamentary vote for women. A First Class Honours Graduate in Law, the determined and charismatic Christabel, a captivating orator, revitalised the women's suffrage campaign by rousing thousands of women to become suffragettes, as WSPU members were called, and to demand rather than ask politely for their democratic citizenship rights. A supreme tactician, her advocacy of 'militant', unladylike tactics shocked many people, and the political establishment.When an end to militancy was called on the outbreak of war in 1914, she encouraged women to engage in war work as a way to win their enfranchisement. Four years later, when enfranchisement was granted to certain categories of women aged thirty and over, she stood unsuccessfully for election to parliament, as a member of the Women's Party.In 1940 she moved to the USA with her adopted daughter, and had a successful career there as a Second Adventist preacher and writer. However, she is mainly remembered for being the driving force behind the militant wing of the women's suffrage movement.This full-length biography, the first for forty years, draws upon feminist approaches to biography writing to place her within a network of supportive female friendships. It is based upon an unrivalled range of previously untapped primary sources.",Biography,      Christabel Pankhurst
