,author,description,genre,title
37,Tiffany Roberts,"BRINGER OF DEATH… Orishok is the last of his kind — a valo shaped by the Creators to embody death. He’s stood vigil over his people for centuries, watching them fade away, one by one succumbing to the entropic energies they hold inside. With his slightest touch unwillingly bringing death to all living things, he has remained isolated in his people’s city, his heart as empty as the buildings around him…until a pale, slight female arrives and shakes the foundations of his world. GIVER OF LIFE… Quinn Dalton lost everything when she was convicted of murder — her sister, her niece, her budding career — but it isn’t until she’s transferred to an interstellar penitentiary that she realizes her very life is no longer her own. Her existence aboard the Concord is a nightmare, broken only when the station is torn through a wormhole and crash lands on an alien world. After waking up alone and bloodied, but somehow unharmed, she seeks shelter in an abandoned city — where she discovers an ancient, wondrous mystery. Can she survive alongside a being whose touch means death? ------------------------------------------------- Warning: This book contains foul language, explicit sexual content, and violence and is intended for mature readers only. ------------------------------------------------- The Valos of Sonhadra series is the shared vision of nine sci-fi and fantasy romance authors. Each book is a standalone, containing its own Happy Ever After, and can be read in any order. For more books in the Valos of Sonhadra Series, check out: Amanda Milo - Alluvial (Valos of Sonhadra #1) Poppy Rhys - Tempest (Valos of Sonhadra #2) Nancey Cummings - Blazing (Valos of Sonhadra #3) Ripley Proserpina - Whirlwind (Valos of Sonhadra #4) Naomi Lucas - Radiant (Valos of Sonhadra #5) Isabel Wroth - Shadowed (Valos of Sonhadra #6) Tiffany Roberts - Undying (Valos of Sonhadra #7) Marina Simcoe - Enduring (Valos of Sonhadra #8) Regine Abel - Unfrozen (Valos of Sonhadra #9)",Science Fiction,"      Undying
      
          (Valos of Sonhadra #7)"
38,Kevin Emerson,"It is Earth year 2223, but the Earth, along with the entire solar system, is gone.Liam and Phoebe, having barely escaped our exploding sun with their lives, are in stasis for the decade-long journey to the rogue planet Delphi, where they hope to meet up with the rest of the human refugees, find help for their injured parents, and pass along the devastating things they discovered on Mars: that someone destroyed their world intentionally, and that that someone might still be after them, trying to finish the job.Phoebe is carrying her own dark secret. One that finds her waking up secretly at various points in their journey, changing their path through space. One that will decide the fate of the human race, and many more besides. One that, very soon, she must reveal to Liam, whether he’s ready for the truth or not.",Science Fiction,"      The Oceans between Stars
      
          (Chronicle of the Dark Star #2)"
39,Marina Simcoe,"They say crime doesn’t pay . . . but what if it’s done in the name of love? Being left behind by my boyfriend and getting arrested wasn’t part of the plan. Neither was becoming a test subject for a mad scientist, a crash landing in the prison spaceship, and then struggling to survive in a deadly alien jungle. I could have paid with my life, instead, I was given two incredible reasons to love again, and this time the thing I need to do is to hold on to them.Love condemned me, now it’s the only thing left that can save everything I hold dear.Simply enduring is no longer enough. I want to truly live.The Valos of Sonhadra series is the shared vision of nine sci-fi and fantasy romance authors. Each book is a standalone, containing its own Happy Ever After, and can be read in any order.____________________________________Warning: Enduring is a FMM sci-fi romance that contains sexual situations and graphic descriptions of intimacy. Intended for mature readers.____________________________________All books in the Valos of Sonhadra Series:Amanda Milo - Alluvial (Valos of Sonhadra #1)Poppy Rhys - Tempest (Valos of Sonhadra #2)Nancey Cummings - Blazing (Valos of Sonhadra #3)Ripley Proserpina - Whirlwind (Valos of Sonhadra #4)Naomi Lucas - Radiant (Valos of Sonhadra #5)Isabel Wroth - Shadowed (Valos of Sonhadra #6)Tiffany Roberts - Undying (Valos of Sonhadra #7)Marina Simcoe - Enduring (Valos of Sonhadra #8)Regine Abel - Unfrozen (Valos of Sonhadra #9)",Science Fiction,"      Enduring
      
          (Valos of Sonhadra #8)"
40,Brian K. Vaughan,"
5 Please say no STARS


""Anyone can kill you, but it takes someone you know to really HURT you. It takes someone you love to break your heart.""

Honestamente amiguitos, no importa si estoy leyendo un Volumen de 130 paginas o un Issue de 43 páginas, cuando se trata de Saga, nada es suficiente. Siempre quedo con ganas de más.Tendré que aprender a fortalecer mi paciencia, ya que voy a tener que esperar un mes para la salida de cada Issue. SPOILER ALERTLa historia se complica, tenemos a dos parejas interraciales, dos niños mal portados, una pareja de reporteros, una mascota y a Ghus. Todos en fuga, de camino a ninguna parte a bordo de una Nave espacial en forma de árbol.La historia de Bill , no le veo sentido, pero se que termina siendo muy importante para la trama principal.El drama entre la convivencia dentro de la nave me pareció muy entretenido y creo que están poniendo sobre la mesa varias posibles traiciones.El Príncipe IV, ustedes saben que lo adoro, pero se pasa de caliente, si ya lo dije y no me arrepiento. Una de las razones por las que me gusta tanto, es por lo extremadamente sexy que es, la imagen detallada de su pene aun la tengo guardada en mi memoria. Pero pareciera que basa toda su vida, y decisiones siguiendo lo que el pene le dice. No me quejo ya que me encanta verlo tan “fluido”, pero declarándole su amor a Petri me pareció precipitado y fake, según estaba super enamorado de Alana y ahora resulta que ya se enamoró de Petri. Hazel sigue de mal portada, no aprende, en el pasado la vimos tratar mal a Izabel y en este le dice algo super cruel a Squire. Alguien necesita educarla y no dejarla al cuidado de quien sea.",Sequential Art,"      Saga #49
      
          (Saga (Single Issues) #49)"
41,William C. Dietz,"
From the New York Times bestselling author of the Legion of the Damned novels comes the final novel in a post-apocalyptic military science fiction trilogy about a nation wracked by a civil war.
As people fight to survive the aftereffects of more than a dozen meteor strikes, a group of wealthy individuals conspires to rebuild the United States as a corporate entity called the New Confederacy, where the bottom line is law. As a second civil war rages, with families fighting against families on opposite sides, Union president Samuel T. Sloan battles to keep the country whole.After the fateful battle with her sister, the New Confederacy places a price on Union Army captain Robin ""Mac"" Macintyre's head, causing bounty hunters to try to kill her. Mac will do all that she can to help Sloan reunify the country by reclaiming a strategic oil reserve in the heart of Confederate territory, and freeing hundreds of Union prisoners of war from appalling conditions in Mexico. But, to truly have peace, they will have to take down the New Confederacy's leadership--and that includes Mac's father, General Bo Macintyre.",Science Fiction,"      Battle Hymn
      
          (America Rising #3)"
42,James S.A. Corey,"The official graphic novel tie-in to the hit SyFy television series revealing the untold origin stories of the main characters .Based on the bestselling books and tying into the hit television series, The Expanse: Origins reveals the untold genesis of the crew members of The Rocinante. As interplanetary tensions reach an all-time high, The Rocinante crew finds themselves at the center of a conflict that threatens to destroy all of human civilization. But before they were heroes, each member of the crew faced moments that would define them and bring them one step closer to the ship they now call home.  Featuring stories by author James S.A. Corey, written by Hallie Lambert and Georgia Lee and illustrated by Huang Danlan, this graphic novel explores the history of each character and what led them to The Canterbury, making it a must-read for fans.",Sequential Art,"      The Expanse: Origins
      
          (The Expanse Origins #1-5)"
43,Megan Hart,"A female bodyguard with enhanced abilities. A billionaire playboy committed to destroying people like her. A romance they didn’t expect…Dive into the second book in this fantastic new series set in the near future from New York Times bestselling author Megan Hart!Ewan Donahue has made a lot of mistakes, but making Nina Bronson want to leave him has been the worst. With the initial threats on his life out of the way, he doesn’t really need her protection, but hiring her to take care of him again is the only way to get her back in his life. When Nina shows up ready to work —and nothing else — Ewan’s determined to win her back. If he can break through the walls his earlier betrayal built, maybe they can have another shot at love. When it turns out that this time, it’s Nina who’s being targeted for danger and possibly death, Ewan’s the one who has to keep her safe.",Romance,"      Wicked Attraction
      
          (The Protector #2)"
44,Alex Wells,"Join the fight for the people and power of Tanegawa’s world in this thrilling sequel to Hunger Makes the Wolf War is coming to Hob Ravani's world. The company that holds it in monopoly, TransRift Inc, has at last found what they're looking for--the source of the power that enables their Weathermen to rip holes in space and time, allowing the interstellar travel all of human society now takes for granted. And they will mine every last grain of it from Tanegawa's World no matter the cost.Since Hob Ravani used her witchy powers to pull a massive train job and destroy TransRift Inc’s control on this part of the planet, the Ghost Wolves aren’t just outlaws, they’re the resistance. Mag's miner collective grows restless as TransRift pushes them ever harder to strip the world of its strange, blue mineral. Now Shige Rollins has returned with a new charge--Mr Yellow, the most advanced model of Weatherman, infused with the recovered mineral samples and made into something stranger, stronger, and deadlier than before. And Mr Yellow is very, very hungry.",Science Fiction,"      Blood Binds the Pack
      
          (Hob #2)"
45,Mike Shepherd,"This is the third book with Grand Admiral Sandy Santiago serving as Kris Longknife's Relief, then Replacement, and now Successor on Alwa. She has all the challenges a gal could ask for. Granny Rita is on the rampage, and the cats have gone on strike. Leaving the Colonials to deal with Granny Rita, Sandy heads off to work with the cats, only to discover she is not the only one who has a bone to pick with them - alien monsters have a vendetta as well! Sandy has to work to find a way of peace among the Alwans, feisty cats, and a new alien race.",Science Fiction,"      Kris Longknife's Successor
      
          (Kris Longknife #16.5)"
46,Adam Christopher,"When the test flight of the U-Star Manhattan - the first of a new class of starship - goes wrong, the seven-person crew find themselves shipwrecked, trapped in the interstitial nothingness that separates our universe from the next. But as the crew start to disappear one by one and the true purpose of their secret mission is uncovered, the survivors make a startling discovery about the eternal void they are lost in forever. They are not alone.",Science Fiction,"      The Dead Stars
      
          (Spider Wars #3)"
47,Tracy St. John,"
He was her savior, but she was his salvation.
Jeannie Gardner escapes from her captors’ clutches only to find herself trapped on a planet far from Earth. When she is discovered by a muscle-bound warrior, she must prove to him, and the Council of Elders, that she is not a creature set free from a lab, but a sentient being from another planet.If she succeeds, they will send her home. If she fails, she will be executed.Risnar warrior Kren Bolep is duty bound to protect his village from the Monsuda and their creations. But this small pink-skinned female is different, special. As the bond between them grows, Jeannie’s vulnerability invokes Kren’s protective instincts, and he vows to uncover the truth and secure her future.But there is a bigger threat looming. The Monsuda are coming to get Jeannie, and they’ll use whatever means necessary. When Jeannie is taken, Kren is forced to choose—disobey the Elders and place his people in danger, or lose the only person who makes him feel whole. This book is approximately 86,000 wordsCarina Press acknowledges the editorial services of Alissa Davis",Science Fiction,"      Not of This World
      
          (Warriors of Risnar #1)"
48,Muhammed Zafar Iqbal,"ত্রাতিনা চিৎকার করে জিজ্ঞেস করল- আমি কোথায়? তার কণ্ঠস্বর দূরে মিলিয়ে গেল, তারপর প্রতিধ্বনিত হয়ে আবার ফিরে এল, আমি কোথায়...আমি কোথায়...আমি কোথায়...খুব ধীরে ধীরে প্রতিধ্বনিগুলা মিলিয়ে যেতে থাকে। তারপর এক সময় আবার সেই নৈশঃব্দের শূন্যতায় ডূবে যায়।ত্রাতিনা আবার চিৎকার করল, আমি কোথায়? তার চিৎকার বধু দূর থেকে প্রতিধ্বনিত হয়ে ফিরে আসে, প্রতিধ্বনিত শব্দগুলো ধীরে ধীরে মিলিয়ে যেতে থাকে। শব্দগুলো ধীরে ধীরে মিলিয়ে যেতে থাকে। শব্দগুলো মিলিয়ে যেতে যেতে আবার নূতন করে অনুরণিত হয়, ত্রাতিনার মনে হয় সে বুঝি কারো কণ্ঠস্বর শুনতে পেয়েছে। স্পষ্ট বোঝা যায় না, কিন্তু কোন এক ধরণের কণ্ঠস্বর। মনে হয় কেউ কিছু একটা বলছে।",Science Fiction,      ত্রাতিনা
49,Karen Kincy,"Completely unrealistic and poorly inspired. The execution isn't bad, but there is not much to salvage to begin with.Ardis and Wendel are shadows of their former selves, even their bantering feels stretched and tired, and the attempt to compensate with bedroom activities falls quite short (or, positively superfluous). Overall an okay book because it's a quick read, but the perplexing plot didn't help any, nor did chapter 22.I would recommend this series only up to the second book, this last installment is just a filler and doesn't really contribute to the main storyline, I could have safely skipped it.1.5 stars.“How are you feeling?” he said. “Tired.” She grimaced. “One too many brushes with death.” He shrugged. “You haven’t brushed my hair yet.” She laughed. “You’re just a necromancer.” “Just?” “Not Death incarnate.” “My enemies would beg to differ.” She rolled her eyes. “Don’t put that on your résumé.”",Science Fiction,"      Specters of Nemesis
      
          (Shadows of Asphodel #3)"
50,Milana Jacks,"
If I mate her, my enemy wins. If I don’t, I lose my mind.
EmmaCommunity X is in trouble. We hold the Beast Father’s son, Amoris, captive in our underground colony, yet it is we who are prisoners of his refusal to choose a mate. Until he chooses, the Beast Father will withhold fresh supplies from Above.Hundreds of breeders have been offered, all rejected. My own imperfections have kept me out of the prospect pool. But my people are starving. It’s time I step up. I may not be perfect, but I could be his mate.It won’t be the first time I’ve disobeyed, but it could be my last.AmorisI know they’re delivering breeders to my luxurious apartment—excuse me, cage—to entice me to choose a mate. What I don’t know is why. You know what? The joke’s on them. My mate comes, unseen, to clean my quarters twice a week. I hungrily inhale her scent after she’s left. But tonight, she’s waiting for me in my bedroom, tempting me in all her red-headed, defiant, naked glory. Great Mother Beast help me, I want to claim her. Free her. Avenge her. But she serves the man who enslaved me, and I don’t know what they want from the pair of us.If I mate her, Tom wins.If I don’t mate her, I lose my mind.(NOTE: Final book in Beast Mates series. Not written as a standalone but can stand alone if it must.)",Romance,"      Free Beast Mate
      
          (Beast Mates #5)"
51,Spencer Ellsworth,"

The Starfire space opera trilogy, a gritty, adult science-fiction adventure, concludes with Starfire: Memory's Blade

At the heart of the Dark Zone, a duel for the universe rages.In an ancient Jorian temple, Jaqi faces John Starfire, the new ruler of the Empire. He has set all the worlds aflame in his quest to destroy humankind. Jaqi has sworn to stop him. Problem is, Jaqi isn't much of a fighter.Meanwhile, the sun-eating cosmic spiders, the Shir, have moved out of the Dark Zone and are consuming the galaxy. Araskar knows that he must hold them back, but to do that, he has to give himself over to the Resistance, under the command of John Starfire's wife. And she wants him dead more than she wants the stars to live.If Jaqi and Araskar can fight their way out, they can use a secret at the heart of the Dark Zone to free the galaxy, and end John Starfire's new tyranny. They lose, and every star in the sky will go dark.At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Science Fiction,"      Memory's Blade
      
          (Starfire #3)"
52,Pierce Brown,"They call him father, liberator, warlord, Reaper. But he feels a boy as he falls toward the pale blue planet, his armor red, his army vast, his heart heavy. It is the tenth year of war and the thirty-second of his life.A decade ago, Darrow was the hero of the revolution he believed would break the chains of the Society. But the Rising has shattered everything: Instead of peace and freedom, it has brought endless war. Now he must risk everything he has fought for on one last desperate mission. Darrow still believes he can save everyone, but can he save himself?And throughout the worlds, other destinies entwine with Darrow’s to change his fate forever: A young Red girl flees tragedy in her refugee camp and achieves for herself a new life she could never have imagined.An ex-soldier broken by grief is forced to steal the most valuable thing in the galaxy—or pay with his life.And Lysander au Lune, the heir in exile to the sovereign, wanders the stars with his mentor, Cassius, haunted by the loss of the world that Darrow transformed, and dreaming of what will rise from its ashes.Red Rising was the story of the end of one universe, and Iron Gold is the story of the creation of a new one. Witness the beginning of a stunning new saga of tragedy and triumph from masterly New York Times bestselling author Pierce Brown.",Science Fiction,"      Iron Gold
      
          (Red Rising Saga #4)"
53,Leni Zumas,"Five women. One question. What is a woman for?In this ferociously imaginative novel, abortion is once again illegal in America, in-vitro fertilization is banned, and the Personhood Amendment grants rights of life, liberty, and property to every embryo. In a small Oregon fishing town, five very different women navigate these new barriers alongside age-old questions surrounding motherhood, identity, and freedom.Ro, a single high-school teacher, is trying to have a baby on her own, while also writing a biography of Eivør, a little-known 19th-century female polar explorer. Susan is a frustrated mother of two, trapped in a crumbling marriage. Mattie is the adopted daughter of doting parents and one of Ro's best students, who finds herself pregnant with nowhere to turn. And Gin is the gifted, forest-dwelling homeopath, or ""mender,"" who brings all their fates together when she's arrested and put on trial in a frenzied modern-day witch hunt.",Fiction,      Red Clocks
54,Neal Shusterman,"Rowan and Citra take opposite stances on the morality of the Scythedom, putting them at odds, in the second novel of the chilling New York Times bestselling series from Neal Shusterman, author of the Unwind dystology.Rowan has gone rogue, and has taken it upon himself to put the Scythedom through a trial by fire. Literally. In the year since Winter Conclave, he has gone off-grid, and has been striking out against corrupt scythes—not only in MidMerica, but across the entire continent. He is a dark folk hero now—“Scythe Lucifer”—a vigilante taking down corrupt scythes in flames.Citra, now a junior scythe under Scythe Curie, sees the corruption and wants to help change it from the inside out, but is thwarted at every turn, and threatened by the “new order” scythes. Realizing she cannot do this alone—or even with the help of Scythe Curie and Faraday, she does the unthinkable, and risks being “deadish” so she can communicate with the Thunderhead—the only being on earth wise enough to solve the dire problems of a perfect world. But will it help solve those problems, or simply watch as perfection goes into decline?",Young Adult,"      Thunderhead
      
          (Arc of a Scythe #2)"
55,Marissa Meyer,"Iko – an audacious android and best friend to the Lunar Queen Cinder – has been tasked with hunting down Alpha Lysander Steele, the leader of a rogue band of bioengineered wolf-soldiers who threaten to undo the tenuous peace agreement between Earth and Luna. Unless Cinder can reverse the mutations that were forced on them years before, Steele and his soldiers plan to satisfy their monstrous appetites with a massacre of the innocent people of Earth.And to show he’s serious, Steele is taking hostages.Cinder and Kai, Scarlet and Wolf, Cress and Thorne, and Winter and Jacin all feature in this epic new battle. But it is Iko who must face her deepest fears when she uncovers the truth about her own unusual programming.",Sequential Art,"      Gone Rogue
      
          (Wires and Nerve #2)"
56,Lyndsay Ely,"James Patterson presents a bold new heroine—a cross between Katniss Everdeen and Annie Oakley: Serendipity Jones, the fastest sharpshooter in tomorrow's West. Seventeen-year-old Serendipity ""Pity"" Jones inherited two things from her mother: a pair of six shooters and perfect aim. She's been offered a life of fame and fortune in Cessation, a glittering city where lawlessness is a way of life. But the price she pays for her freedom may be too great....In this extraordinary debut from Lyndsay Ely, the West is once again wild after a Second Civil War fractures the U.S. into a broken, dangerous land. Pity's struggle against the dark and twisted underbelly of a corrupt city will haunt you long after the final bullet is shot.",Young Adult,      Gunslinger Girl
57,Sasha Alsberg,"Most know Androma Racella as the Bloody Baroness, a powerful mercenary whose reign of terror stretches across the Mirabel Galaxy. To those aboard her glass starship, Marauder, however, she's just Andi, their friend and fearless leader.But when a routine mission goes awry, the Marauder's all-girl crew is tested as they find themselves in a treacherous situation and at the mercy of a sadistic bounty hunter from Andi's past.Meanwhile, across the galaxy, a ruthless ruler waits in the shadows of the planet Xen Ptera, biding her time to exact revenge for the destruction of her people. The pieces of her deadly plan are about to fall into place, unleashing a plot that will tear Mirabel in two.Andi and her crew embark on a dangerous, soul-testing journey that could restore order to their shipor just as easily start a war that will devour worlds. As the Marauder hurtles toward the unknown, and Mirabel hangs in the balance, the only certainty is that in a galaxy run on lies and illusion, no one can be trusted.",Science Fiction,"      Zenith
      
          (The Androma Saga #1)"
58,Olivia A. Cole,"Octavia has only ever had one goal: to follow in the footsteps of her parents and become a prestigious whitecoat, one of the scientists who study the natural wonders of Faloiv. The secrets of the jungle’s exotic plants and animals are protected fiercely in the labs by the Council of N’Terra, so when the rules suddenly change, allowing students inside, Octavia should be overjoyed.But something isn’t right. The newly elected leader of the Council has some extremist views about the way he believes N’Terra should be run, and he’s influencing others to follow him. When Octavia witnesses one of the Faloii—the indigenous people of Faloiv—attacked in front of her in the dark of night, she knows the Council is hiding something. They are living in separate worlds on a shared planet, and their fragile peace may soon turn into an all-out war.With the help of Rondo, a quiet boy in class with a skill for hacking, and her inquisitive best friend, Alma, Octavia is set on a collision course to discover the secrets behind the history she’s been taught, the science she’s lived by, and the truth about her family.",Young Adult,"      A Conspiracy of Stars
      
          (Faloiv #1)"
59,Nnedi Okorafor,"The concluding part of the highly-acclaimed science fiction trilogy that began with Nnedi Okorafor's Hugo- and Nebula Award-winning BINTI.Binti has returned to her home planet, believing that the violence of the Meduse has been left behind. Unfortunately, although her people are peaceful on the whole, the same cannot be said for the Khoush, who fan the flames of their ancient rivalry with the Meduse.Far from her village when the conflicts start, Binti hurries home, but anger and resentment has already claimed the lives of many close to her.Once again it is up to Binti, and her intriguing new friend Mwinyi, to intervene--though the elders of her people do not entirely trust her motives--and try to prevent a war that could wipe out her people, once and for all.Don't miss this essential concluding volume in the Binti trilogy.",Science Fiction,"      The Night Masquerade
      
          (Binti #3)"
60,Tyrell Johnson,"Forget the old days. Forget summer. Forget warmth. Forget anything that doesn’t help you survive.Lynn McBride has learned much since society collapsed in the face of nuclear war and the relentless spread of disease. As memories of her old life haunt her, she has been forced to forge ahead in the snow-covered Canadian Yukon, learning how to hunt and trap to survive.But her fragile existence is about to be shattered. Shadows of the world before have found her tiny community—most prominently in the enigmatic figure of Jax, who sets in motion a chain of events that will force Lynn to fulfill a destiny she never imagined.",Science Fiction,      The Wolves of Winter
61,Chandler Klang Smith,"A sprawling, genre-defying epic set in a dystopian metropolis plagued by dragons, this debut about what it’s like to be young in a very old world is pure storytelling pleasureIn the burned-out, futuristic city of Empire Island, three young people navigate a crumbling metropolis constantly under threat from a pair of dragons that circle the skies. When violence strikes, reality star Duncan Humphrey Ripple V, the spoiled scion of the metropolis’ last dynasty; Baroness Swan Lenore Dahlberg, his tempestuous, death-obsessed betrothed; and Abby, a feral beauty he discovered tossed out with the trash; are forced to flee everything they've ever known. As they wander toward the scalded heart of the city, they face fire, conspiracy, mayhem, unholy drugs, dragon-worshippers, and the monsters lurking inside themselves. In this bombshell of a novel, Chandler Klang Smith has imagined an unimaginable world: scathingly clever and gorgeously strange, The Sky Is Yours is at once faraway and disturbingly familiar, its singular chaos grounded in the universal realities of love, family, and the deeply human desire to survive at all costs.The Sky Is Yours is incredibly cinematic, bawdy, rollicking, hilarious, and utterly unforgettable, a debut that readers who loved Cloud Atlas, Super Sad True Love Story, and Blade Runner will adore.",Fantasy,      The Sky Is Yours
62,Marko Kloos,"
Humankind may have won the battle, but a new threat looms larger than ever before…
Earth’s armed forces have stopped the Lanky advance and chased their ships out of the solar system, but for CDC officer Andrew Grayson, the war feels anything but won. On Mars, the grinding duty of flushing out the twenty-meter-tall alien invaders from their burrows underground is wearing down troops and equipment at an alarming rate. And for the remaining extrasolar colonies, the threat of a Lanky attack is ever present.Earth’s game changer? New advanced ships and weapons, designed to hunt and kill Lankies and place humanity’s militaries on equal footing with their formidable foes. Andrew and his wife, Halley, both now burdened with command responsibilities and in charge of more lives than just their own, are once again in humanity’s vanguard as they prepare for this new phase in the war. But the Lankies have their own agenda…and in war, the enemy doesn’t usually wait until you are prepared. As Andrew is once again plunged into the chaos and violence of war with an unyielding species, he is forced to confront the toll this endless conflict is taking on them all, and the high price of survival…at any cost.",Science Fiction,"      Points of Impact
      
          (Frontlines #6)"
63,Dominik Parisien,"A unique anthology of all-new stories that challenges authors to throw down the gauntlet in an epic genre battle and demands an answer to the age-old question: Who is more awesome—robots or fairies?Rampaging robots! Tricksy fairies! Facing off for the first time in an epic genre death match!People love pitting two awesome things against each other. Robots vs. Fairies is an anthology that pitches genre against genre, science fiction against fantasy, through an epic battle of two icons. On one side, robots continue to be the classic sci-fi phenomenon in literature and media, from Asimov to WALL-E, from Philip K. Dick to Terminator. On the other, fairies are the beloved icons and unquestionable rulers of fantastic fiction, from Tinkerbell to Tam Lin, from True Blood to Once Upon a Time. Both have proven to be infinitely fun, flexible, and challenging. But when you pit them against each other, which side will triumph as the greatest genre symbol of all time?There can only be one…or can there?",Fantasy,      Robots vs. Fairies
64,Alastair Reynolds,"A brilliant new space opera from ""leading light"" (LA Review of Books) Alastair Reynolds.Ten thousand city-state habitats orbit the planet Yellowstone, forming a near-perfect democratic human paradise. But even utopia needs a police force. For the citizens of the Glitter Band that organization is Panoply, and the prefects are its operatives.Prefect Tom Dreyfus has a new emergency on his hands. Across the habitats and their hundred million citizens, people are dying suddenly and randomly, victims of a bizarre and unprecedented malfunction of their neural implants. And these ""melters"" leave no clues behind as to the cause of their deaths...As panic rises in the populace, a charismatic figure is sowing insurrection, convincing a small but growing number of habitats to break away from the Glitter Band and form their own independent colonies.For more from Alastair Reynolds, check out:Revenger",Science Fiction,"      Elysium Fire
      
          (Prefect Dreyfus Emergency #2)"
65,Sarah Tarkoff,"In Grace Luther’s world, morality is physically enforced. Those who are ""good"" are blessed with beauty, while those who are not suffer horrifying consequences—disfigurement, or even death. When the cleric’s daughter stumbles onto information that proves her world is more complicated than it seems, she finds herself at the center of an epic battle where good and evil are not so easily distinguished. Despite all her efforts to live a normal teenage life, Grace is faced with a series of decisions that will risk the lives of everyone she loves.",Science Fiction,"      Sinless
      
          (Eye of the Beholder #1)"
66,Brooke Bolander,"In the early years of the 20th century, a group of female factory workers in Newark, New Jersey slowly died of radiation poisoning. Around the same time, an Indian elephant was deliberately put to death by electricity in Coney Island.These are the facts.Now these two tragedies are intertwined in a dark alternate history of rage, radioactivity, and injustice crying out to be righted. Prepare yourself for a wrenching journey that crosses eras, chronicling histories of cruelty both grand and petty in search of meaning and justice.",Science Fiction,      The Only Harmless Great Thing
67,Jonathan   Moore,"From an author who consistently gives us “suspense that never stops” (James Patterson), a near-future thriller that makes your most paranoid fantasies seem like child’s play.It’s late Thursday night, and Inspector Ross Carver is at a crime scene in one of the city’s last luxury homes. The dead man on the floor is covered by an unknown substance that’s eating through his skin. Before Carver can identify it, six FBI agents burst in and remove him from the premises. He's pushed into a disinfectant trailer, forced to drink a liquid that sends him into seizures, and is shocked unconscious. On Sunday he wakes in his bed to find his neighbor, Mia—who he’s barely ever spoken to—reading aloud to him. He can’t remember the crime scene or how he got home; he has no idea two days have passed. Mia says she saw him being carried into their building by plainclothes police officers, who told her he’d been poisoned. Carver doesn’t really know this woman and has no way of disproving her, but his gut says to keep her close.A mind-bending, masterfully plotted thriller—written in Moore's ""lush, intoxicating style"" (Justin Cronin)—that will captivate fans of Blake Crouch, China Miéville, and Lauren Beukes, The Night Market follows Carver as he works to find out what happened to him, soon realizing he's entangled in a web of conspiracy that spans the nation. And that Mia may know a lot more than she lets on.",Mystery,      The Night Market
68,Alexandra Blogier,"Raised among them.>Li has a father and a sister who love her. A best friend, Mirabae, to share things with. She goes to school and hangs out at the beach and carefully follows the rules. She has to. Everyone she knows--her family, her teachers, her friends--is an alien. And she is the only human left on Earth.A secret that could end her life.The Abdoloreans hijacked the planet sixteen years ago, destroying all human life. Li's human-sympathizer father took her in as a baby and has trained her to pass as one of them. The Abdoloreans appear human. But they don't think with human minds or feel with human hearts. And they have special abilities no human could ever have. Fit in or die.When Li meets Ryn, she's swept up in a relationship that could have disastrous consequences. How far will Li go to stay alive? Will she save herself--and in turn, the human race--or will she be the final witness to humanity's destruction?",Science Fiction,      The Last Girl on Earth
69,S.M.  Wilson,"5 Words: Friendship, trust, family, betrayal, survival.When I opened this book, I stepped into a different world. I could see it all play out before me as I read.I loved both of the main characters, their motives and beliefs. But I think Storm just beat Lincoln in being my favourite. I loved the steady build up of trust and friendship between them, and how a romantic relationship wasn't overshadowing the story,The writing is rich and vivid, the story intense and twisting. The pace of The Extinction Trials is just incredible. I couldn't stop madly turning the pages, wishing I could read faster to keep up. I couldn't help but rush through this, gripped by the story and the action.I did find myself Googling a few of the dinosaurs as they were new to me (I've always been a strictly Triceratops kinda gal with little room for anything else) and it really brought forward the research that had been done.I cannot wait for the next one!",Young Adult,"      The Extinction Trials
      
          (The Extinction Trials  #1)"
70,Grace  Goodwin,"Fierce warriors. Savage barbarians. Powerful warlords.All ready to claim their mates.Alien Alphas is a collection of panty-melting sci-fi romances featuring dominant alien heroes, penned by New York Times, USA Today, and international bestselling authors. This decadently naughty box set includes twenty-three ALL-NEW, stand-alone novellas full of hot alien alpha males, breathless passion, and reluctant surrender. Take an exhilarating trip beyond the stars with this limited time only bundle that's sure to leave you turning the pages late into the night.Featured authors: Cari Silverwood, Cynthia Sax, Renee Rose, Lee Savino, Addison Cain, Kallista Dane, Maren Smith, Ava Sinclair, Sue Lyndon, Emily Tilton, Ashe Barker, Korey Mae Johnson, Grace Goodwin, Ivy Barrett, Jane Henry, Jaye Peaches, Katie Douglas, Lili Zander, Loki Renard, Maria Monroe, Megan Michaels, Myra Danvers, Sara Fields, and Sophie KiskerPublisher's Note: The stories featured in this collection involve MF and MFM pairings. They include spankings and sexual scenes. If such material offends you, please don't buy this box set.",Science Fiction,"      Alien Alphas: Twenty-Three Naughty Sci-Fi Romance Novellas
      
          (Interstellar Brides: The Virgins 0.5)"
