,author,description,genre,title
27,Daria Peoples-Riley,"When a young dancer hesitates nervously at the studio audition door, her mirror-shadow self comes to life to encourage, support and reassure her in this charming debut from author-illustrator Daria People-Riley.“Look at me,” commands a tutu-clad shadow, hands on her hips. The young girl, stiff and uncertain, looks askance but listens to the shadow’s message about challenge, confidence and poise. Slowly, the girl stretches, bends, leans and finally embraces the shadow’s exhortations. “Listen to the hum of your heart’s song,” says the shadow and reminds her to hear the melodies that flow from her elbows to her knees.The delightful pas-de-deux, girl and shadow, pass together through a grey, concrete cityscape where bridges, staircases and sidewalks accentuate the opportunity for movement and energy. Red, green and pink shrubbery soften the silent, stiff buildings, while the curves of splashing fountains and smoky vents echo the dynamic pair’s swirling, twirling exuberance.Peoples-Riley employs a mixture of free-verse and concrete poetry that showcase the strength and grace of the young dancer in definitive, certain terms. Moving in deliberate, thoughtful progression, the phrases carefully build up the young dancer’s inner confidence and ultimately celebrate her beautiful self-expression. While the shadow keeps all the spoken lines, it is the girl who ultimately shines in the triumphant, starring role.Most young dancers become accustomed to studying their reflections in the dance studio mirror. THIS IS IT will inspire them to look for a supportive, encouraging shadow that has also been with them every step of the way, both in and out of the spotlight.",Childrens,      This Is It
28,Harry Bliss,"Bestselling cartoonist and master visual storyteller Harry Bliss has concocted a delightful, near wordless graphic picture book with nods to famous cartoons, cultural icons, and the secret lives that creative people make for themselves.Grace is the quiet girl in the class. And Gus is the class guinea pig.Grace knows that Gus is lonely, and so she sets off one night to help out her furry friend.Wherever she goes, Grace amazes and delights as she shares her many talents, showing how one person with a little pizzazz can make a difference.Praise for Grace for Gus:“Grace for Gus is so rich in smart sight gags, subtle cartoon homages, and clever visual references.” —Alison Bechdel, cartoonist and author of the Eisner Award–winning Fun Home“He had me at Guinea Pig!” —Jamie Lee Curtis, actress and New York Times bestselling author of Today I Feel Silly & Other Moods That Make My Day“In his usual brilliant way, Harry Bliss brings humor and detail (details, details, details) to every panel. Linger on every panel as long as you can—there’s something for everyone.” —Doreen Cronin, author of Click, Clack, Moo: Cows That Type",Childrens,      Grace for Gus
29,Mary     Sullivan,"When a duck mysteriously arrives on an alligator’s lawn, they set off to discover just who the duck belongs to. From the library to skydiving, from exasperation to laughter, the two make an unexpected discovery about friendship.   Readers will delight in this odd couple’s wacky adventures that feature the signature wit and ingenuity of Geisel Honor winner Mary Sullivan. Like its predecessors Ball, Treat, and Frankie, Nobody’s Duck has humor and heart in spades (and quacks). ",Childrens,      Nobody's Duck
30,Sara O'Leary,"On the night of a blue moon, a boy and his cat set out for a walk and find themselves on a magical adventure. Together they travel through fields of flowers, forests of towering trees, and lakes of deep dark blue. Flying through starry blue skies, they reach the blue moon. But the blue planet, Earth, calls the explorers home. Safely back in bed, the boy wonders―was it only a dream?",Childrens,      The Boy and the Blue Moon
31,Barry Wittenstein," Barry Wittenstein clearly has a great sense of humor, because during the telling of this interesting story, he's made me laugh quite a lot. Certainly, I did not laugh when he began after Earle Dickson married his sweetheart, Josephine, and discovered that she had lots of small accidents, like tiny cuts when preparing dinner. And sad to say, all she had to stop the bleeding was a kitchen rag. Barry's father was a doctor so he knew all about infections, and Barry worked for a company that made hospital supplies. You could say he knew a thing or two. He devised a long strip of tape with some gauze every so often. Josephine loved it, just needed to cut off a strip to wrap her finger. It was an invention full of love, but that long strip became a problem! Wittenstein might have ended the story then, but no, more than once he ""almost"" wrote, ""The End"", yet he knew more he wanted to tell! This new ""bandage"" that helped with ""first aid"" was eventually named ""Band-Aid"". That long, long strip was labor intensive to produce, a shorter one was invented, and the rest was almost history. But not yet. That's where the humor continues. Now they had to figure out how to produce them faster. Then, there was a bigger problem, no one would buy them! Digging deeper, the author has created a story that really has no end. After the Dicksons passed away in this 21st century, companies have created all kinds of shapes, sizes, and colors. Also, now they can be found 'latex-free'. This story has not ended yet. I don't want to give it all away. It's a great story, shown in delightful, full-of-expression illustrations by Chris Hsu, in his first picture book. One must look carefully and one can spot more than one person in the illustrations who is in need, of a BANDAID! He even put bandaids, lots of them, on the end papers! There is more to the story than I've shared, and Barry Wittenstein has also added an author's note, a timeline of Earle Dickson's invention, plus a timeline of other medical inventions from the 1920s and 1930s with the questions: ""What can you find out about how these came to be?"" Terrific book!",Childrens,      The Boo-Boos That Changed the World: A True Story about an Accidental Invention (Really!)
32,R.L. Stine,"Robby and his sister Karla beg their parents to take them to a big carnival that has opened on the other side of town. When they arrive, the two kids are delighted by the rides, the sideshow, the interesting displays, and the great food booths. They wander away from their parents and find themselves at a less-trafficked area at the back of the carnival. Inside a large penned-in area, they see a dejected-looking boy about their age sitting on the grass. A sign on the tall metal fence reads: PLEASE DO NOT FEED THE WEIRDO.The kids are reluctant to disobey the sign, but the boy seems really nice. Karla hands him her cone through the fence. He thanks her very politely. He eats the ice cream, delicately at first, then ravenously, noisily-and as Robby and Karla stare in horror, he transforms into a raging, hairy beast.",Childrens,"      Please Do Not Feed the Weirdo
      
          (Goosebumps SlappyWorld #4)"
33,Barb Rosenstock,"The incredible story of the world's largest visionary environment: the Rock Garden of Chandigarh, kept secret by outsider artist Nek Chand for fifteen years.After the partition of India in 1947, Nek Chand Saini settled in the city of Chandigarh, with nothing but stories brought from his homeland. Dismayed at his stark new surroundings, Nek began collecting river rocks, broken glass, and cracked water pots found on the roadside. He cleared a section of jungle and for seven years he stockpiled odds and ends. They were castoffs and rubbish to everyone else, but to Nek, they were treasures. He began to build a labyrinth of curving paths, mosaics, and repeating patterns: his very own tribute to the winding village of his youth, a hidden land of stories. Nek kept his kingdom secret for fifteen years, until a government crew stumbled upon it and sought to destroy it. But local fans agreed in awe: the Rock Garden had to be protected. Author Barb Rosenstock introduces readers to the outsider artist's stunning creation, while Claire A. Nivola's illustrations bring to life the land's natural beauty and the surreal world Nek coaxed from his wild landscape.",Childrens,"      The Secret Kingdom: Nek Chand, a Changing India, and a Hidden World of Art"
34,Eric Pinder,"In his strange new room on his big new bed, Brody tosses and turns, holding his stuffed dragon named Horst. His parents can't help him fall asleep, so he has no choice to go out and search for a better bed. Is it a squirrel's nest? A cloud? A rowboat on a pond? No, the moon is too bright, and the croaking frogs are too loud, so there's nothing for it but to go back home and jump into his big new bed, where a friendly dragon makes a perfect pillow.Young readers will enjoy floating along with Brody and Horst in this friendly nocturnal adventure with all the makings of a bedtime classic.",Childrens,      The Perfect Pillow
35,Dana Wulfekotte,"Sleeping Possum is awoken by a rustling in the bushes of a ""monster"" (moose), and he runs up a tree. It's up to his friend, Rabbit, to get him down. Their back-and-forth dialogue is very funny, right up the alley of Elephant and Piggy fans. Rabbit's problem-solving attempts are captivating as she shows dogged (rabbited?) determination in getting her friend down.The art is memorable, and the character's sweet, emotive faces and woodsy antics are reminiscent of Peter Rabbit or Pooh and his Hundred Acre Wood's gang. I really hope we get more of Rabbit and Possum, and possibly additional woody friends, in future books.",Childrens,      Rabbit & Possum
36,Danica McKellar,"In this gentle introduction to math, ten bright-colored flower friends wish they could fly like the fairies. A dark-skinned fairy grants their wishes by transforming them one at a time into butterflies. They enjoy their mobility at first, but by the next day, wish to return to their life as flowers. Again, the kind-hearted fairy grants their wish. The transformations are used as an opportunity to point out that there are different ways to make up ten, “1 butterfly flew as / 9 flowers looked on. / There were still 10 of them / in the sky, on the lawn.” Several of the flowers display distinct personalities, both in the lines they speak and their appearance. There are cleverly engaging touches in the illustrations. Watch especially for the pudgy caterpillar who adoringly observes the activities on each page until it achieves its own transformation. Fantasy and reality intersect near the end where a little dreaming girl who looks like the fairy clutches a stuffed caterpillar; a doll that resembles both the girl and the fairy sits on her nightstand. At the end, McKellar addresses caregivers to suggest methods for inspiring children to enjoy math and to provide activities to use with the book. Even the end pages contribute by displaying sample ten-frames made up of various flower/butterfly combinations. ",Childrens,      Ten Magic Butterflies
37,Charise Mericle Harper,"The competition heats up in episode two of this zesty series for fans of MasterChef Jr. and Kids Cook-off!  With this episode's theme of family and tradition, from a diner challenge to a quinceañera to the farmer's market, the junior chefs will have to sauté their way through the chewiest challenges yet. They're the best in the nation, but can they handle the twists and turnovers week two has in store, on- and off-camera? Which junior chefs can stand the heat? And which one will need to get out of the kitchen?      We are one episode closer to discovering just who will earn the title of Next Best Junior Chef.      Bonus: Includes real cooking techniques for the aspiring young chef!",Realistic Fiction,"      The Heat Is On
      
          (Next Best Junior Chef #2)"
38,Barry Gott,"This is a story told in pictures and sounds. Five mice are off on a road race. With mud, water and a hungry cat all in the way, will any of them make it to the finish line. With the help of a friendly and loud goose, the friends all make it to the finish line, but the goose gets the prize. A cute book with great illustrations. This could be used as a mentor text where students tell the story using sentences, or to get a discussion going about behaviour and teamwork with older kids. My grandson just liked making the noises and talking about the pictures. Vocabulary building and just plain fun are all part of this story. The publisher generously provided me with a copy of this book via Netgalley.",Childrens,      Honk! Splat! Vroom!
39,Adam Hargreaves,"Yet another fun edition to this new run of books, Dr Fifth has a few good things going for it. First of all, the story is lots of fun, set on a mission to the shops (of course!).The other thing I was pleasantly surprised by was how Adam Hargreaves had certainly done his homework on this one. Or rather, of all his research (I understand he's not a Doctor Who fan, and had to do a lot of reading and watching to get his stories), I was impressed by the thins one in particular since it features one of the most crowded TARDIS crews in the show's history.He could have gone with a later team-up , but this one (with Nyssa, Tegan & Adric) is the most well-known, I'm sure y0u would agree.Hargreaves not only captures their characters nicely (even makes Adric a bit annoying - or was that a bit of projection on my part? :) ), but fits them all into one short Mr Man length story.The other thing I was pleased about was that there was a returning baddie! Not that I want to give it away, let's just say this baddie had already turned up to menace a later Doctor (So, I guess, he's not returning in this story, as such, but you know what I mean).I was interested in the sets of Doctors per each batch and wondered if the last batch featured what was perceived as the least popular Doctors (and another outing for the tenth too). I really hope this is not the case as I enjoyed all of these stories, as much - if not more - than many of the prior stories.",Media Tie In,"      Doctor Who: Dr. Fifth
      
          (Doctor Who meets Mr Men and Little Miss)"
40,Trevor Lai,"Piggy loves reading books, having tea parties, and most of all, making new friends! One day he sees a little mole across his garden. Before Piggy can get to know him, the mole hides underground.Miles loves reading books and baking cakes, and he would love to have a friend! But the world above makes him so nervous . . . Can Piggy find a way to help Miles out of his shell?This sweet story of friendship from big-hearted Piggy continues the series that is perfect for fans of Salina Yoon and Dan Santat.",Childrens,      Let's Be Friends!
41,Matt de la Pena,"
From Newbery Medal-winning author Matt de la Peña and bestselling illustrator Loren Long comes a story about the strongest bond there is and the diverse and powerful ways it connects us all.
 ""In the beginning there is light and two wide-eyed figures standing near the foot of your bed and the sound of their voices is love....A cab driver plays love softly on his radiowhile you bounce in back with the bumps of the city and everything smells new, and it smells like life.""In this heartfelt celebration of love, Matt de la Peña and illustrator Loren Long depict the many ways we experience this universal bond, which carries us from the day we are born throughout the years of our childhood and beyond. With a lyrical text that's soothing and inspiring, this tender tale is a needed comfort and a new classic that will resonate with readers of every age.",Childrens,      Love
42,Ben  Guterson,"An enchanting urban fantasy middle-grade debut―the first book in a trilogy―set in a magical hotel full of secrets.Orphan Elizabeth Somers’s malevolent aunt and uncle ship her off to the ominous Winterhouse Hotel, owned by the peculiar Norbridge Falls. Upon arrival, Elizabeth quickly discovers that Winterhouse has many charms―most notably its massive library. It’s not long before she locates a magical book of puzzles that will unlock a mystery involving Norbridge and his sinister family. But the deeper she delves into the hotel’s secrets, the more Elizabeth starts to realize that she is somehow connected to Winterhouse. As fate would have it, Elizabeth is the only person who can break the hotel’s curse and solve the mystery. But will it be at the cost of losing the people she has come to care for, and even Winterhouse itself?Mystery, adventure, and beautiful writing combine in this exciting debut richly set in a hotel full of secrets.",Childrens,"      Winterhouse
      
          (Winterhouse #1)"
43,Anna Meriano,"Leonora Logroño’s family owns the most beloved bakery in Rose Hill, Texas, spending their days conjuring delicious cookies and cakes for any occasion. And no occasion is more important than the annual Dia de los Muertos festival.Leo hopes that this might be the year that she gets to help prepare for the big celebration—but, once again, she is told she’s too young. Sneaking out of school and down to the bakery, she discovers that her mother, aunt, and four older sisters have in fact been keeping a big secret: they’re brujas—witches of Mexican ancestry—who pour a little bit of sweet magic into everything that they bake. Leo knows that she has magical ability as well and is more determined than ever to join the family business—even if she can’t let her mama and hermanas know about it yet.And when her best friend, Caroline, has a problem that needs solving, Leo has the perfect opportunity to try out her craft. It’s just one little spell, after all…what could possibly go wrong?",Childrens,"      A Dash of Trouble
      
          (Love Sugar Magic #1)"
44,N.H. Senzai,"Nadia’s family is forced to flee their home in Aleppo, Syria, when the Arab Spring sparks a civil war in this timely coming-of-age novel from award-winning author N.H. Senzai.Silver and gold balloons. A birthday cake covered in pink roses. A new dress. Nadia stands at the center of attention in her parents’ elegant dining room. This is the best day of my life, she thinks. Everyone is about to sing “Happy Birthday,” when her uncle calls from the living room, “Baba, brothers, you need to see this.” Reluctantly, she follows her family into the other room. On TV, a reporter stands near an overturned vegetable cart on a dusty street. Beside it is a mound of smoldering ashes. The reporter explains that a vegetable vendor in the city of Tunis burned himself alive, protesting corrupt government officials who have been harassing his business. Nadia frowns.It is December 17, 2010: Nadia’s twelfth birthday and the beginning of the Arab Spring. Soon anti-government protests erupt across the Middle East and, one by one, countries are thrown into turmoil. As civil war flares in Syria and bombs fall across Nadia’s home city of Aleppo, her family decides to flee to safety. Inspired by current events, this novel sheds light on the complicated situation in Syria that has led to an international refugee crisis, and tells the story of one girl’s journey to safety.",Childrens,      Escape from Aleppo
45,Christopher Paul Curtis,"Newbery Medalist Christopher Paul Curtis brings his trademark humor and heart to the story of a boy struggling to do right in the face of history's cruelest evils.Twelve-year-old Charlie is down on his luck: His dad just died, the share crops are dry, and the most fearsome man in Possum Moan, Cap’n Buck, says Charlie’s dad owed him a lot of money. Fearing for his life, Charlie strikes a deal to repay his father’s debt by accompanying Cap’n Buck to Detroit in pursuit of some folks who have stolen from him. It’s not too bad of a bargain for Charlie . . . until he comes face-to-face with the fugitives and discovers that they escaped slavery years ago and have been living free. Torn between his guilty conscience and his survival instinct, Charlie needs to figure out his next move—and soon. It’s only a matter of time before Cap’n Buck catches on . . .",Historical,      The Journey of Little Charlie
46,Eliot Schrefer,"The Lion King meets Wings of Fire in the magical rainforest kingdom of Caldera in this new middle grade animal fantasy series from New York Times bestselling author and National Book Award finalist Eliot Schrefer.Caldera has forever been divided into those animals who walk by night and those who walk by day. Nightwalker panthers, like young Mez and her beloved sister, have always feared daywalkers as creatures of myth and legend. Until the eclipse.Now Mez has discovered that she can cross the Veil and enter the daylight world. Her magical power has unknown depths, but she must rush to discover it after a mysterious stranger arrives at her family’s den, bearing warnings of a reawakened evil.Saving Caldera means Mez must leave her sister behind and unite an unlikely group of animal friends to unravel an ancient mystery and protect their rainforest home.",Childrens,"      Mez's Magic
      
          (The Lost Rainforest #1)"
47,Peter H. Reynolds,"Some people collect stamps.Some people collect coins.Some people collect art.And Jerome?Jerome collected words . . . In this extraordinary new tale from Peter H. Reynolds, Jerome discovers the magic of the words all around him -- short and sweet words, two-syllable treats, and multisyllable words that sound like little songs. Words that connect, transform, and empower. From the creator of The Dot and Happy Dreamer comes a celebration of finding your own words -- and the impact you can have when you share them with the world.",Childrens,      The Word Collector
48,Kerri Kokias,"Two sisters enjoy a snow day in their own unique ways. The first sister’s story presents itself on the left panel of each spread, and the second sister’s story unfolds on the right. In this uniquely structured book, both sisters’ stories are told with the exact same words, only in opposite order. Kerri Kokias has created a multilayered story using deceptively simple text, with the story truly being revealed in Teagan White’s sweetly detailed illustrations.",Childrens,      Snow Sisters!
49,Jackson Pearce,"The hilarious and smart start of a series about a girl who loves to build—STEM-powered, creative fun for girls.Ellie is an engineer. With a tool belt strapped over her favorite skirt (who says you can’t wear a dress and have two kinds of screwdrivers handy, just in case?), she invents and builds amazing creations in her backyard workshop. Together with her best friend Kit, Ellie can make anything. As Kit’s birthday nears, Ellie doesn’t know what gift to make until the girls overhear Kit’s mom talking about her present—the dog Kit always wanted! Ellie plans to make an amazing doghouse, but her plans grow so elaborate that she has to enlist help from the neighbor boys and crafty girls, even though the two groups don’t get along. Will Ellie be able to pull off her biggest project yet?Illustrated with Ellie’s sketches and plans, and including backmatter with how-tos, this is full of engineering fun!",Childrens,"      Ellie, Engineer"
50,Linda Williams Jackson,"After the murder of Emmett Till, thirteen-year-old Rose is struggling with her decision to stay in Mississippi. Torn between the opinions of Shorty, a boy who wants to meet violence with violence, and Hallelujah, her best friend who believes in the power of peaceful protests, Rose is scared of the mounting racial tension and is starting to lose hope. But when Rose helps Aunt Ruthie start her own business, she begins to see how she can make a difference in her community. Life might be easier in the North, but Mississippi is home and that's worth fighting for. Mid-Century Mississippi comes alive in this sequel to Midnight Without a Moon. ",Childrens,"      A Sky Full of Stars
      
          (Rose Lee Carter #2)"
51,Robin  Stevens,"Please please please read this if you are aged 9 and upwards. And maybe below 9 if you are mature enough. Just READ IT. But read the other 4 before this one as you’ll understand it better. But honestly, one of the best books I’ve ever read. I love the way Robin Stevens writes and I think she is very talented. Just READ IT, OK??!!!",Childrens,"      A Spoonful of Murder
      
          (Murder Most Unladylike Mysteries #6)"
52,Jory John,"Everyone’s favorite pranksters are at it again! School’s out, and Miles and Niles are running wild in the woods outside town: climbing trees, exploring caves, and, yes, pranking. But these leafy, lazy days of mischief darken when bully Josh Barkin and his cadets from a nearby kids’ boot camp discover the merrymakers—and vow to destroy them. Are our heroes’ sharp minds any match for these hooligans’ hard fists? The latest installment of the witty, on-target illustrated series is another “fast paced, laugh-out-loud novel” (School Library Journal) that proves once again that, in the hands of the powerless, pranks can be tools of justice—plus, they’re funny.      ",Childrens,"      The Terrible Two Go Wild
      
          (The Terrible Two #3)"
53,Nick Bruel,"Kitty’s life is really hard. Like really, REALLY hard. All she asks for is twenty-two hours a day to sleep and food to be delivered morning and night. But does she get it? No. And when Puppy and Baby get a little rambunctious during her naptime, Kitty gets bonked on the head and starts to believe she’s . . . a dog.This new dynamic freaks out Puppy, so he’s sent away to Uncle Murray’s Camp for Stressed-Out Dogs to relax with other canine campers.But guess who sneaks along?Still believing she’s a dog, Kitty fits right in. That is until she and Uncle Murray encounter a bear, and then the feline claws come out.Nick Bruel's Bad Kitty Camp Daze is perfect for any kid with or without camping experience.",Childrens,      Bad Kitty Camp Daze
54,Ronald L. Smith,"Black Panther. Ruler of Wakanda. Avenger.This is his destiny. But right now, he's simply T'Challa-the young prince.Life is comfortable for twelve-year-old T'Challa in his home of Wakanda, an isolated, technologically advanced African nation. When he's not learning how to rule a kingdom from his father-the reigning Black Panther-or testing out the latest tech, he's off breaking rules with his best friend, M'Baku. But as conflict brews near Wakanda, T'Challa's father makes a startling announcement: he's sending T'Challa and M'Baku to school in America.This is no prestigious private academy-they've been enrolled at South Side Middle School in the heart of Chicago. Despite being given a high-tech suit and a Vibranium ring to use only in case of an emergency, T'Challa realizes he might not be as equipped to handle life in America as he thought. Especially when it comes to navigating new friendships while hiding his true identity as the prince of a powerful nation, and avoiding Gemini Jones, a menacing classmate who is rumored to be involved in dark magic.When strange things begin happening around school, T'Challa sets out to uncover the source. But what he discovers in the process is far more sinister than he could ever have imagined. In order to protect his friends and stop an ancient evil, T'Challa must take on the mantle of a hero, setting him on the path to becoming the Black Panther.",Childrens,      Black Panther: The Young Prince
55,George O'Connor,"The New York Times bestselling series continues as author/artist George O’Connor focuses on Hermes, the trickster god in Olympians: Hermes: Tales of the Trickster.In volume ten of Olympians, George O’Connor delves into the myth of Hermes, the trickster god. From his infancy, when he bewitches animals and bends them to his will (stealing a herd of Apollo’s prize cattle in the bargain), to his adolescence and adulthood when he becomes father to the equally mischievous Pan, Hermes’s story is wildly entertaining as he brings a little bit of chaos to everything he touches or creates. This volume is sure to be a fan favorite with its wit, charm, and storytelling.",Sequential Art,"      Hermes: Tales of the Trickster
      
          (Olympians #10)"
56,Ursula Vernon,"A funny, feminist twist on the Cinderella fairy tale for fans of fractured fairy talesPrincess Harriet Hamsterbone is not the kind of princess who enjoys fancy dresses or extravagant parties. Cliff-diving, fractions, and whacking people with swords are more her thing. So when she's forced to attend a boring ball in honor of a visiting ambassador, Harriet is less than thrilled--until a bewitchingly beautiful stranger arrives. Who is she? And where did she come from? The mystery leads to a not-so-wicked stepsister, an incontinent lizard, and a fairy's spell that's really more of a curse. Luckily, Harriet knows a thing or two about curses...Smart, funny, and filled with swashbuckling adventure, book five in the critically acclaimed Hamster Princess series is a hilariously re-told fairy tale for the modern age.",Fantasy,"      Whiskerella
      
          (Hamster Princess #5)"
57,Faiz Kermani,"""The crowd clapped as Tungtang sipped the tea elegantly from a tiny porcelain cup. They sighed as she gently swirled the tea in her mouth. They applauded as she rolled her eyes, and they cheered as she rocked from side to side, trilling ""Why, this is toad-ily tea-licious!"" What happens when you brew together a toad who likes tea, a cruel crow, snobby customers and an ancient prediction? A strong, fragrant story full of unexpected adventures that will take you and Tungtang, the tea-loving toad, from a muddy pond to Queen Catherine's Olde English Tea Shoppe for a real clash of cultures. Tungtang's story of her discovery of tea and humanity will change her (and the way you look at tea) forever. The Toad Who Loved Tea is the hilarious tale of a tea-loving toad's unconventional journey from a muddy pond to an elegant tea shop. It will appeal to children aged 7-11, and fans of Faiz's former books",Childrens,      The Toad Who Loved Tea
58,Kara LaReau,"Jaundice and Kale are back from their adventure on the high seas, and they are settling back into a quiet life in Dullsville, just the way they like it. The tea is tepid, the oatmeal is tasteless, and the socks are ripe for darning . . . until Aunt Shallot shows up and reveals herself to be anything but the dull relation they were expecting. Instead, she tells her nieces she is Magique, Queen of Magic, and she’s on her way to a big show and in need of two willing assistants. As Magique and the Bland sisters board the Uncanny Express, they meet a cast of mystifying characters. And when Magique goes missing, it’s up to Jaundice and Kale to solve the mystery—with the help of famous detective Hugo Fromage. An inventive story in the tradition of Agatha Christie’s Murder on the Orient Express, TheUnintentional Adventures of the Bland Sisters: The Uncanny Express has all the whimsy and humor that readers who are looking for an anything-but-bland adventure will love.  ",Childrens,"      The Uncanny Express
      
          (The Unintentional Adventures of the Bland Sisters #2)"
59,Amy Hill Hearth,"Amy Hill Hearth uncovers the story of a little-known figure in U.S. history in this biography. In 1854, a young African American woman named Elizabeth Jennings won a major victory against a New York City streetcar company, a first step in the process of desegregating public transportation in Manhattan.One hundred years before Rosa Parks refused to give up her seat on a bus in Montgomery, Alabama, Elizabeth Jennings’s refusal to leave a segregated streetcar in the Five Points neighborhood of Manhattan set into motion a major court case in New York City.On her way to church one day in July 1854, Elizabeth Jennings was refused a seat on a streetcar. When she took her seat anyway, she was bodily removed by the conductor and a nearby police officer and returned home bruised and injured. With the support of her family, the African American abolitionist community of New York, and Frederick Douglass, Elizabeth Jennings took her case to court. Represented by a young lawyer named Chester A. Arthur (a future president of the United States) she was victorious, marking a major victory in the fight to desegregate New York City’s public transportation.",Nonfiction,      Streetcar to Justice: How Elizabeth Jennings Won the Right to Ride in New York
60,Elly Swartz,"SOMETIMES YOU NEED TO KEEP A FEW SECRETS.Frankie knows she’ll be in big trouble if Dad discovers she secretly posted a dating profile for him online. But she’s determined to find him a wife, even if she ends up grounded for life. Frankie wants what she had before Mom died. A family of three. Two is a pair of socks or the wheels on a bicycle or a busy weekend at the B&B where Frankie and Dad live. Three is a family. And Frankie’s is missing a piece.But Operation Mom is harder to pull off than Frankie expects. None of the Possibles are very momish, the B&B’s guests keep canceling, Frankie’s getting the silent treatment from her once best friend, and there’s a maybe-ghost hanging around. Worst of all, Gram and Dad are definitely hiding secrets of their own. If a smart cookie like Frankie wants to save the B&B and find her missing piece, she’s going to have to figure out what secrets are worth keeping and when it’s time to let go.Author Wendy Mass says, ""Smart Cookie has all the right ingredients: humor, mystery, friendship, ghosts, and an extra helping of heart.""",Childrens,      Smart Cookie
61,Andrew Joyner,"Celebrate the 2017 Women's March with this charming and empowering picture book about a pink hat and the budding feminist who finds it.Here is a clever story that follows the journey of a pink hat that is swiped out of a knitting basket by a pesky kitten, blown into a tree by a strong wind, and used as a cozy blanket for a new baby, then finally makes its way onto the head of a young girl marching for women's equality. Inspired by the 5 million people (many of them children) in 82 countries who participated in the 2017 Women's March, Andrew Joyner has given us a book that celebrates girls and women and equal rights for all! With themes of empathy, equality, and solidarity, The Pink Hat is a timeless and timely story that will empower readers and promote strength in the diverse and active feminist community.",Childrens,      The Pink Hat
62,W. Stone Cotter,"In this madcap adventure, a brother and sister find themselves in the underground hospital for magical creatures where they must save the lives of millions of magical creatures . . . and themselves.Deep below ground, there is a secret hospital for magical creatures. At Saint Philomene's Infirmary, all creatures are welcome—except humans. So when twelve-year-old human boy Chance Jeopard unearths a plot to destroy the hospital and its millions of resident patients, he is launched into the role of unlikely—and unwelcome—hero. His infinitely pragmatic and skeptical sister, Pauline, thinks it's all nonsense until she finds herself swept up in the mission. It will take all their wit and courage for the brother and sister to save Saint Philomene's—and escape alive!",Childrens,      Saint Philomene's Infirmary for Magical Creatures
63,Frank L. Cole,"Twelve-year-old Gordy Stitser is one of the few people who knows the truth about the secret society of potion masters, because not only is Gordy’s mom on the Board of Ruling Elixirists Worldwide (B.R.E.W.), but she has also been training Gordy in the art of potion-making. Gordy is a natural, and every day he sneaks down to the basement lab to invent new potions using exotic ingredients like fire ant eggs, porcupine quills, and Bosnian tickling juice.One afternoon, Gordy receives a mysterious package containing an extremely rare potion known as “The Eternity Elixir.” In the right hands, the Elixir continues to protect society. But in the wrong hands, it could destroy the world as we know it.  Now, sinister potion masters are on the hunt to steal the Eternity Elixir. It’s up to Gordy, his parents, and his best friends, Max and Adeline, to prevent an all-out potion war.",Fantasy,"      The Eternity Elixir
      
          (Potion Masters #1)"
64,Sarah Mlynowski,"Nory Horace can turn herself into a kitten. But sometimes she adds in a bit of dragon and, well, accidentally turns into a dritten. Oops? Her friend Andres Padillo can fly high . . . but then he can’t fly back down again.Nory and Andres are in an Upside-Down Magic class with other kids who have unusual magic. Now they’re off on their first-ever overnight field trip! At Dragon Haven, Nory, Andres, and their UDM classmates get to swim with dragons, fly with dragons, and feed dragons. There’s even a Hatchery, where they might get to see a newborn dragon.There’s only one downer. The UDM kids aren’t the only ones visiting Dragon Haven. There are other students there, too. Students from another school. Students with “normal” magic. Dragon rescue, bonfires, and pajama breakfasts won’t be nearly as fun with a bunch of snooty strangers.Unless . . . maybe everything isn’t as bad as it first seems. Thrown together with kids who are probably enemies, but might be friends, the UDM kids dive into their topsy-turviest adventure yet.",Fantasy,"      Dragon Overnight
      
          (Upside-Down Magic #4)"
65,Judy Sierra,"“Teachers will have field day with this wordplay; this caper is clever, capricious, and cunning.” —Kirkus Reviews (starred review)“Bored with sitting in a dictionary ‘day in, day out,’ the words make a break for it and organize a parade which…introduce linguistics terminology in just about the most playful way possible.” —Publishers Weekly (starred review)“This is a charming, peppy introduction, enhanced by Comstock’s energetic, retro-flair illustrations, which fill the pages with cavorting words and creative details…In approach and format, this is both entertaining and educational—likely to hold and pique kids’ interest in the topic and provide a fun learning supplement.” —Booklist (starred review)When all of the words escape from the dictionary, it’s up to Noah Webster to restore alphabetical order in this supremely wacky picture book that celebrates language.Words have secret lives. On a quiet afternoon the words escape the dictionary (much to the consternation of Mr. Noah Webster) and flock to Hollywood for a huge annual event—Lexi-Con. Liberated from the pages, words get together with friends and relations in groups including an onomatopoeia marching band, the palindrome family reunion, and hide-and-seek antonyms. It’s all great fun until the words disagree and begin to fall apart. Can Noah Webster step in to restore order before the dictionary is disorganized forever?",Childrens,      The Great Dictionary Caper
