,author,description,genre,title
33,Frank Tallis,"Vienna, 1904.           The body of a man—still sitting in a chair—is discovered in an abandoned piano factory on the outskirts of the city. He has been shot dead but his face has been horribly disfigured with acid, making identification impossible. In front of the body are three chairs positioned conspicuously in a straight line. Who were the former occupants? Had they sat in judgement and pronounced a sentence of death?          Detective Inspector Oskar Rheinhardt calls on his good friend Doctor Max Lieberman—psychiatrist and disciple of Sigmund Freud—to assist in an investigation that draws them both into the shadowy and sexually unconventional world of fringe political activism. It is a world populated by Bohemians, Utopian idealists, and anarchists, many of whom endorse acts of terror to achieve their revolutionary aims.         When bomb-making equipment is found in a suburban basement, the sinister Imperial intelligence bureau (who have been secretly monitoring Rheinhardt’s investigation) make themselves known. A legendary anarchist known only by his code name—Mephistopheles—is abroad in Vienna. An appalling act of terror has been planned and time is running out. Rheinhardt must hope that Liebermann, with his profound knowledge of psychology and science, will be able to prevent the coming catastrophe.          The latest novel in the iconic Max Lieberman mystery series, Mephisto Waltz is a tale of murder, romance, intrigue, and espionage set in the atmospheric world of fin de siecle Vienna.",Mystery,"      Mephisto Waltz
      
          (Liebermann Papers #7)"
34,Kristine Carlson Asselin,"Two girls trade places in time to solve a legendary art heist across two centuries! As the daughter of a caretaker for a mansion-turned-museum, twelve-year-old Hannah Jordan has spent nearly all her life steeped in the history of the Gilded Age of Newport, Rhode Island. The Elms, the mansion where her dad works (and they both live), is one of the most esteemed historical properties on famed Bellevue Avenue. Mysterious legends and priceless artifacts clutter every inch of the marble floors and golden walls, but Hannah is most drawn to the reproduction portrait of Maggie Dunlap, the twelve year-old subject of a famous painting stolen in a legendary art heist on the day of its scheduled unveiling in 1905. Hannah dreams of how glamorous life must have been for the young oil-heiress, Maggie, at the turn of the century, but she never expects she’ll have a chance to experience it herself… until the day a mysterious mirror allows the two girls to change places in time! In 1905, Hannah races to stop the art heist from happening—something she is convinced will allow the girls to trade back to their own eras—while in current times, Maggie gets a hilarious introduction to the modern digital age and a new perspective on women's roles in society while reveling in the best invention of all: sweatpants. So long corsets! As the hours tick off to the recorded moment of the legendary art heist, something’s not adding up. Can the girls work together against time—and across it—to set things right... or will their temporary swap become a permanent trade?",Childrens,      The Art of the Swap
35,Steven Parlato,"Teddi Alder is just trying to figure out her life.When she joins SUMMERTEENS, a library writing group, she’s only looking to keep herself busy, not go digging around in her subconscious. But as she writes, disturbing memories of her childhood friend Corey bubble to the surface, and Teddi begins to question everything: her friendship with her BFF Willa, how much her mom really knows, and even her own memories. Teddi fears she’s losing her grip on reality—as evidenced by that mysterious ghost-girl who emerges from the park pool one night, the one who won’t leave Teddi alone. To top it all off, she finds herself juggling two guys with potential, a quirky new boy named Joy and her handsome barista crush Aidan, who has some issues of his own.As the summer unfolds, Teddi is determined to get to the bottom of everything—her feelings, the mysterious ghost-girl, and the memories of Corey that refuse to be ignored.",Young Adult,      The Precious Dreadful
36,Allison K. Hymas,"Middle school retrieval specialist Jeremy Wilderson must team up with preteen private detective Becca Mills once again to solve his most mind-boggling case yet in this action-packed MAX novel.Ahh, summer vacation! Jeremy Wilderson, Scottsville Middle School’s first (and only) retrieval specialist, is enjoying a slower-than-usual season of retrieving (NOT stealing) lost objects in order to help the under thirteen population of Scottsville.But crime doesn’t take a vacation! And when sabotage strikes Scottsville’s event of the year—the Summer Art Show—threatening to ruin the burgeoning painting career of Jeremy’s best friend, Case, it’s up to Jeremy to figure out what’s going on. Of course, his archrival Becca Mills, who just happens to think Jeremy, Case, and their friend Hack are involved in the crime, is also looking into it.Jeremy has only a few precious hours to stop the sabotage before more contest entries—and kids’ dreams—are slashed and burned.But Jeremy’s specialty is retrieval…not detective work! The only solution is to team up with Becca to solve the case, something Jeremy’s not exactly thrilled to do. Not to mention, he has to keep his alliance with Becca a secret from Case and Hack, who will disown him if they see him working with the enemy. Somewhere between being stuck inside an air vent and slathered in red paint, Jeremy has to wonder: is he in over his head?",Mystery,      Arts and Thefts
37,Kevin John Scott,"At the age of eleven Frederik Sandwich awakens to an earthquake that couldn’t possibly be. His town is nowhere near a fault line and no earthquake has ever been recorded there. But when he questions what could have caused the shaking, he realizes he may have uncovered more than he bargained for. Desperately wanting to know what happened, but not the type of person to break rules or push adults for answers, Frederik is lucky (or not, depending on how you look at it) to meet a mysterious stranger, Pernille. She is the sort of person to break rules and demand answers, and is determined to partner with him to get to the bottom of the mystery. It’s a mystery that will lead the two outsiders through abandoned train tunnels, into hidden library rooms, and to the shadowy corridors of City Hall in the dead of night as they try to figure out what could have caused inexplicable rumblings in their small town.A delightfully strange and hilarious debut novel perfect for Lemony Snicket and Trenton Lee Stewart fans—the first book in a new middle-grade mystery series that will keep you guessing and laughing all along the way.",Childrens,      Frederik Sandwich and the Earthquake That Couldn't Possibly Be
38,Emily Ecton,"Melissa is a nobody. Wilf is a slacker. Bondi is a show-off. At least that's what their middle school teachers think. To everyone's surprise, they are the three students chosen to compete for a ten thousand-dollar scholarship, solving clues that lead them to various locations around Chicago. At first the three contestants work independently, but it doesn't take long before each begins to wonder whether the competition is a sham. It's only by secretly joining forces and using their unique talents that the trio is able to uncover the truth behind the Ambrose Deception--a truth that involves a lot more than just a scholarship.With a narrative style as varied and intriguing as the mystery itself, this adventure involving clever clues, plenty of perks, and abhorrent adults is pure wish fulfillment.",Childrens,      The Ambrose Deception
39,Sam Wiebe,"Tabitha Sorenson is missing. The bright but unstable student disappeared in the aftermath of a scandal involving millions of dollars in college funds. Professor Dana Essex doesn't think the missing money and the missing student are connected, but she hires Vancouver PI David Wakeland to find Tabitha, with whom she is in obsessed.When Wakeland discovers Tabitha has in fact stolen the money and is hiding out with her lover and reports back to his client, Essex is crushed to learn that Tabitha is in love with someone else. The next morning, Tabitha has been murdered and Essex has disappeared.Meanwhile, Wakeland has his own problems. His former girlfriend, police officer Sonia Drego, believes her partner is corrupt. With her job--and possibly her life--on the line, Wakeland may be her best hope of uncovering the conspiracy in the department before it brings her down.Hounded by Tabitha's friends, the police, the press, and his own troubled conscience, Wakeland tries desperately to find Essex and make sense of what happened. Could it all have been a ruse from the start, and is Wakeland just another in a long line of suckers?While searching for Essex and investigating Sonia's partner, Wakeland encounters criminals, anarchists, and crooked authority figures--all of them desperate people who will stop at nothing to guard their secrets.",Mystery,"      Cut You Down
      
          (Wakeland  #2)"
40,Russell Ginns,"For Samantha Spinner, it just isn't fair. Her uncle Paul disappeared, and here's what he left:  Samantha's sister got a check for $2,400,000,000.  Samantha's brother got the New York Yankees.  And Samantha...got a rusty red umbrella with a tag hanging off of its worn handle. The tag says ""Watch out for the RAIN."" Thanks, Uncle Paul.  Even harder for Samantha to understand is, after all the strawberry waffles they've shared, how could Uncle Paul leave without saying goodbye? The answer is simple. Sam knows in her heart that uncle Paul is in danger. If only he'd left a clue...Well, if Sam's Uncle Paul taught her anything, it's that not everything is exactly what it seems. Which is why we should pay close attention to that rusty red umbrella, and never trust a monkey at a hula-hoop contest.  The RAIN is coming and whether she likes it or not, Samantha Spinner is about to find herself mixed up in some super-puzzling, super-dangerous, super-secret plans. And if she's brave enough, she might just find Uncle Paul.",Childrens,"      Samantha Spinner and the Super Secret Plans
      
          (Samantha Spinner #1)"
41,Julie Mulhern,"From USA Today bestselling author, Julie Mulhern, comes a short worthy of the Country Club Murders name. For Aggie DeLucci, former assistant private investigator and current housekeeper extraordinaire, 1975 is turning out to be a banner year. There’s a new man her life, Mac. He makes her laugh, takes her dancing, and makes a helluva salami sandwich. When Mac is accused of theft, it’s up to Aggie to clear his name. She’ll have to polish her slightly tarnished investigative kills and tame her fears (and her hair) to catch the real thief.",Mystery,      Diamond Girl
42,Graham Masterton,"A Garda sergeant is found beheaded with an Irish tin whistle sticking out of his neck. He was due to give evidence at a major inquiry into police corruption. The murder sends a clear message to any future whistleblowers: silence is safe.The corruption inquiry hinges on the arrest of one of Cork's most dangerous drug dealers. There was enough evidence to convict him, but instead he walked free. The arresting officer was DCI Katie Maguire and she's determined to expose the truth. But when another officer is found murdered in the exact same way, Katie soon finds that people would rather keep a dirty secret than lose their heads.",Mystery,"      Dead Men Whistling
      
          (Katie Maguire  #9)"
43,Julie Rowe,"Someone scratched a death threat in the paint of CDC nurse Kini Kerek’s rental car. She’s in Utah researching Hantavirus, but damaging rumors about the CDC have left residents suspicious and uncooperative. Thank goodness for hot, sexy, former soldier Smoke, a man of few words, who’s assigned to protect and help her navigate the isolated desert town as she races to identify a deadly virus before more people die. Memories from the combat zone leave ex-Special Forces soldier Lyle Smoke in a constant state of battle readiness, and he finds no solace, even after returning home to Small Blind. When he meets Kini Kerek, he discovers his heart isn’t entirely dead. But, that might not last long, because this outbreak is no mistake, and he’ll need to use all his survival skills gleaned from the military and his Native American upbringing to keep him and the beautiful, but secretive, Kini alive.",Romance,"      Smoke and Mirrors
      
          (Outbreak Task Force #2)"
44,Harper Lin,"****99c new release sale for this week only!****The Pink Cupcake Truck is here! From USA TODAY Bestselling Author Harper Lin Amelia’s cupcake business is more popular than ever, but between running the Pink Cupcake and making catering orders, she is burnt out. As she and Lila look to hire an assistant, they hear a customer has died after slipping off a roof. Could it really be an accident, or was it murder? And could the murderer be someone who has just commissioned Amelia to bake one hundred double-chocolate raspberry cupcakes for the victim’s wake? Find out in the 6th novella (30,000 words) in the popular Pink Cupcake mystery series.",Mystery,"      Desserts and Death
      
          (The Pink Cupcake Mysteries #6)"
45,Maureen Johnson,"
Author Maureen Johnson weaves a tale of murder and mystery in the first book of a new series.
Ellingham Academy is a famous private school in Vermont for the brightest thinkers, inventors, and artists. It was founded by Albert Ellingham, an early twentieth century tycoon, who wanted to make a wonderful place full of riddles, twisting pathways, and gardens. ""A place"" he said, ""where learning is a game.""Shortly after the school opened, his wife and daughter were kidnapped. The only real clue was a mocking riddle listing methods of murder, signed with the frightening pseudonym, Truly Devious. It became one of the great unsolved crimes of American history. True-crime aficionado Stevie Bell is set to begin her first year at Ellingham Academy, and she has an ambitious plan: She will solve this cold case. That is, she will solve the case when she gets a grip on her demanding new school life and her housemates: the inventor, the novelist, the actor, the artist, and the jokester. But something strange is happening. Truly Devious makes a surprise return, and death revisits Ellingham Academy. The past has crawled out of its grave. Someone has gotten away with murder.",Mystery,"      Truly Devious
      
          (Truly Devious #1)"
46,Marieke Nijkamp,"Best friends Corey and Kyra were inseparable in their snow-covered town of Lost Creek, Alaska. When Corey moves away, she makes Kyra promise to stay strong during the long, dark winter, and wait for her return.Just days before Corey is to return home to visit, Kyra dies. Corey is devastated―and confused. The entire Lost community speaks in hushed tones about the town's lost daughter, saying her death was meant to be. And they push Corey away like she's a stranger.Corey knows something is wrong. With every hour, her suspicion grows. Lost is keeping secrets―chilling secrets. But piecing together the truth about what happened to her best friend may prove as difficult as lighting the sky in an Alaskan winter...",Young Adult,      Before I Let Go
47,Alan Bradley,"Flavia is enjoying the summer, spending her days punting along the river with her reluctant family. Languishing in boredom, she drags a slack hand in the water, and catches her fingers in the open mouth of a drowned corpse.Brought to shore, the dead man is found to be dressed in blue silk with ribbons at the knee, and wearing a single red ballet slipper.Flavia needs to put her super-sleuthing skills to the test to investigate the murder of three gossips in the local church, and to keep her sisters out of danger. But what could possibly connect the son of an executed killer, a far too canny police constable, a travelling circus, and the publican's mysteriously talented wife?",Mystery,"      The Grave's a Fine and Private Place
      
          (Flavia de Luce  #9)"
48,Lauren Willig,"From the New York Times bestselling author, Lauren Willig, comes this scandalous New York Gilded Age novel full of family secrets, affairs, and even murder.Annabelle and Bayard Van Duyvil live a charmed life: he’s the scion of an old Knickerbocker family, she grew up in a Tudor manor in England, they had a whirlwind romance in London, they have three year old twins on whom they dote, and he’s recreated her family home on the banks of the Hudson and renamed it Illyria. Yes, there are rumors that she’s having an affair with the architect, but rumors are rumors and people will gossip. But then Bayard is found dead with a knife in his chest on the night of their Twelfth Night Ball, Annabelle goes missing, presumed drowned, and the papers go mad. Bay’s sister, Janie, forms an unlikely alliance with a reporter to uncover the truth, convinced that Bay would never have killed his wife, that it must be a third party, but the more she learns about her brother and his wife, the more everything she thought she knew about them starts to unravel. Who were her brother and his wife, really? And why did her brother die with the name George on his lips?",Historical,      The English Wife
49,Deanna Raybourn,"London, 1888. As colorful and unfettered as the butterflies she collects, Victorian adventuress Veronica Speedwell can’t resist the allure of an exotic mystery—particularly one involving her enigmatic colleague, Stoker. His former expedition partner has vanished from an archaeological dig with a priceless diadem unearthed from the newly discovered tomb of an Egyptian princess. This disappearance is just the latest in a string of unfortunate events that have plagued the controversial expedition, and rumors abound that the curse of the vengeful princess has been unleashed as the shadowy figure of Anubis himself stalks the streets of London.But the perils of an ancient curse are not the only challenges Veronica must face as sordid details and malevolent enemies emerge from Stoker’s past. Caught in a tangle of conspiracies and threats—and thrust into the public eye by an enterprising new foe—Veronica must separate facts from fantasy to unravel a web of duplicity that threatens to cost Stoker everything. . . .",Mystery,"      A Treacherous Curse
      
          (Veronica Speedwell #3)"
50,Sujata Massey,"Bombay, 1921: Perveen Mistry, the daughter of a respected Zoroastrian family, has just joined her father's law firm, becoming one of the first female lawyers in India. Armed with a legal education from Oxford, Perveen also has a tragic personal history that makes her especially devoted to championing and protecting women's rights. Mistry Law is handling the will of Mr. Omar Farid, a wealthy Muslim mill owner who has left three widows behind. But as Perveen goes through the papers, she notices something strange: all three have signed over their inheritance to a charity. What will they live on if they forefeit what their husband left them? Perveen is suspicious. The Farid widows live in purdah: strict seclusion, never leaving the women's quarters or speaking to any men. Are they being taken advantage of by an unscrupulous guardian? Perveen tries to investigate and realizes her instincts about the will were correct when tensions escalate to murder. It's her responsibility to figure out what really happened on Malabar Hill, and to ensure that nobody is in further danger.",Mystery,"      The Widows of Malabar Hill
      
          (Perveen Mistry #1)"
51,Jennifer Ashley,"Victorian class lines are crossed when cook Kat Holloway is drawn into a murder that reaches all the way to the throne.Highly sought-after young cook Kat Holloway takes a position in a Mayfair mansion and soon finds herself immersed in the odd household of Lord Rankin. Kat is unbothered by the family’s eccentricities as long as they stay away from her kitchen, but trouble finds its way below stairs when her young Irish assistant is murdered. Intent on discovering who killed the helpless kitchen maid, Kat turns to the ever-capable Daniel McAdam, who is certainly much more than the charming delivery man he pretends to be. Along with the assistance of Lord Rankin’s unconventional sister-in-law and a mathematical genius, Kat and Daniel discover that the household murder was the barest tip of a plot rife with danger and treason—one that’s a threat to Queen Victoria herself.",Mystery,"      Death Below Stairs
      
          (Kat Holloway Mysteries #1)"
52,Monica  Murphy,"Beautiful. Perfect. Dead.In the peaceful seaside town of Cape Bonita, wicked secrets and lies are hidden just beneath the surface. But all it takes is one tragedy for them to be exposed.The most popular girls in school are turning up dead, and Penelope Malone is terrified she's next. All the victims so far have been linked to Penelope—and to a boy from her physics class. The one she's never really noticed before, with the rumored dark past and a brooding stare that cuts right through her.There's something he isn't telling her. But there's something she's not telling him, either.Everyone has secrets, and theirs might get them killed.",Young Adult,      Pretty Dead Girls
53,Karen  Ellis,"A girl, missingA woman, searchingA killer, planning...FBI Agent Elsa Myers finds missing people.She knows how it feels to be lost...Though her father lies dying in a hospital north of New York City, Elsa cannot refuse a call for help. A teenage girl has gone missing from Forest Hills, Queens, and during the critical first hours of the case, a series of false leads hides the fact that she did not go willingly.With each passing hour, as the hunt for Ruby deepens into a search for a man who may have been killing for years, the case starts to get underneath Elsa's skin. Everything she has buried - her fraught relationship with her sister and niece, her self-destructive past, her mother's death - threatens to resurface, with devastating consequences.In order to save the missing girl, she may have to lose herself...and return to the darkness she's been hiding from for years.",Mystery,"      A Map of the Dark
      
          (The Searchers #1)"
54,Ben  Guterson,"An enchanting urban fantasy middle-grade debut―the first book in a trilogy―set in a magical hotel full of secrets.Orphan Elizabeth Somers’s malevolent aunt and uncle ship her off to the ominous Winterhouse Hotel, owned by the peculiar Norbridge Falls. Upon arrival, Elizabeth quickly discovers that Winterhouse has many charms―most notably its massive library. It’s not long before she locates a magical book of puzzles that will unlock a mystery involving Norbridge and his sinister family. But the deeper she delves into the hotel’s secrets, the more Elizabeth starts to realize that she is somehow connected to Winterhouse. As fate would have it, Elizabeth is the only person who can break the hotel’s curse and solve the mystery. But will it be at the cost of losing the people she has come to care for, and even Winterhouse itself?Mystery, adventure, and beautiful writing combine in this exciting debut richly set in a hotel full of secrets.",Childrens,"      Winterhouse
      
          (Winterhouse #1)"
55,Colin Winnette,"A new arrival at an isolated school for orphaned boys quickly comes to realize there is something wrong with his new home. He hears chilling whispers in the night, his troubled classmates are violent and hostile, and the Headmaster sends cryptic messages, begging his new charge to confess. As the new boy learns to survive on the edges of this impolite society, he starts to unravel a mystery at the school's dark heart. And that’s when the corpses start turning up.A coming-of-age tale, a Gothic ghost story, and an obsessive murder mystery all-in-one, The Job of the Wasp is a bloodcurdling and brilliantly subversive novel about paranoia, love, and the nightmare of adolescence.",Horror,      The Job of the Wasp
56,Jonathan   Moore,"From an author who consistently gives us “suspense that never stops” (James Patterson), a near-future thriller that makes your most paranoid fantasies seem like child’s play.It’s late Thursday night, and Inspector Ross Carver is at a crime scene in one of the city’s last luxury homes. The dead man on the floor is covered by an unknown substance that’s eating through his skin. Before Carver can identify it, six FBI agents burst in and remove him from the premises. He's pushed into a disinfectant trailer, forced to drink a liquid that sends him into seizures, and is shocked unconscious. On Sunday he wakes in his bed to find his neighbor, Mia—who he’s barely ever spoken to—reading aloud to him. He can’t remember the crime scene or how he got home; he has no idea two days have passed. Mia says she saw him being carried into their building by plainclothes police officers, who told her he’d been poisoned. Carver doesn’t really know this woman and has no way of disproving her, but his gut says to keep her close.A mind-bending, masterfully plotted thriller—written in Moore's ""lush, intoxicating style"" (Justin Cronin)—that will captivate fans of Blake Crouch, China Miéville, and Lauren Beukes, The Night Market follows Carver as he works to find out what happened to him, soon realizing he's entangled in a web of conspiracy that spans the nation. And that Mia may know a lot more than she lets on.",Mystery,      The Night Market
57,Kim Purcell,"One week. That's all Jessie said. A one-week break to get some perspective before graduation, before she and her boyfriend, Chris, would have to make all the big, scary decisions about their future--decisions they had been fighting about for weeks.Then, Chris vanishes. The police think he's run away, but Jessie doesn't believe it. Chris is popular and good-looking, about to head off to college on a full-ride baseball scholarship. And he disappeared while going for a run along the river--the same place where some boys from the rival high school beat him up just three weeks ago. Chris is one of the only black kids in a depressed paper mill town, and Jessie is terrified of what might have happened.As the police are spurred to reluctant action, Jessie speaks up about the harassment Chris kept quiet about and the danger he could be in. But there are people in Jessie's town who don't like the story she tells, who are infuriated by the idea that a boy like Chris would be a target of violence. They smear Chris’s character and Jessie begins receiving frightening threats.Every Friday since they started dating, Chris has written Jessie a love letter. Now Jessie is writing Chris a letter of her own to tell him everything that’s happening while he’s gone. As Jessie searches for answers, she must face her fears, her guilt, and a past more complicated than she would like to admit.",Young Adult,      This Is Not A Love Letter
58,Sheila Connolly,"Pub owner Maura Donovan hasn’t seen her mother for over twenty years, so when she suddenly shows up in Maura’s pub, Maura’s not sure what to expect. Her mother is trying to find a life for herself back home and has taken up a position working with the new owners of the Crann Mor hotel just outside Skibbereen. Until her new boss is found dead in the gardens, dumped down the hillside behind the hotel.Now, trying to rekindle the relationship they’ve lost, Maura must investigate in order to clear her mother’s name. It’s not so easy though, as long-time residents of County Cork, including the families of her employee Mick, and the family of the deceased hotel owner, have bottled deep dark family secrets not meant to be uncorked. And someone will kill to keep them that way.How far would you go to protect your family? Maura tests the age-old question in Many a Twist, the charming and atmospheric sixth County Cork mystery from New York Times bestselling author Sheila Connolly.",Mystery,"      Many a Twist
      
          (County Cork #6)"
59,Leslie S. Klinger,"Agatha Christie is undoubtedly the world’s best-selling mystery author, hailed as the “Queen of Crime,” with worldwide sales in the billions. Christie burst onto the literary scene in 1920, with The Mysterious Affair at Styles; her last novel was published in 1976, a career longer than even Conan Doyle’s forty-year span.The truth is that it was due to the success of writers like Anna Katherine Green in America; L. T. Meade, C. L. Pirkis, the Baroness Orczy, and Elizabeth Corbett in England; and Mary Fortune in Australia that the doors were finally opened for women crime-writers. Authors who followed them, such as Patricia Wentworth, Dorothy Sayers, and, of course, Agatha Christie would not have thrived without the bold, fearless work of their predecessors—and the genre would be much poorer for their absence. So while Agatha Christie may still reign supreme, it is important to remember that she did not ascend that throne except on the shoulders of the women who came before her—and inspired her—and who are now removed from her shadow once and for all by this superb new anthology by Leslie S. Klinger.Featuring: Mary Fortune, Harriet Prescott Spofford, Ellen Wood, Elizabeth Corbett, C. L. Pirkis, Geraldine Bonner, Ellen Glasgow, L. T. Meade, Baroness Orczy, Augusta Großer, M. E. Graddon, Anna Katherine Green, Carolyn Wells, Susan Glashell",Mystery,      In the Shadow of Agatha Christie: Classic Crime Fiction by Forgotten Female Writers: 1850-1917
60,Nathaniel Rich,"New Orleans, 1918. The birth of jazz, the Spanish flu, an ax murderer on the loose. The lives of a traumatized cop, a conflicted Mafia matriarch, and a brilliant trumpeter converge--and the Crescent City gets the rich, dark, sweeping novel it so deserves.From one of the most inventive writers of his generation, King Zeno is a historical crime novel and a searching inquiry into man's dreams of immortality.New Orleans, a century ago: a city determined to reshape its destiny and, with it, the nation's. Downtown, a new American music is born. In Storyville, prostitution is outlawed and the police retake the streets with maximum violence. In the Ninth Ward, laborers break ground on a gigantic canal that will split the city, a work of staggering human ingenuity intended to restore New Orleans's faded mercantile glory. The war is ending and a prosperous new age dawns. But everything is thrown into chaos by a series of murders committed by an ax-wielding maniac with a peculiar taste in music.The ax murders scramble the fates of three people from different corners of town. Detective William Bastrop is an army veteran haunted by an act of wartime cowardice, recklessly bent on redemption. Isadore Zeno is a jazz cornetist with a dangerous side hustle. Beatrice Vizzini is the widow of a crime boss who yearns to take the family business straight. Each nurtures private dreams of worldly glory and eternal life, their ambitions carrying them into dark territories of obsession, paranoia, and madness.In New Orleans, a city built on swamp, nothing stays buried long.",Fiction,      King Zeno
61,Randall Silvis,"When long-buried secrets come back to the surface...The bones of seven young girls, picked clean and carefully preserved, discovered years ago... that's all Sergeant Ryan DeMarco knows about the unsolved crime he has unwittingly been roped into investigating during what is supposed to be a healing road trip with his new love, Jayme.DeMarco is still reeling from the case that led to death of his best friend months ago and wants nothing more than to lay low. Unfortunately, the small southern town of Jayme's idyllic youth is not exactly a place that lets strangers go unnoticed--especially strangers who have a history of solving violent crimes. And if there's anything DeMarco knows, it's that a killer always leaves clues behind, just waiting for the right person to come along and put all the pieces together...Walking the Bones is a story about things buried--memories, regrets, secrets, and bodies. Acclaimed author Randall Silvis delivers another heart-stopping investigation as DeMarco finds himself once again drawn into a case that will demand more of himself than he may be willing to give.",Mystery,"      Walking the Bones
      
          (Ryan DeMarco Mystery #2)"
62,Molly MacRae,"Inversgail, on the west coast of the Scottish Highlands, welcomes home native daughter and best-selling environmental writer Daphne Wood. Known as the icon of ecology, Daphne will spend three months as the author in residence for the Inversgail schools. Janet Marsh and her business partners at Yon Bonnie Books are looking forward to hosting a gala book signing for her. Daphne, who hasn’t set foot in Scotland in thirty years, is . . . eccentric. She lives in the Canadian wilderness, in a cabin she built herself, with only her dog for a companion, and her people skills have developed a few rough-hewn edges. She and the dog (which she insists on bringing with her) cause problems for the school, the library, and the bookshop even before they get to Inversgail. Then, on the misty night they arrive, a young man—an American who’d spent a night in the B above Yon Bonnie Books—is found dead outside a pub.Daphne did her Inversgail homework and knows that Janet and her partners solved a previous murder. She tries to persuade them to join her in uncovering the killer and the truth. To prove she’s capable, she starts poking and prying. But investigating crimes can be murder, and Daphne ends up dead, poisoned by scones from the tearoom at Yon Bonnie Books. Now, to save the reputation of their business—not to mention the reputation of their scones—Janet and her partners must solve both murders. And Daphne’s dog might be able to help them, if only they can get it to stop howling. . . ",Mystery,"      Scones and Scoundrels
      
          (Highland Bookshop Mystery #2)"
63,Sarah Graves,"Life just got a little sweeter in the island fishing village of Eastport, Maine. Jacobia “Jake” Tiptree and her best friend Ellie are opening a waterfront bake shop, The Chocolate Moose, where their tasty treats pair perfectly with the salty ocean breeze. But while Jake has moved on from fixing up houses, she still can't resist the urge to snoop into the occasional murder.  Jake and Ellie have been through a lot together, from home repair to homicide investigation. So when they decide to open a chocolate-themed bakery, they figure it’ll be a piece of cake. With Ellie’s old family recipes luring in customers, they expect to make plenty of dough this Fourth of July weekend. Having family home for the holiday only sweetens the deal for Jake—until the ill wind of an early-season hurricane blows up her plans. When the storm hits, Jake’s grown son Sam is stranded in a Boston bus station, and her husband Wade is stuck on a cargo ship. But as bitter as the storm is, something even more sinister is brewing in the kitchen of The Chocolate Moose—where health inspector Matt Muldoon is found murdered. Ellie never made a secret of her distaste for Matt, who had been raining on their parade with bogus talk of health code violations. Now, with no alibi for the night of the murder, she’s in a sticky situation with the police—and it’s up to Jake to catch the real killer and keep Ellie living in the land of the free.Includes a Recipe!",Mystery,"      Death by Chocolate Cherry Cheesecake
      
          (A Death by Chocolate Mystery #1)"
