,author,description,genre,title
45,Changiz Lahidji,"Over 100 combat missions, 24 years as a Green Beret―Full Battle Rattle tells the legend of a soldier who served America in every war since Vietnam.Master Sergeant Changiz Lahidji served on Special Forces A teams longer than anyone in history, completing over a hundred combat missions in Afghanistan. Changiz is a Special Forces legend. He also happens to be the first Muslim Green Beret.Changiz served this country starting with Operation Eagle Claw in 1980, when he entered Tehran on a one-man mission to spy on Iranian soldiers guarding the US Embassy where 52 US diplomats were being held hostage. Three years later, he was in Beirut, Lebanon when a suicide car bomb exploded in front of the US Embassy killing 83 people. Weeks after that, he was shot by Hezbollah terrorists on a night mission.In Operation Iraqi Freedom, he led a convoy that was ambushed on its way to Fallujah. He was clearing houses in Mogadishu, Somalia on October, 1993 when a US Black Hawk helicopter was shot down 50 feet away from him in the incident that inspired Black Hawk Down. In 2002, he dressed as a farmer and snuck into Eastern Afghanistan and located Osama Bin Laden for the CIA.Along the way, Changiz earned numerous commendations, including the Special Forces Legion of Merit, Purple Hearts, and many others. Last year he was nominated for induction in Military Intelligence Hall of Fame and cited as “the finest noncommissioned officer to ever serve in Special Forces.”His story is an amazing tale of perseverance and courage, of combat and one man’s love of his adopted country.",Nonfiction,      Full Battle Rattle: My Story as the Longest-Serving Special Forces A-Team Soldier in American History
46,Catherine  Hewitt,"Catherine Hewitt's richly told biography of Suzanne Valadon, the illegitimate daughter of a provincial linen maid who became famous as a model for the Impressionists and later as a painter in her own right.In the 1880s, Suzanne Valadon was considered the Impressionists’ most beautiful model. But behind her captivating façade lay a closely-guarded secret.Suzanne was born into poverty in rural France, before her mother fled the provinces, taking her to Montmartre. There, as a teenager Suzanne began posing for—and having affairs with—some of the age’s most renowned painters. Then Renoir caught her indulging in a passion she had been trying to conceal: the model was herself a talented artist.Some found her vibrant still lifes and frank portraits as shocking as her bohemian lifestyle. At eighteen, she gave birth to an illegitimate child, future painter Maurice Utrillo. But her friends Toulouse-Lautrec and Degas could see her skill. Rebellious and opinionated, she refused to be confined by tradition or gender, and in 1894, her work was accepted to the Salon de la Société Nationale des Beaux-Arts, an extraordinary achievement for a working-class woman with no formal art training.Renoir’s Dancer tells the remarkable tale of an ambitious, headstrong woman fighting to find a professional voice in a male-dominated world.",Biography,      Renoir's Dancer: The Secret Life of Suzanne Valadon
47,Agnès Poirier,"An incandescent group portrait of the midcentury artists and thinkers whose lives, loves, collaborations, and passions were forged against the wartime destruction and postwar rebirth of ParisIn this fascinating tour of a celebrated city during one of its most trying, significant, and ultimately triumphant eras, Agnes Poirier unspools the stories of the poets, writers, painters, and philosophers whose lives collided to extraordinary effect between 1940 and 1950. She gives us the human drama behind some of the most celebrated works of the 20th century, from Richard Wright’s Native Son, Simone de Beauvoir's The Second Sex, and James Baldwin's Giovanni's Room to Samuel Beckett's Waiting for Godot and Saul Bellow's Augie March, along with the origin stories of now legendary movements, from Existentialism to the Theatre of the Absurd, New Journalism, bebop, and French feminism.We follow Arthur Koestler and Norman Mailer as young men, peek inside Picasso’s studio, and trail the twists of Camus's Sartre's, and Beauvoir’s epic love stories. We witness the births and deaths of newspapers and literary journals and peer through keyholes to see the first kisses and last nights of many ill-advised bedfellows. At every turn, Poirier deftly hones in on the most compelling and colorful history, without undermining the crucial significance of the era. She brings to life the flawed, visionary Parisians who fell in love and out of it, who infuriated and inspired one another, all while reconfiguring the world's political, intellectual, and creative landscapes. With its balance of clear-eyed historical narrative and irresistible anecdotal charm, Left Bank transports readers to a Paris teeming with passion, drama, and life.",History,"      Left Bank: Art, Passion, and the Rebirth of Paris, 1940-50"
48,Charlotte Jones Voiklis,"This middle-grade biography explores the life and works of Madeleine L'Engle --written by her granddaughters--coming just in time for the all-new A Wrinkle in Time film, directed by Ava DuVernay.This elegant and insightful biography of Madeleine L'Engle (1918-2007) was written by her granddaughters, Charlotte Jones Voiklis and Lena Roy. Using never-before-seen archival materials that include photographs, poems, letters, and journal entries from when Madeleine was a child until just after the publication of her classic, A Wrinkle in Time, her granddaughters weave together an in-depth and unique view of the famous writer. It is a story of overcoming obstacles--a lonely childhood, financial insecurity, and countless rejections of her writing--and eventual triumph. Becoming Madeleine will speak not only to fans of the icon's work, but also to anyone interested in writing.",Biography,      Becoming Madeleine: A Biography of the Author of a Wrinkle in Time by Her Granddaughters
49,Tom Sleigh,"Essays on the urgency of our global refugee crisis and our capacity as artists and citizens to confront itTom Sleigh describes himself donning a flak jacket and helmet, working as a journalist inside militarized war zones and refugee camps, as “a sort of Rambo Jr.” With self-deprecation and empathetic humor, these essays recount his experiences during several tours in Africa and in the Middle Eastern region once called Mesopotamia, “the land between two rivers.”Sleigh asks three central questions: What did I see? How could I write about it? Why did I write about it? The first essays in The Land between Two Rivers focus on the lives of refugees in Syria, Lebanon, Jordan, Kenya, Somalia, and Iraq. Under the conditions of military occupation, famine, and war, their stories can be harrowing, even desperate, but they’re also laced with wily humor and an undeluded hopefulness, their lives having little to do with their depictions in mass media. The second part of the book explores how writing might be capable of honoring the texture of these individuals’ experiences while remaining faithful to political emotions, rather than political convictions. Sleigh examines the works of Anna Akhmatova, Mahmoud Darwish, Ashur Etwebi, David Jones, Tomas Tranströmer, and others as guiding spirits. The final essays meditate on youth, restlessness, illness, and Sleigh’s motivations for writing his own experiences in order to move out into the world, concluding with a beautiful remembrance of Sleigh's friendship with Seamus Heaney.",Politics,      The Land between Two Rivers: Writing in an Age of Refugees
50,Kyo Maclear,"A dazzling picture book biography of one of the world's most influential designers, Elsa Schiaparelli.
Elsa dared to be different, and her story will not only dazzle, it will inspire the artist and fashionista in everyone who reads it.
By the 1930s Elsa Schiaparelli had captivated the fashion world in Paris, but before that, she was a little girl in Rome who didn’t feel pretty at all. Bloom: A Story of Fashion Designer Elsa Schiaparelli is the enchanting story for young readers of how a young girl used her imagination and emerged from plain to extraordinary.As a young girl in Rome, Elsa Schiaparelli (1890–1973) felt “brutta” (ugly) and searched all around her for beauty. Seeing the colors of Rome’s flower market one day, young Elsa tried to plant seeds in her ears and nose, hoping to blossom like a flower. All she got was sick, but from that moment, she discovered her own wild imagination.In the 1920 and '30s, influenced by her friends in the surrealist art movement, Schiaparelli created a vast collection of unique fashion designs—hats shaped like shoes, a dress adorned with lobsters, gloves with fingernails, a dress with drawers and so many more. She mixed her own bold colors and invented her own signature shades, including shocking pink.Bloom: A Story of Fashion Designer Elsa Schiaparelli is a stunning and sophisticated picture book biography that follows Schiaparelli’s life from birth and childhood to height of success.Kyo Maclear and Julie Morstad (creators of Julia, Child) have gorgeously interpreted Schiaparelli’s life. Maclear tells a lyrical story with moments both poignant and humorous and Morstad’s elegant imagery saturates the pages with Schiaparelli-inspired shapes and colors.Informative backmatter and suggested further reading included.",Childrens,      Bloom: A Story of Fashion Designer Elsa Schiaparelli
51,Annette Bay Pimentel,"The inspiring story of the first female to run the Boston Marathon comes to life in stunningly vivid collage illustrations.Because Bobbi Gibb is a girl, she's not allowed to run on her school's track team. But after school, no one can stop her--and she's free to run endless miles to her heart's content. She is told no yet again when she tries to enter the Boston Marathon in 1966, because the officials claim that it's a man's race and that women are just not capable of running such a long distance. So what does Bobbi do? She bravely sets out to prove the naysayers wrong and show the world just what a girl can do.",Biography,      Girl Running: Bobbi Gibb and the Boston Marathon
52,Jorge Ramos,"""There are times when I feel like a stranger in this country. I am not complaining and it's not for lack of opportunity. But it is something of a disappointment. I never would have imagined that after having spent thirty five years in the United States I would still be a stranger to so many. But that's how it is."" Jorge Ramos, an Emmy award-winning journalist, Univision's longtime anchorman and widely considered the ""voice of the voiceless"" within the Latino community, was forcefully removed from an Iowa press conference in 2015 by then-candidate Donald Trump after trying to ask about his plans on immigration.In this personal manifesto, Ramos sets out to examine what it means to be a Latino immigrant, or just an immigrant, in present-day America. Using current research and statistics, with a journalist's nose for a story, and interweaving his own personal experience, Ramos shows us the changing face of America while also trying to find an explanation for why he, and millions of others, still feel like strangers in this country.""It is precisely this pattern of confrontation... that has won Ramos the trust of so many Hispanics. They know that in many countries south of the United States, direct questions can provoke not simply a loss of access but also a loss of life."" --Marcela Valdes, The New York Times",Nonfiction,      Stranger: The Challenge of a Latino Immigrant in the Trump Era
53,Katie   West,"A nonfiction book of deeply personal essays by marginalised people using the intersection of feminism, witchcraft, and resistance to summon power and become fearsome in a world that would prefer them afraid. With contributions from twenty witchy femmes, queer conjurers, and magical rebels, BECOMING DANGEROUS is a book of intelligent and challenging essays that will resonate with anyone who’s ever looked for answers outside the typical places.From ritualistic skincare routines to gardening; from becoming your own higher power to searching for a legendary Scottish warrior woman; from the fashion magick of brujas to cripple-witch city-magic; from shoreline rituals to psychotherapy—this book is for people who know that now is the time, now is the hour, ours is the magic, ours is the power.",Nonfiction,      Becoming Dangerous
54,Barry Wittenstein," Barry Wittenstein clearly has a great sense of humor, because during the telling of this interesting story, he's made me laugh quite a lot. Certainly, I did not laugh when he began after Earle Dickson married his sweetheart, Josephine, and discovered that she had lots of small accidents, like tiny cuts when preparing dinner. And sad to say, all she had to stop the bleeding was a kitchen rag. Barry's father was a doctor so he knew all about infections, and Barry worked for a company that made hospital supplies. You could say he knew a thing or two. He devised a long strip of tape with some gauze every so often. Josephine loved it, just needed to cut off a strip to wrap her finger. It was an invention full of love, but that long strip became a problem! Wittenstein might have ended the story then, but no, more than once he ""almost"" wrote, ""The End"", yet he knew more he wanted to tell! This new ""bandage"" that helped with ""first aid"" was eventually named ""Band-Aid"". That long, long strip was labor intensive to produce, a shorter one was invented, and the rest was almost history. But not yet. That's where the humor continues. Now they had to figure out how to produce them faster. Then, there was a bigger problem, no one would buy them! Digging deeper, the author has created a story that really has no end. After the Dicksons passed away in this 21st century, companies have created all kinds of shapes, sizes, and colors. Also, now they can be found 'latex-free'. This story has not ended yet. I don't want to give it all away. It's a great story, shown in delightful, full-of-expression illustrations by Chris Hsu, in his first picture book. One must look carefully and one can spot more than one person in the illustrations who is in need, of a BANDAID! He even put bandaids, lots of them, on the end papers! There is more to the story than I've shared, and Barry Wittenstein has also added an author's note, a timeline of Earle Dickson's invention, plus a timeline of other medical inventions from the 1920s and 1930s with the questions: ""What can you find out about how these came to be?"" Terrific book!",Childrens,      The Boo-Boos That Changed the World: A True Story about an Accidental Invention (Really!)
55,Miriam Darlington,"'Her softness took my breath away. Deadly beauty. She turned her face towards me. The owl's massive facial disc produces a funnel for sound that is the most effective in the animal kingdom'Owls have captivated the human imagination for millennia. We have fixated on this night hunter as predator, messenger, emblem of wisdom, something pretty to print on a tote bag or portent of doom. Darlington sets out to tell a new story. Her fieldwork begins with wild encounters in the British Isles and takes her to the frosted borders of the Arctic. In her watching and deep listening to the natural world, she cleaves myth from reality and will change the way you think of this magnificent creature.",Nonfiction,      Owl Sense
56,Barb Rosenstock,"The incredible story of the world's largest visionary environment: the Rock Garden of Chandigarh, kept secret by outsider artist Nek Chand for fifteen years.After the partition of India in 1947, Nek Chand Saini settled in the city of Chandigarh, with nothing but stories brought from his homeland. Dismayed at his stark new surroundings, Nek began collecting river rocks, broken glass, and cracked water pots found on the roadside. He cleared a section of jungle and for seven years he stockpiled odds and ends. They were castoffs and rubbish to everyone else, but to Nek, they were treasures. He began to build a labyrinth of curving paths, mosaics, and repeating patterns: his very own tribute to the winding village of his youth, a hidden land of stories. Nek kept his kingdom secret for fifteen years, until a government crew stumbled upon it and sought to destroy it. But local fans agreed in awe: the Rock Garden had to be protected. Author Barb Rosenstock introduces readers to the outsider artist's stunning creation, while Claire A. Nivola's illustrations bring to life the land's natural beauty and the surreal world Nek coaxed from his wild landscape.",Childrens,"      The Secret Kingdom: Nek Chand, a Changing India, and a Hidden World of Art"
57,Michael Wolff,"With extraordinary access to the West Wing, Michael Wolff reveals what happened behind-the-scenes in the first nine months of the most controversial presidency of our time in Fire and Fury: Inside the Trump White House.Since Donald Trump was sworn in as the 45th President of the United States, the country―and the world―has witnessed a stormy, outrageous, and absolutely mesmerizing presidential term that reflects the volatility and fierceness of the man elected Commander-in-Chief.This riveting and explosive account of Trump’s administration provides a wealth of new details about the chaos in the Oval Office, including:-- What President Trump’s staff really thinks of him-- What inspired Trump to claim he was wire-tapped by President Obama-- Why FBI director James Comey was really fired-- Why chief strategist Steve Bannon and Trump’s son-in-law Jared Kushner couldn’t be in the same room-- Who is really directing the Trump administration’s strategy in the wake of Bannon’s firing-- What the secret to communicating with Trump is-- What the Trump administration has in common with the movie The ProducersNever before in history has a presidency so divided the American people. Brilliantly reported and astoundingly fresh, Fire and Fury shows us how and why Donald Trump has become the king of discord and disunion.",Nonfiction,      Fire and Fury: Inside the Trump White House
58,Daniel H. Pink,"Everyone knows that timing is everything. But we don't know much about timing itself. Our lives are a never-ending stream of ""when"" decisions: when to start a business, schedule a class, get serious about a person. Yet we make those decisions based on intuition and guesswork.Timing, it's often assumed, is an art. In When: The Scientific Secrets of Perfect Timing, Pink shows that timing is really a science.Drawing on a rich trove of research from psychology, biology, and economics, Pink reveals how best to live, work, and succeed. How can we use the hidden patterns of the day to build the ideal schedule? Why do certain breaks dramatically improve student test scores? How can we turn a stumbling beginning into a fresh start? Why should we avoid going to the hospital in the afternoon? Why is singing in time with other people as good for you as exercise? And what is the ideal time to quit a job, switch careers, or get married?",Nonfiction,      When: The Scientific Secrets of Perfect Timing
59,Morgan Jerkins,"From one of the fiercest critics writing today, Morgan Jerkins’ highly-anticipated collection of linked essays interweaves her incisive commentary on pop culture, feminism, black history, misogyny, and racism with her own experiences to confront the very real challenges of being a black woman today—perfect for fans of Roxane Gay’s Bad Feminist, Rebecca Solnit’s Men Explain Things to Me, and Chimamanda Ngozi Adichie’s We Should All Be Feminists.Morgan Jerkins is only in her twenties, but she has already established herself as an insightful, brutally honest writer who isn’t afraid of tackling tough, controversial subjects. In This Will Be My Undoing, she takes on perhaps one of the most provocative contemporary topics: What does it mean to “be”—to live as, to exist as—a black woman today? This is a book about black women, but it’s necessary reading for all Americans.Doubly disenfranchised by race and gender, often deprived of a place within the mostly white mainstream feminist movement, black women are objectified, silenced, and marginalized with devastating consequences, in ways both obvious and subtle, that are rarely acknowledged in our country’s larger discussion about inequality. In This Will Be My Undoing, Jerkins becomes both narrator and subject to expose the social, cultural, and historical story of black female oppression that influences the black community as well as the white, male-dominated world at large.",Nonfiction,"      This Will Be My Undoing: Living at the Intersection of Black, Female, and Feminist in (White) America"
60,Dave Eggers,"From the best-selling author of The Circle, the true story of a young Yemeni-American man, raised in San Francisco, who dreams of resurrecting the ancient art of Yemeni coffee but finds himself trapped in Sana'a by civil war--and his riveting tale of escape.Mokhtar Alkhanshali grew up in San Francisco, one of seven siblings brought up by Yemeni immigrants in a tiny apartment. At age twenty-four, unable to pay for college, he works as a doorman, until a statue of an Arab raising a cup of coffee awakens something in him. He sets out to learn the rich history of coffee in Yemen and the complex art of tasting and identifying varietals. He travels to Yemen and visits countless farms, collecting samples, eager to bring improved cultivation methods to the countryside. And he is on the verge of success when civil war engulfs Yemen in 2015. The US Embassy closes, Saudi bombs began to rain down on the country, and Mokhtar is trapped in Yemen. Desperate to escape, he embarks on a passage that has him negotiating with dueling political factions and twice kidnapped at gunpoint. With no other options, he hires a skiff to take him, and his coffee samples, across the Red Sea. A heart-pounding true story that weaves together the history of coffee, the ongoing Yemeni civil war, and the courageous journey of a young man--a Muslim and a US citizen--following the most American of dreams.",Nonfiction,      The Monk of Mokha
61,Kelly Corrigan,"A warm, insightful look at the twelve phrases that strengthen and sustain our relationships, from the New York Times bestselling author of Glitter and Glue and The Middle Place""The poet laureate of the ordinary.""--The Huffington PostIn ""I Don't Know,"" Corrigan wrestles to make peace with uncertainty, whether it's over expected invitations that never come or a friend's agonizing infertility. In ""No,"" she admires her mother's ability to set boundaries, her liberating willingness to be unpopular. In ""Tell Me More,"" she learns something important about listening from a facialist named Tish. And in ""I Was Wrong,"" she comes clean about her disastrous role in a family fight--and explains why saying sorry may not be enough. With refreshing candor, a deep well of empathy, and her signature desire to understand ""the thing behind the thing,"" Corrigan swings in this insightful book between meditations on life with a preoccupied husband and two mercurial teenage daughters to profound observations on love and loss.In channeling the characteristically streetwise, ever-relatable voice that has defined Corrigan's work, Tell Me More is a meaningful, touching take on the power of the right words at the right moment to change everything.",Nonfiction,      Tell Me More: Stories about the 12 Hardest Things I'm Learning to Say
62,Patrisse Khan-Cullors,"A poetic and powerful memoir about what it means to be a Black woman in America—and the co-founding of a movement that demands justice for all in the land of the free.Raised by a single mother in an impoverished neighborhood in Los Angeles, Patrisse Khan-Cullors experienced firsthand the prejudice and persecution Black Americans endure at the hands of law enforcement. For Patrisse, the most vulnerable people in the country are Black people. Deliberately and ruthlessly targeted by a criminal justice system serving a white privilege agenda, Black people are subjected to unjustifiable racial profiling and police brutality. In 2013, when Trayvon Martin’s killer went free, Patrisse’s outrage led her to co-found Black Lives Matter with Alicia Garza and Opal Tometi.Condemned as terrorists and as a threat to America, these loving women founded a hashtag that birthed the movement to demand accountability from the authorities who continually turn a blind eye to the injustices inflicted upon people of Black and Brown skin. Championing human rights in the face of violent racism, Patrisse is a survivor. She transformed her personal pain into political power, giving voice to a people suffering in equality and a movement fueled by her strength and love to tell the country—and the world—that Black Lives Matter.When They Call You a Terrorist is Patrisse Khan-Cullors and asha bandele’s reflection on humanity. It is an empowering account of survival, strength and resilience and a call to action to change the culture that declares innocent Black life expendable.",Nonfiction,      When They Call You a Terrorist: A Black Lives Matter Memoir
63,Ijeoma Oluo,"In this breakout book, Ijeoma Oluo explores the complex reality of today's racial landscape--from white privilege and police brutality to systemic discrimination and the Black Lives Matter movement--offering straightforward clarity that readers need to contribute to the dismantling of the racial divideIn So You Want to Talk About Race, Editor at Large of The Establishment Ijeoma Oluo offers a contemporary, accessible take on the racial landscape in America, addressing head-on such issues as privilege, police brutality, intersectionality, micro-aggressions, the Black Lives Matter movement, and the ""N"" word. Perfectly positioned to bridge the gap between people of color and white Americans struggling with race complexities, Oluo answers the questions readers don't dare ask, and explains the concepts that continue to elude everyday Americans. Oluo is an exceptional writer with a rare ability to be straightforward, funny, and effective in her coverage of sensitive, hyper-charged issues in America. Her messages are passionate but finely tuned, and crystalize ideas that would otherwise be vague by empowering them with aha-moment clarity. Her writing brings to mind voices like Ta-Nehisi Coates and Roxane Gay, and Jessica Valenti in Full Frontal Feminism, and a young Gloria Naylor, particularly in Naylor's seminal essay ""The Meaning of a Word.""",Nonfiction,      So You Want to Talk About Race
64,Rose McGowan,"My life, as you will read, has taken me from one cult to another. Brave is the story of how I fought my way out of these cults and reclaimed my life. I want to help you do the same.-Rose McGowanA revealing memoir and empowering manifesto – A voice for generations.Rose McGowan was born in one cult and came of age in another, more visible cult: Hollywood.In a strange world where she was continually on display, stardom soon became a personal nightmare of constant exposure and sexualization. Rose escaped into the world of her mind, something she had done as a child, and into high-profile relationships. Every detail of her personal life became public, and the realities of an inherently sexist industry emerged with every script, role, public appearance, and magazine cover. The Hollywood machine packaged her as a sexualized bombshell, hijacking her image and identity and marketing them for profit.Hollywood expected Rose to be silent and cooperative and to stay the path. Instead, she rebelled and asserted her true identity and voice. She reemerged unscripted, courageous, victorious, angry, smart, fierce, unapologetic, controversial, and real as f*ck.Braveis her raw, honest, and poignant memoir/manifesto—a no-holds-barred, pull-no-punches account of the rise of a millennial icon, fearless activist, and unstoppable force for change who is determined to expose the truth about the entertainment industry, dismantle the concept of fame, shine a light on a multibillion-dollar business built on systemic misogyny, and empower people everywhere to wake up and be Brave.",Nonfiction,      Brave
65,Johann Hari,"From the New York Times bestselling author of Chasing the Scream: The First and Last Days of the War on Drugs, a startling challenge to our thinking about depression and anxiety.Award-winning journalist Johann Hari suffered from depression since he was a child and started taking antidepressants when he was a teenager. He was told—like his entire generation—that his problem was caused by a chemical imbalance in his brain. As an adult, trained in the social sciences, he began to investigate this question—and he learned that almost everything we have been told about depression and anxiety is wrong. Across the world, Hari discovered social scientists who were uncovering the real causes—and they are mostly not in our brains, but in the way we live today. Hari’s journey took him from the people living in the tunnels beneath Las Vegas, to an Amish community in Indiana, to an uprising in Berlin—all showing in vivid and dramatic detail these new insights. They lead to solutions radically different from the ones we have been offered up until now.Just as Chasing the Scream transformed the global debate about addiction, with over twenty million views for his TED talk and the animation based on it, Lost Connections will lead us to a very different debate about depression and anxiety—one that shows how, together, we can end this epidemic.",Nonfiction,      Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions
66,Steven Levitsky,"A bracing, revelatory look at the demise of liberal democracies around the world--and a road map for rescuing our ownDonald Trump's presidency has raised a question that many of us never thought we'd be asking: Is our democracy in danger? Harvard professors Steven Levitsky and Daniel Ziblatt have spent more than twenty years studying the breakdown of democracies in Europe and Latin America, and they believe the answer is yes. Democracy no longer ends with a bang--in a revolution or military coup--but with a whimper: the slow, steady weakening of critical institutions, such as the judiciary and the press, and the gradual erosion of long-standing political norms. The good news is that there are several exit ramps on the road to authoritarianism. The bad news is that, by electing Trump, we have already passed the first one.Drawing on decades of research and a wide range of historical and global examples, from 1930s Europe to contemporary Hungary, Turkey, and Venezuela, to the American South during Jim Crow, Levitsky and Ziblatt show how democracies die--and how ours can be saved.",Politics,      How Democracies Die: What History Reveals About Our Future
67,Catherine Kerrison,"
The remarkable untold story of Thomas Jefferson's three daughters - two white and free, one black and enslaved - and the divergent paths they forged in a newly independent America.
Thomas Jefferson had three daughters: Martha and Maria by his wife, Martha Wayles Jefferson, and Harriet by his slave Sally Hemings. In Jefferson's Daughters, Catherine Kerrison, a scholar of early American and women's history, recounts the remarkable journey of these three women - and how their struggle to define themselves reflects both the possibilities and the limitations that resulted from the American Revolution. Although the three women shared a father, the similarities end there. Martha and Maria received a fine convent school education while they lived with their father during his diplomatic posting in Paris - a hothouse of intellectual ferment whose celebrated salonnières are vividly brought to life in Kerrison's narrative. Once they returned home, however, the sisters found their options limited by the laws and customs of early America. Harriet Hemings followed a different path. She escaped slavery - apparently with the assistance of Jefferson himself. Leaving Monticello behind, she boarded a coach and set off for a decidedly uncertain future. For this groundbreaking triple biography, Kerrison has uncovered never-before-published documents written by the Jefferson sisters when they were in their teens, as well as letters written by members of the Jefferson and Hemings families. She has interviewed Hemings family descendants (and, with their cooperation, initiating DNA testing) and searched for possible descendants of Harriet Hemings.The eventful lives of Thomas Jefferson's daughters provide a unique vantage point from which to examine the complicated patrimony of the American Revolution itself. The richly interwoven story of these three strong women and their fight to shape their own destinies sheds new light on the ongoing movement toward human rights in America - and on the personal and political legacy of one of our most controversial Founding Fathers.",Nonfiction,"      Jefferson's Daughters: Three Sisters, White and Black, in a Young America"
68,John Leland,"An extraordinary look at what it means to grow old and a heartening guide to well-being, Happiness Is a Choice You Make weaves together the stories and wisdom of six New Yorkers who number among the ""oldest old""-- those eighty-five and up.In 2015, when the award-winning journalist John Leland set out on behalf of The New York Times to meet members of America's fastest-growing age group, he anticipated learning of challenges, of loneliness, and of the deterioration of body, mind, and quality of life. But the elders he met took him in an entirely different direction. Despite disparate backgrounds and circumstances, they each lived with a surprising lightness and contentment. The reality Leland encountered upended contemporary notions of aging, revealing the late stages of life as unexpectedly rich and the elderly as incomparably wise.Happiness Is a Choice You Make is an enduring collection of lessons that emphasizes, above all, the extraordinary influence we wield over the quality of our lives. With humility, heart, and wit, Leland has crafted a sophisticated and necessary reflection on how to ""live better""--informed by those who have mastered the art.",Nonfiction,      Happiness Is a Choice You Make: Lessons from a Year Among the Oldest Old
69,David Frum,"A New York Times Bestseller!Bestselling author, former White House speechwriter, and Atlantic columnist and media commentator David Frum explains why President Trump has undermined our most important institutions in ways even the most critical media has missed, in this thoughtful and hard-hitting book that is a warning for democracy and America’s future.""From Russia to South Africa, from Turkey to the Philippines, from Venezuela to Hungary, authoritarian leaders have smashed restraints on their power. Media freedom and judicial independence have eroded. The right to vote remains, but the right to have one’s vote counted fairly may not. Until the US presidential election of 2016, the global decline of democracy seemed a concern for other peoples in other lands. . . . That complacent optimism has been upended by the political rise of Donald Trump. The crisis is upon Americans, here and now.""Quietly, steadily, Trump and his administration are damaging the tenets and accepted practices of American democracy, perhaps irrevocably. As he and his family enrich themselves, the presidency itself falls into the hands of the generals and financiers who surround him.While much of the country has been focused on Russia, David Frum has been collecting the lies, obfuscations, and flagrant disregard for the traditional limits placed on the office of the presidency. In Trumpocracy, he documents how Trump and his administration are steadily damaging the tenets and accepted practices of American democracy. During his own White House tenure as George W. Bush’s speechwriter, Frum witnessed the ways the presidency is limited not by law but by tradition, propriety, and public outcry, all now weakened. Whether the Trump presidency lasts two, four, or eight more years, he has changed the nature of the office for the worse, and likely for decades.In this powerful and eye-opening book, Frum makes clear that the hard work of recovery starts at home. Trumpocracy outlines how Trump could push America toward illiberalism, what the consequences could be for our nation and our everyday lives, and what we can do to prevent it.",Politics,      Trumpocracy: The Corruption of the American Republic
70,Gabrielle Bernstein,"From #1 New York Times bestselling author Gabrielle Bernstein comes a clear, proactive, step-by-step process to release the beliefs that hold you back from living a better life.This six-step practice offers many promises. Petty resentments will disappear, compassion will replace attack, the energy of resistance will transform into freedom and you’ll feel more peace and happiness than you’ve ever known. I can testify to these results because I’ve lived them. I’ve never felt more freedom and joy than I have when writing and practicing these steps.My commitment to healing my own relationship to judgment has changed my life in profound ways. My awareness of my judgment has helped me become a more mindful and conscious person. My willingness to heal these perceptions has set me free. I have been able to let go of resentments and jealousies, I can face pain with curiosity and love, and I forgive others and myself much more easily. Best of all, I have a healthy relationship to judgment so that I can witness when it shows up and I can use these steps to quickly return to love.The Judgment Detox is an interactive six-step process that calls on spiritual principles from the text A Course in Miracles, Kundalini yoga, the Emotional Freedom Technique (aka Tapping), meditation, prayer and metaphysical teachings. I’ve demystified these principles to make them easy to commit to and apply in your daily life. Each lesson builds upon the next to support true healing. When you commit to following the process and become willing to let go, judgment, pain and suffering will begin to dissolve.And the miracles will keep coming. Once you begin to feel better you start to release your resistance to love. The more you practice these steps, the more love enters into your consciousness and into your energetic vibration. When you’re in harmony with love, you receive more of what you want. Your energy attracts its likeness. So when you shift your energy from defensive judgment to free-flowing love your life gets awesome. You’ll attract exactly what you need, your relationships will heal, your health will improve and you’ll feel safer and more secure. One loving thought at a time creates a miracle. Follow these steps to clear all blocks, spread more love and live a miraculous life.",Self Help,      Judgment Detox: Release the Beliefs That Hold You Back from Living A Better Life
71,Laurie Gwen Shapiro,"The spectacular, true story of a scrappy teenager from New York’s Lower East Side who stowed away on the Roaring Twenties’ most remarkable feat of science and daring: an expedition to Antarctica.It was 1928: a time of illicit booze, of Gatsby and Babe Ruth, of freewheeling fun. The Great War was over and American optimism was higher than the stock market. What better moment to launch an expedition to Antarctica, the planet’s final frontier? There wouldn’t be another encounter with an unknown this magnificent until Neil Armstrong stepped onto the moon.Everyone wanted in on the adventure. Rockefellers and Vanderbilts begged to be taken along as mess boys, and newspapers across the globe covered the planning’s every stage. And then, the night before the expedition’s flagship set off, Billy Gawronski—a mischievous, first-generation New York City high schooler desperate to escape a dreary future in the family upholstery business—jumped into the Hudson River and snuck aboard.Could he get away with it?From the soda shops of New York’s Lower East Side to the dance halls of sultry Francophone Tahiti, all the way to Antarctica’s blinding white and deadly freeze, Laurie Gwen Shapiro’s The Stowaway takes you on the unforgettable voyage of a plucky young stowaway who became a Jazz Age celebrity, a mascot for an up-by-your bootstraps era.",Nonfiction,      The Stowaway: A Young Man’s Extraordinary Adventure to Antarctica
