,author,description,genre,title
33,Robert Dinsdale,"Do you remember when you believed in magic?The Emporium opens with the first frost of winter. It is the same every year. Across the city, when children wake to see ferns of white stretched across their windows, or walk to school to hear ice crackling underfoot, the whispers begin: the Emporium is open! It is 1917, and London has spent years in the shadow of the First World War. In the heart of Mayfair, though, there is a place of hope. A place where children’s dreams can come true, where the impossible becomes possible – that place is Papa Jack’s Toy Emporium.For years Papa Jack has created and sold his famous magical toys: hobby horses, patchwork dogs and bears that seem alive, toy boxes bigger on the inside than out, ‘instant trees’ that sprout from boxes, tin soldiers that can fight battles on their own. Now his sons, Kaspar and Emil, are just old enough to join the family trade. Into this family comes a young Cathy Wray – homeless and vulnerable. The Emporium takes her in, makes her one of its own. But Cathy is about to discover that while all toy shops are places of wonder, only one is truly magical...",Fantasy,      The Toymakers
34,Joanne Fluke,"Thanksgiving has a way of thawing the frostiest hearts in Lake Eden. But that won’t be happening for newlywed Hannah Swensen Barton—not after her husband suddenly disappears . . .   Hannah has felt as bitter as November in Minnesota since Ross vanished without a trace and left their marriage in limbo. Still, she throws herself into a baking frenzy for the sake of pumpkin pie and Thanksgiving-themed treats while endless holiday orders pour into The Cookie Jar. Hannah even introduces a raspberry Danish pastry to the menu, and P.K., her husband’s assistant at KCOW-TV, will be one of the first to sample it. But instead of taking a bite, P.K., who is driving Ross’s car and using his desk at work, is murdered. Was someone plotting against P.K. all along or did Ross dodge a deadly dose of sweet revenge? Hannah will have to quickly sift through a cornucopia of clues and suspects to stop a killer from bringing another murder to the table . . .INDULGE IN JOANNE FLUKE’S CRIMINALLY DELICIOUS HANNAH SWENSEN MYSTERIES! BANANA CREAM PIE MURDER “Fans of the long-running cozy series will enjoy catching up with Hannah and the rest of Lake Eden’s residents as well as perusing the numerous, delicious-sounding recipes.” —Booklist DOUBLE FUDGE BROWNIE MURDER “Lively…Add the big surprise ending, and fans will be more than satisfied.” —Publishers Weekly BLACKBERRY PIE MURDER “Lake Eden’s favorite baker, Hannah Swensen finds herself on the wrong end of a police investigation…in Fluke’s good-natured 19th [installment].” —Kirkus Reviews RED VELVET CUPCAKE MURDER “Culinary cozies don’t get any tastier than this winning series.” —Library Journal   “If your reading habits alternate between curling up with a good mystery or with a good cookbook, you ought to know about Joanne Fluke.” —The Charlotte Observer",Mystery,"      Raspberry Danish Murder
      
          (Hannah Swensen #22)"
35,Julia Sonneborn,"An English professor struggling for tenure discovers that her ex-fiancé has just become the president of her college—and her new boss—in this whip-smart modern retelling of Jane Austen’s classic Persuasion.Anne Corey is about to get schooled.An English professor in California, she’s determined to score a position on the coveted tenure track at her college. All she’s got to do is get a book deal, snag a promotion, and boom! She’s in. But then Adam Martinez—her first love and ex-fiancé—shows up as the college’s new president.Anne should be able to keep herself distracted. After all, she’s got a book to write, an aging father to take care of, and a new romance developing with the college’s insanely hot writer-in-residence. But no matter where she turns, there’s Adam, as smart and sexy as ever. As the school year advances and her long-buried feelings begin to resurface, Anne begins to wonder whether she just might get a second chance at love.Funny, smart, and full of heart, this modern ode to Jane Austen’s classic explores what happens when we run into the demons of our past...and when they turn out not to be so bad, after all.",Romance,      By the Book
36,Lisa Halliday,"A singularly inventive and unforgettable debut novel about love, luck, and the inextricability of life and art, from 2017 Whiting Award winner Lisa Halliday.Told in three distinct and uniquely compelling sections, Asymmetry explores the imbalances that spark and sustain many of our most dramatic human relations: inequities in age, power, talent, wealth, fame, geography, and justice. The first section, “Folly,” tells the story of Alice, a young American editor, and her relationship with the famous and much older writer Ezra Blazer. A tender and exquisite account of an unexpected romance that takes place in New York during the early years of the Iraq War, “Folly” also suggests an aspiring novelist’s coming-of-age. By contrast, “Madness” is narrated by Amar, an Iraqi-American man who, on his way to visit his brother in Kurdistan, is detained by immigration officers and spends the last weekend of 2008 in a holding room in Heathrow. These two seemingly disparate stories gain resonance as their perspectives interact and overlap, with yet new implications for their relationship revealed in an unexpected coda.A stunning debut from a rising literary star, Asymmetry is an urgent, important, and truly original work that will captivate any reader while also posing arresting questions about the very nature of fiction itself.",Fiction,      Asymmetry
37,Tom Rachman,"Rome, 1955The artists are gathering together for a photograph. In one of Rome's historic villas, a party is bright with near-genius, shaded by the socialite patrons of their art. Bear Bavinsky, creator of vast, masculine, meaty canvases, is their god. Larger than life, muscular in both figure and opinion, he blazes at art criticism and burns half his paintings. He is at the centre of the picture. His wife, Natalie, edges out of the shot.From the side of the room watches little Pinch - their son. At five years old he loves Bear almost as much as he fears him. After Bear abandons their family, Pinch will still worship him, striving to live up to the Bavinsky name; while Natalie, a ceramicist, cannot hope to be more than a forgotten muse. Trying to burn brightly under his father's shadow - one of the twentieth century's fiercest and most controversial painters - Pinch's attempts flicker and die. Yet by the end of a career of twists and compromises, Pinch will enact an unexpected rebellion that will leave forever his mark upon the Bear Bavinsky legacy.What makes an artist? In The Italian Teacher, Tom Rachman displays a nuanced understanding of twentieth-century art and its demons, vultures and chimeras. Moreover, in Pinch he achieves a portrait of painful vulnerability and realism: talent made irrelevant by personality. Stripped of egotism, authenticity or genius, Pinch forces us to face the deep held fear of a life lived in vain.",Fiction,      The Italian Teacher
38,Paolo Bacigalupi,"Khaim, The Blue City, is the last remaining city in a crumbled empire that overly relied upon magic until it became toxic. It is run by a tyrant known as The Jolly Mayor and his devious right hand, the last archmage in the world. Together they try to collect all the magic for themselves so they can control the citizens of the city. But when their decadence reaches new heights and begins to destroy the environment, the people stage an uprising to stop them.",Fantasy,      The Tangled Lands
39,Alyssa Cole,"
From acclaimed author Alyssa Cole comes the tale of a city Cinderella 

and her Prince Charming in disguise . . .
Between grad school and multiple jobs, Naledi Smith doesn’t have time for fairy tales…or patience for the constant e-mails claiming she’s betrothed to an African prince. Sure. Right. Delete! As a former foster kid, she’s learned that the only things she can depend on are herself and the scientific method, and a silly e-mail won’t convince her otherwise.Prince Thabiso is the sole heir to the throne of Thesolo, shouldering the hopes of his parents and his people. At the top of their list? His marriage. Ever dutiful, he tracks down his missing betrothed. When Naledi mistakes the prince for a pauper, Thabiso can’t resist the chance to experience life—and love—without the burden of his crown.The chemistry between them is instant and irresistible, and flirty friendship quickly evolves into passionate nights. But when the truth is revealed, can a princess in theory become a princess ever after?",Romance,"      A Princess in Theory
      
          (Reluctant Royals #1)"
40,Charles Finch,"This chilling new mystery in the USA Today bestselling series by Charles Finch takes readers back to Charles Lenox's very first case and the ruthless serial killer who would set him on the course to become one of London's most brilliant detectives.London, 1850: A young Charles Lenox struggles to make a name for himself as a detective...without a single case. Scotland Yard refuses to take him seriously and his friends deride him for attempting a profession at all. But when an anonymous writer sends a letter to the paper claiming to have committed the perfect crime--and promising to kill again--Lenox is convinced that this is his chance to prove himself.The writer's first victim is a young woman whose body is found in a naval trunk, caught up in the rushes of a small islets in the middle of the Thames. With few clues to go on, Lenox endeavors to solve the crime before another innocent life is lost. When the killer's sights are turned toward those whom Lenox holds most dear, the stakes are raised and Lenox is trapped in a desperate game of cat and mouse.In the tradition of Sherlock Holmes, this newest mystery in the Charles Lenox series pits the young detective against a maniacal murderer who would give Professor Moriarty a run for his money.",Mystery,"      The Woman in the Water
      
          (Charles Lenox Mysteries 0.5)"
41,Brandon Sanderson,"Following the loss of most of his colleagues in a violent ambush, Kenton has become Lord Mastrell of the few remaining Sand Masters, magicians who can manipulate sand to do their bidding. With the ruling council poised against him, the hot-headed Kenton must become a diplomat to have any hope of preventing the eradication of his people forever. However, there’s another complication: assassins are coming for him from all directions, and Kenton’s only true ally is Khriss, a visitor from the other side of the planet who has an agenda of her own to pursue.",Fantasy,"      White Sand Volume 2
      
          (White Sand #2)"
42,Joseph Cassara,"It’s 1980 in New York City, and nowhere is the city’s glamour and energy better reflected than in the burgeoning Harlem ball scene, where seventeen-year-old Angel first comes into her own. Burned by her traumatic past, Angel is new to the drag world, new to ball culture, and has a yearning inside of her to help create family for those without. When she falls in love with Hector, a beautiful young man who dreams of becoming a professional dancer, the two decide to form the House of Xtravaganza, the first-ever all-Latino house in the Harlem ball circuit. But when Hector dies of AIDS-related complications, Angel must bear the responsibility of tending to their house alone.As mother of the house, Angel recruits Venus, a whip-fast trans girl who dreams of finding a rich man to take care of her; Juanito, a quiet boy who loves fabrics and design; and Daniel, a butch queen who accidentally saves Venus’s life. The Xtravaganzas must learn to navigate sex work, addiction, and persistent abuse, leaning on each other as bulwarks against a world that resists them. All are ambitious, resilient, and determined to control their own fates, even as they hurtle toward devastating consequences. Told in a voice that brims with wit, rage, tenderness, and fierce yearning, The House of Impossible Beauties is a tragic story of love, family, and the dynamism of the human spirit. ",Fiction,      The House of Impossible Beauties: A Novel
43,Brianna Wolfson,"Sometimes even all the love in the world is not enough to save someone.Willow Thorpe knows friction… The friction between her parents, Rosie and Rex. The friction inside herself as she tries to navigate two worlds since their divorce.But life has not always been like this.When Rosie and Rex first met, theirs was an attraction of opposites. Rosie lived life for those heightened moments when love reveals its true secrets. Rex lived life safely, by the rules. Common sense would say theirs was a union not meant to last, but it was genuine love.Now Willow just wants to be with Rosie, to bask in her mother’s outsize glow and, she thinks, protection. Because Rosie is the only person who can make Willow feel totally alive and completely loved.But as Willow and Rosie and Rex try harder and harder to stay connected as a family, Rosie’s manic tornado of love continues to sweep up everyone in sight, ultimately to heartbreaking results.",Fiction,      Rosie Colored Glasses
44,Tom Sweterlitsch,"
Inception meets True Detective in this science-fiction thriller of spellbinding tension and staggering scope. The Gone World follows a special agent into a savage murder case with grave implications for the fate of mankind. 
Shannon Moss is part of a clandestine division within the Naval Criminal Investigative Service. In Western Pennsylvania, 1997, she is assigned to solve the murder of a Navy SEAL's family--and to locate his teenage daughter, who has disappeared. Though she can't share the information with conventional law enforcement, Moss discovers that the missing SEAL was an astronaut aboard the spaceship U.S.S. Libra--a ship assumed lost to the darkest currents of Deep Time. Moss knows first-hand the mental trauma of time-travel and believes the SEAL's experience with the future has triggered this violence. Determined to find the missing girl and driven by a troubling connection from her own past, Moss travels ahead in time to explore possible versions of the future, seeking evidence or insight that will crack the present-day case. To her horror, the future reveals that it's not only the fate of a family that hinges on her work, for what she witnesses rising over time's horizon and hurtling toward the present is the Terminus: the terrifying and cataclysmic end of humanity itself.Luminous and unsettling, The Gone World bristles with world-shattering ideas yet remains at its heart an intensely human story.",Science Fiction,      The Gone World
45,Brendan   Duffy,"Haunted by dark secrets and an unsolved mystery, a young doctor returns to his isolated Adirondacks hometown in a tense, atmospheric novel in the vein of Michael Koryta and Harlan Coben.Burying the past only gives it strength--and fury.Nate McHale has assembled the kind of life most people would envy. After a tumultuous youth marked by his inexplicable survival of a devastating tragedy, Nate left his Adirondack hometown of Greystone Lake and never looked back. Fourteen years later, he's become a respected New York City surgeon, devoted husband, and loving father.Then a body is discovered deep in the forests that surround Greystone Lake.This disturbing news finally draws Nate home. While navigating a tense landscape of secrets and suspicion, resentments and guilt, Nate reconnects with estranged friends and old enemies, and encounters strangers who seem to know impossible things about him. Haunting every moment is the Lake's sinister history and the memory of wild, beautiful Lucy Bennett, with whom Nate is forever linked by shattering loss and youthful passion.As a massive hurricane bears down on the Northeast, the air becomes electric, the clouds grow dark, and escalating acts of violence echo events from Nate's own past. Without a doubt, a reckoning is coming--one that will lay bare the lies that lifelong friends have told themselves and unleash a vengeance that may consume them all.",Mystery,      The Storm King
46,Sue Burke,"In this character driven novel of first contact by debut author Sue Burke, human survival hinges on an bizarre alliance.Only mutual communication can forge an alliance with the planet's sentient species and prove that mammals are more than tools.Forced to land on a planet they aren't prepared for, human colonists rely on their limited resources to survive. The planet provides a lush but inexplicable landscape--trees offer edible, addictive fruit one day and poison the next, while the ruins of an alien race are found entwined in the roots of a strange plant. Conflicts between generations arise as they struggle to understand one another and grapple with an unknowable alien intellect.",Science Fiction,      Semiosis
47,Kristy Cambron,"Launching a brand-new series, Kristy Cambron explores the collision of past and present as she discovers the ruins of a French castle, long lost to history.A thirteenth century castle, Chateau de Doux Reves, has been forgotten for generations, left to ruin in a storybook forest nestled deep in France's picturesque Loire Valley. It survived a sacking in the French Revolution, was brought back to life and fashioned into a storybook chateau in the Gilded Age, and was eventually felled and deserted after a disastrous fire in the 1930s.As Ellie Carver sits by her grandmother's bedside, she hears stories of a castle . . . of lost love and a hidden chapel that played host to a secret fight in the World War II French resistance. But her grandmother is quickly slipping into the locked-down world of Alzheimer's, and Ellie must act fast if she wants to uncover the truth of her family's history.Sparked by the discovery of a long forgotten family heirloom, Ellie embarks on a journey to French wine country to uncover the mystery surrounding The Sleeping Beauty--the castle so named for Charles Perrault's beloved fairy tale--and unearth its secrets before they're finally silenced by time.Set in three different time periods--the French Revolution, World War II, and present day--The Lost Castle is a story of loves won and lost, of battles waged, and an enchanted castle that inspired the epic fairy tales time left behind.",Historical,"      The Lost Castle
      
          (The Lost Castle #1)"
48,Joy Fielding,"What first appears to be a random home invasion reveals a family's dark secrets in this domestic ticking-clock suspense from the New York Times bestselling author of See Jane Run.A hostile relationship with her sister and a complicated past with her father's second wife have kept Robin estranged from her family for many years. But when her father's new family is attacked in their house, with her father, his wife, and young daughter in critical condition in the hospital, she returns home to await their fate and hopefully mend fences. It looks like a random robbery gone awry, but as Robin spends more time with her family members, she learns they all had their secrets -- and one of those secrets may have put them all in horrible danger.",Fiction,      The Bad Daughter
49,L.M. Elliott,"The colonies are in the throes of the Revolutionary War and caught in the midst of spies, traitors, Loyalists and Patriots, is the charming, quick-witted Peggy Schuyler—youngest of the famed Schuyler sisters and daughter of General Philip Schuyler. Her eldest sister Angelica, the “thief of hearts,” is known for her passion and intelligence, while kind, sweet Eliza has a beauty so great, it only outshone by her enormous heart. Though often in the shadows of her beloved sisters, Peggy is talented in her own right—fluent in French, artistically talented, and brave beyond compare. When a flirtatious aide-de-camp to General Washington named Alexander Hamilton writes an eloquent letter to Peggy asking for her help in wooing the earnest Eliza, Peggy is skeptical but finds herself unable to deny such an impassioned plea. Thus begins her own journey into the Revolution! Inspired by the cultural phenomenon of the Broadway musical, “Hamilton.”",Historical,      Hamilton and Peggy!: A Revolutionary Friendship
50,Sigrid Nunez,"A moving story of love, friendship, grief, healing, and the magical bond between a woman and her dog.When a woman unexpectedly loses her lifelong best friend and mentor, she finds herself burdened with the unwanted dog he has left behind. Her own battle against grief is intensified by the mute suffering of the dog, a huge Great Dane traumatized by the inexplicable disappearance of its master, and by the threat of eviction: dogs are prohibited in her apartment building.While others worry that grief has made her a victim of magical thinking, the woman refuses to be separated from the dog except for brief periods of time. Isolated from the rest of the world, increasingly obsessed with the dog's care, determined to read its mind and fathom its heart, she comes dangerously close to unraveling. But while troubles abound, rich and surprising rewards lie in store for both of them.",Fiction,      The Friend
51,Brenda Rufener,"Linden Rose has a big secret--she is homeless and living in the halls of her small-town high school. Her position as school blog editor, her best friends, Ham and Seung, and the promise of a future far away are what keep Linden under the radar and moving forward.But when cool-girl Bea comes to school with a bloody lip, the damage hits too close to home. Linden begins looking at Bea's life, and soon her investigation prompts people to pay more attention. And attention is the last thing she needs.Linden knows the only way to put a stop to the violence is to tell Bea's story and come to terms with her own painful past. Even if that means breaking her rules for survival and jeopardizing the secrets she's worked so hard to keep.",Contemporary,      Where I Live
52,Kimberly Reid,"A CIA prodigy's cover is blown when he accidentally becomes an internet sensation in #Prettyboy Must Die, inspired by the #Alexfromtarget story.When Peter Smith's classmate snaps a picture of him during a late night run at the track, Peter thinks he might be in trouble. When she posts that photo--along with the caption, ""See the Pretty Boy Run,""--Peter knows he's in trouble. But when hostiles drop through the ceiling of his 6th period Chem Class, Peter's pretty sure his trouble just became a national emergency.Because he's not really Peter Smith. He's Jake Morrow, former foster-kid turned CIA operative. After a massive screw-up on his first mission, he's on a pity assignment, a dozen hit lists and now, social media, apparently. As #Prettyboy, of all freaking things.His cover's blown, his school's under siege, and if he screws up now, #Prettyboy will become #Deadboy faster than you can say, 'fifteen minutes of fame.' Trapped in a high school with rabid killers and rabid fans, he'll need all his training and then some to save his job, his school and, oh yeah, his life.",Young Adult,      #Prettyboy Must Die
53,Paul Howarth,"Two adolescent brothers are exposed to the brutal realities of life and the seductive cruelty of power after a tragedy shatters their family in this riveting debut novel—a story of savagery and race, injustice and honor set in the untamed frontier of 1880s Australia—reminiscent of Philipp Meyer’s The Son and the novels of Cormac McCarthyAn epic Western, a tough coming-of-age story, and a tension-laden tale of survival, Only Killers and Thieves is a gripping and utterly transporting debut that brings to vivid life a colonial Australian frontier that bears a striking resemblance to the American West in its formative years.It is 1885 and the McBride family are trying to survive a crippling drought that is slowly eroding their lives and hopes: their cattle are starved, and the family can no longer purchase the supplies they need on their depleted credit. When the rain finally comes, it’s a miracle. For a moment, the scrubland flourishes and the remote swimming hole fills. Returning home from an afternoon swim, fourteen-year-old Tommy and sixteen-year-old Billy McBride discover a scene of heartbreaking carnage: their dogs dead in the yard, their hardworking father and mother shot to death, and their precocious younger sister unconscious and severely bleeding from a wound to her gut. The boys believe the killer is their former Aboriginal stockman, and, desperate to save Mary, they rush her to John Sullivan, the wealthiest landowner in the region and their father’s former employer, who promises to take care of them.Eager for retribution, the distraught brothers fall sway to Sullivan, who persuades them to join his posse led by the Queensland Native Police, an infamous arm of British colonial power whose sole purpose is the “dispersal” of indigenous Australians to “protect” settler rights. The group is led by the intimidating inspector Edmund Noone, a dangerous and pragmatic officer whose intellect and ruthlessness both fascinates and unnerves the watchful Tommy. Riding for days across the barren outback, the group is determined to find the perpetrators they insist are guilty, for reasons neither of the brothers truly understands. It is a harsh and horrifying journey that will have a devastating impact on Tommy, tormenting him for the rest of his life—and hold enduring consequences for a young country struggling to come into its own.Set in a period of Australian and British history as raw and relevant as that of the wild frontier of nineteenth-century America, Only Killers and Thieves is an unforgettable story of family, guilt, empire, race, manhood, and faith that combines the insightfulness of Philipp Meyer’s The Son with the atmospheric beauty of Amanda Coplin’s The Orchardist and the raw storytelling power of Ian McGuire’s The North Water.",Historical,      Only Killers and Thieves
54,Natalie Lloyd,"When the Problim children’s ramshackle bungalow in the Swampy Woods goes kaboom, the seven siblings and their pet pig have no choice but to move into their Grandpa’s abandoned old mansion in Lost Cove. No problem! For the Problim children, every problem is a gift.Wendell and Thea—twins born two minutes apart on a Wednesday and a Thursday—see the move as a chance to make new friends in time for their birthday cake smash. But the neighbors find the Problims’ return problematic—what with Sal’s foggy garden full of Wrangling Ivy, toddler Toot’s 365 stanktastic fart varieties, and Mona’s human catapult.Truth be told, rumors are flying about the Problims! Rumors of a bitter feud, a treasure, and a certain kind of magic lingering in the halls of #7 Main Street. And the neighbors will do anything to get their hands on those secrets—including sending the Problim children to seven different homes on seven different continents!",Childrens,"      The Problim Children
      
          (The Problim Children #1)"
55,R.A. Salvatore,"From R. A. Salvatore, the legendary creator of Drizzt Do’Urden, comes the start of abrand new epic journey.When Aoleyn loses her parents, she is left to fend for herself among a tribe of vicious barbarians. Bound by rigid traditions, she dreams of escaping to the world beyond her mountain home.The only hope for achieving the kind of freedom she searches for is to learn how to wield the mysterious power used by the tribe’s coven known as the Song of Usgar. Thankfully, Aoleyn may be the strongest witch to have ever lived, but magic comes at price. Not only has her abilities caught the eye of the brutish warlord that leads the tribe, but the demon of the mountain hunts all who wield the Coven’s power, and Aoleyn’s talent has made her a beacon in the night.",Fantasy,"      Child of a Mad God
      
          (Coven #1)"
56,Kim Michele Richardson,"Spanning several decades and written in an authentic voice both lyrical and wise, The Sisters of Glass Ferry is a haunting novel about small-town Southern secrets, loss and atonement, and the unbreakable bond between siblings.Glass Ferry, Kentucky, is bourbon country. Whiskey has been a way of life for generations, enabling families to provide and survive even in the darkest times. Flannery Butler's daddy, Beauregard ""Honey Bee"" Butler, was known for making some of the best whiskey in the state, aged in barrels he'd take by boat up and down the Kentucky River until the rocking waters turned the spirits smooth and golden. Flannery is the only person Honey Bee ever entrusted with his recipes before he passed on, swearing her to secrecy as he did so. But Flannery is harboring other secrets too, about her twin sister Patsy, older by eight minutes and pretty in a way Flannery knows she'll never be. Then comes the prom night when Patsy--wearing a yellow chiffon dress and the family pearls--disappears along with her date. Every succeeding year on the twins' birthday, Flannery's mother bakes a strawberry cake, convinced that this is the day Patsy will finally come home. But it will be two tumultuous decades until the muddy river yields a clue about what happened that night, compelling Flannery to confront the truth about her sleepy town, her family's past, and the choices she and those closest to her have made in the name of love and retribution . . .",Fiction,      The Sisters of Glass Ferry
57,Azareen Van der Vliet Oloomi,"A feisty heroine’s quest to reclaim her past through the power of literature—even as she navigates the murkier mysteries of love.   Zebra is the last in a line of anarchists, atheists, and autodidacts. When war came, her family didn’t fight; they took refuge in books. Now alone and in exile, Zebra leaves New York for Barcelona, retracing the journey she and her father made from Iran to the United States years ago.   Books are Zebra’s only companions—until she meets Ludo. Their connection is magnetic; their time together fraught. Zebra overwhelms him with her complex literary theories, her concern with death, and her obsession with history. He thinks she’s unhinged; she thinks he’s pedantic. Neither are wrong; neither can let the other go. They push and pull their way across the Mediterranean, wondering with each turn if their love, or lust, can free Zebra from her past.",Fiction,      Call Me Zebra
58,Carter   Wilson,"*Now under option with Legendary Television for development as a TV series*How far are you willing to go for Mister Tender?At fourteen, Alice Hill was viciously attacked by two of her classmates and left to die. The teens claim she was a sacrifice for a man called Mister Tender, but that could never be true: Mister Tender doesn’t exist. His sinister character is pop-culture fiction, created by Alice’s own father in a series of popular graphic novels.Over a decade later, Alice has changed her name and is trying to heal. But someone is watching her. They know more about Alice than any stranger could: her scars, her fears, and the secrets she keeps locked away. She can try to escape her past, but Mister Tender is never far behind. He will come with a smile that seduces, and a dark whisper in her ear…Inspired by a true story, this gripping thriller plunges you into a world of haunting memories and unseen threats, leaving you guessing until the harrowing end.",Thriller,      Mister Tender's Girl
59,Alisa Kwitney,"When Lizzie Lavenza enrolled at Ingold as its first female medical student, she knew she wouldn't have an easy time. From class demands to being an outsider among her male cohorts, she'll have to go above and beyond to prove herself. So when she stumbles across what appears to be a faulty Bio-mechanical--one of the mechanized cadavers created to service the school--she jumps at the chance to fix it and get ahead in the program.Only this Bio-mechanical isn't like the others. Where they are usually empty-minded and perfectly obedient, this one seems to have thoughts, feelings...and self-awareness.Soon Lizzie realizes that it is Victor Frankenstein--a former student who died under mysterious circumstances. Victor, it seems, still has a spark of human intelligence inside him, along with memories of things he discovered before his untimely death...and a suspicion that he was murdered to keep that information from getting out.Suddenly Lizzie finds herself intertwined in dark secrets and sabotage that put her life, and the lives of Victor and their friends, in danger. But Lizzie's determined to succeed--even if that means fighting an enemy who threatens the entire British Empire.",Young Adult,      Cadaver & Queen
60,T.E. Carter,"Ellie Frias disappeared long before she vanished.Tormented throughout middle school, Ellie begins her freshman year with a new look: she doesn't need to be popular; she just needs to blend in with the wallpaper.But when the unthinkable happens, Ellie finds herself trapped after a brutal assault. She wasn't the first victim, and now she watches it happen again and again. She tries to hold on to her happier memories in order to get past the cold days, waiting for someone to find her.The problem is, no one searches for a girl they never noticed in the first place.",Young Adult,      I Stop Somewhere
61,Heather  Lloyd,"Venus Black is a straitlaced A student fascinated by the study of astronomy—until the night she commits a shocking crime that tears her family apart and ignites a media firestorm. Venus refuses to talk about what happened or why, except to blame her mother. Adding to the mystery, Venus’s developmentally challenged younger brother, Leo, goes missing.More than five years later, Venus is released from prison with a suitcase of used clothes, a fake identity, and a determination to escape her painful past. Estranged from her mother, and with her beloved brother still missing, she sets out to make a fresh start in Seattle, skittish and alone. But as new people enter her orbit—including a romantic interest and a young girl who seems like a mirror image of her former lost self—old wounds resurface, and Venus realizes that she can’t find a future while she’s running from her past.",Fiction,      My Name Is Venus Black
62,Sayantani DasGupta,"MEET KIRANMALA: INTERDIMENSIONAL DEMONSLAYER(But she doesn’t know it yet.)On the morning of her twelfth birthday, Kiranmala is just a regular sixth grader living in Parsippany, New Jersey… until her parents mysteriously vanish later that day and a rakkhosh demon slams through her kitchen, determined to eat her alive. Turns out there might be some truth to her parents’ fantastical stories—like how Kiranmala is a real Indian princess—and a wealth of secrets about her origin they've kept hidden.To complicate matters, two crushworthy Indian princes ring her doorbell, insisting they’re here to rescue her. Suddenly, Kiran is swept into another dimension full of magic, winged horses, moving maps, and annoying, talking birds. There she must solve riddles and slay demons all while avoiding the Serpent King of the underworld (who may or may not want to kill her) and the rakkhosh queen (who definitely does) in order to find her parents and basically save New Jersey, her entire world, and everything beyond it…",Fantasy,"      The Serpent's Secret
      
          (Kiranmala and the Kingdom Beyond #1)"
63,Zoe Gilbert,"Every year they gather, while the girls shoot their arrows and the boys hunt them out. The air is riddled with spiteful shadows - the wounds and fears and furies of a village year.On a remote and unforgiving island lies a village unlike any other: Neverness. A girl is snatched by a water bull and dragged to its lair, a babe is born with a wing for an arm and children ask their fortunes of an oracle ox. While the villagers live out their own tales, enchantment always lurks, blighting and blessing in equal measure. Folk is a dark and sinuous debut circling the lives of one generation. In this world far from our time and place, the stories of the islanders interweave and overlap, their own folklore twisting fates and changing lives. A captivating, magical and haunting debut novel of breathtaking imagination, from the winner of the 2014 Costa Short Story Award.",Fantasy,      Folk
64,A.J. Steiger,"Obviously I’m not what most people would describe as happy. But that has nothing to do with anything. Happiness is not a priority. Survival is.Alvie Fitz doesn’t fit in, and she doesn’t care. She’s spent years swallowing meds and bad advice from doctors and social workers. Adjust, adapt. Pretend to be normal. It sounds so easy.If she can make it to her eighteenth birthday without any major mishaps, she’ll be legally emancipated. Free. But if she fails, she’ll become a ward of the state and be sent back to the group home.All she wants is to be left alone to spend time with her friend, Chance, the one-winged hawk at the zoo where she works. She can bide her time with him until her emancipation. Humans are overrated anyway. Then she meets Stanley, a boy who might be even stranger than she is—a boy who walks with a cane, who turns up every day with a new injury, whose body seems as fragile as glass. Without even meaning to, she finds herself getting close to him. But Alvie remembers what happened to the last person she truly cared about.Her past stalks her with every step, and it has sharp teeth. But if she can find the strength to face the enemy inside her, maybe she’ll have a chance at happiness after all.",Young Adult,      When My Heart Joins the Thousand
65,Deborah Schaumberg,"Gangs of New York meets Cassandra Clare in this debut YA fantasy set in 1882 BrooklynNew York, 1882. A dark, forbidding city, and no place for a girl with unexplainable powers.Sixteen-year-old Avery Kohl pines for the life she had before her mother was taken. She fears the mysterious men in crow masks who locked her mother in the Tombs asylum for being able to see what others couldn’t. Avery denies the signs in herself, focusing instead on her shifts at the ironworks factory and keeping her inventor father out of trouble. Other than secondhand tales of adventure from her best friend, Khan, an ex-slave, and caring for her falcon, Seraphine, Avery spends her days struggling to survive.Like her mother’s, Avery’s powers refuse to be contained. When she causes a bizarre explosion at the factory, she has no choice but to run from her lies, straight into the darkest corners of the city. Avery must embrace her abilities and learn to wield their power—or join her mother in the cavernous horrors of the Tombs. And the Tombs has secrets of its own: strange experiments are being performed on “patients”…and no one knows why.",Fantasy,      The Tombs
66,Mark Greaney,"Court Gentry is back in action. This time he's working on behalf of a well-connected group of Syrian expats to secure the Syrian president's mistress so they can use her to bring down the president's regime. But the expats' plan goes awry when it's discovered the mistress has a baby--the Syrian president's only male heir--hidden away in a Damascus safe house.Court goes after the baby, a decision that comes at the price of the mistress's life. The expat organization deems the boy now useless to their cause and refuses to protect him against the Syrian first lady and the notorious Swiss assassin in her employ. With no support on the way, Court realizes he'll have to take down the Syrian president himself if he and the boy are going to make it out alive...",Fiction,"      Agent in Place
      
          (The Gray Man #7)"
67,Quinn Loftis,"His orders are clear: launch a raid against England and bring home the spoils of war. But the prophecy is also clear: General Torben will take a foreign bride — one who is a seer and healer just like his mother. The eldest princess of England is said to be just that… a beautiful, charming, and headstrong woman. But he's a Viking army general and she's an English princess — and one who is already promised to the king of Tara.Two worlds collide in this epic historical fiction centered on an undeniable chemistry that smolders against the odds. Richly written and injected with moments of humor, this action-packed romantic tale will leave you breathless.Quinn Loftis is the author of twenty novels, including the USA Today Bestseller Fate and Fury.",Historical,"      The Viking's Chosen
      
          (Clan Hakon #1)"
