,author,description,genre,title
37,Stefan Zweig,"Chess Story, also known as The Royal Game, is the Austrian master Stefan Zweig's final achievement, completed in Brazilian exile and sent off to his American publisher only days before his suicide in 1942. It is the only story in which Zweig looks at Nazism, and he does so with characteristic emphasis on the psychological.Travelers by ship from New York to Buenos Aires find that on board with them is the world champion of chess, an arrogant and unfriendly man. They come together to try their skills against him and are soundly defeated. Then a mysterious passenger steps forward to advise them and their fortunes change. How he came to possess his extraordinary grasp of the game of chess and at what cost lie at the heart of Zweig's story.This new translation of Chess Story brings out the work's unusual mixture of high suspense and poignant reflection.",Fiction,      Chess Story
38,Chinua Achebe,"THINGS FALL APART tells two overlapping, intertwining stories, both of which center around Okonkwo, a “strong man” of an Ibo village in Nigeria. The first of these stories traces Okonkwo's fall from grace with the tribal world in which he lives, and in its classical purity of line and economical beauty it provides us with a powerful fable about the immemorial conflict between the individual and society. The second story, which is as modern as the first is ancient, and which elevates the book to a tragic plane, concerns the clash of cultures and the destruction of Okonkwo's world through the arrival of aggressive, proselytizing European missionaries. These twin dramas are perfectly harmonized, and they are modulated by an awareness capable of encompassing at once the life of nature, human history, and the mysterious compulsions of the soul. THINGS FALL APART is the most illuminating and permanent monument we have to the modern African experience as seen from within.",Fiction,"      Things Fall Apart
      
          (The African Trilogy #1)"
39,Samuel Beckett,"The story revolves around two seemingly homeless men waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time.",Plays,      Waiting for Godot
40,William Shakespeare,"Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius (who is himself pursued by an enraptured Helena). In the forest, unbeknownst to the mortals, Oberon and Titania (King and Queen of the faeries) are having a spat over a servant boy. The plot twists up when Oberon's head mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking. Throw in a group of labourers preparing a play for the Duke's wedding (one of whom is given a donkey's head and Titania for a lover by Puck) and the complications become fantastically funny.",Classics,      A Midsummer Night's Dream
41,Truman Capote,"On November 15, 1959, in the small town of Holcomb, Kansas, four members of the Clutter family were savagely murdered by blasts from a shotgun held a few inches from their faces. There was no apparent motive for the crime, and there were almost no clues.As Truman Capote reconstructs the murder and the investigation that led to the capture, trial, and execution of the killers, he generates both mesmerizing suspense and astonishing empathy. In Cold Blood is a work that transcends its moment, yielding poignant insights into the nature of American violence.",Nonfiction,      In Cold Blood
42,Jane Austen,"Jane Austen's first novel—published posthumously in 1818—tells the story of Catherine Morland and her dangerously sweet nature, innocence, and sometime self-delusion. Though Austen's fallible heroine is repeatedly drawn into scrapes while vacationing at Bath and during her subsequent visit to Northanger Abbey, Catherine eventually triumphs, blossoming into a discerning woman who learns truths about love, life, and the heady power of literature. The satirical novel pokes fun at the gothic novel while earnestly emphasizing caution to the female sex.This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.",Classics,      Northanger Abbey
43,Stefan Zweig,"Ein Liebesbrief erreicht den Romancier und Lebemann R. an seinem einundvierzigsten Geburtstag – die leidenschaftliche Lebensbeichte einer Frau, deren Lebensmittelpunkt er war.Doch sie ist für ihn nur eine belanglose Geliebte unter vielen geblieben, letztlich eine Unbekannte. »Ich klage Dich nicht an, mein Geliebter, nein, ich klage Dich nicht an«, verspricht sie, und doch stellen ihre glühenden Worten das Leben dieses Mannes, der »nur das Leichte, das Spielende, das Gewichtlose« lieben kann und vor Bindungen zurückscheut aus »Angst, in ein Schicksal einzugreifen«, vollständig in Frage.",Classics,      Brief einer Unbekannten
44,Nathaniel Hawthorne,"Delve into The Scarlet Letter, Nathaniel Hawthorne's meditation on human alienation and its effect on the soul in this story set in seventeenth-century Massachusetts and be dazzled by literature. In Nathaniel Hawthorne's dark novel, The Scarlet Letter, a single sinful act ruins the lives of three people. None more so than Hester Prynne, a young, beautiful, and dignified woman, who conceived a child out of wedlock and receives the public punishment of having to always wear a scarlet ""A"" on her clothing. She refuses to reveal the father of her child, which could lighten her sentence. Her husband, the aptly-named Roger Chillingworth, who Hester thought had died in a shipwreck but was actually being held captive by Native Americans, arrives at the exact moment of her deepest public shaming and vows to get revenge. Her lover, Arthur Dimmesdale, remains safely unidentified, but is wracked with guilt. Though originally published in 1850, the story is set in seventeenth-century Massachusetts among Hawthorne's Puritan ancestors. In The Scarlet Letter, he created a story that highlighted both their weaknesses and their strengths. His knowledge of their beliefs and his admiration for their way of life was balanced by his concerns about their rigid and oppressive rules.Complete and unabridged, this elegantly designed, clothbound edition features an elastic closure and a new introduction by Mike Lee Davis.",Classics,      The Scarlet Letter
45,Jane Austen,"Twenty-seven-year old Anne Elliot is Austen's most adult heroine. Eight years before the story proper begins, she is happily betrothed to a naval officer, Frederick Wentworth, but she precipitously breaks off the engagement when persuaded by her friend Lady Russell that such a match is unworthy. The breakup produces in Anne a deep and long-lasting regret. When later Wentworth returns from sea a rich and successful captain, he finds Anne's family on the brink of financial ruin and his own sister a tenant in Kellynch Hall, the Elliot estate. All the tension of the novel revolves around one question: Will Anne and Wentworth be reunited in their love?Jane Austen once compared her writing to painting on a little bit of ivory, 2 inches square. Readers of Persuasion will discover that neither her skill for delicate, ironic observations on social custom, love, and marriage nor her ability to apply a sharp focus lens to English manners and morals has deserted her in her final finished work.",Classics,      Persuasion
46,J.R.R. Tolkien,"Alternate cover edition here.The Companions of the Ring have become involved in separate adventures as the quest continues. Aragorn, revealed as the hidden heir of the ancient Kings of the West, joined with the Riders of Rohan against the forces of Isengard, and took part in the desperate victory of the Hornburg. Merry and Pippin, captured by Orcs, escaped into Fangorn Forest and there encountered the Ents. Gandalf returned, miraculously, and defeated the evil wizard, Saruman. Meanwhile, Sam and Frodo progressed towards Mordor to destroy the Ring, accompanied by SmEagol--Gollum, still obsessed by his 'precious'. After a battle with the giant spider, Shelob, Sam left his master for dead; but Frodo is still alive--in the hands of the Orcs. And all the time the armies of the Dark Lord are massing. J.R.R. Tolkien's great work of imaginative fiction has been labeled both a heroic romance and a classic fantasy fiction. By turns comic and homely, epic and diabolic, the narrative moves through countless changes of scene and character in an imaginary world which is totally convincing in its detail.",Fantasy,"      The Return of the King
      
          (The Lord of the Rings #3)"
47,Erich Maria Remarque,"This is the testament of Paul Bäumer, who enlists with his classmates in the German army of World War I. These young men become enthusiastic soldiers, but their world of duty, culture, and progress breaks into pieces under the first bombardment in the trenches. Through years of vivid horror, Paul holds fast to a single vow: to fight against the hatred that meaninglessly pits young men of the same generation but different uniforms against one another – if only he can come out of the war alive.",Classics,"      All Quiet on the Western Front
      
          (All Quiet on the Western Front/The Road Back #1)"
48,Gabriel García Márquez,"A man returns to the town where a baffling murder took place 27 years earlier, determined to get to the bottom of the story. Just hours after marrying the beautiful Angela Vicario, everyone agrees, Bayardo San Roman returned his bride in disgrace to her parents. Her distraught family forced her to name her first lover; and her twin brothers announced their intention to murder Santiago Nasar for dishonoring their sister.Yet if everyone knew the murder was going to happen, why did no one intervene to stop it? The more that is learned, the less is understood, and as the story races to its inexplicable conclusion, an entire society--not just a pair of murderers—is put on trial.",Fiction,      Chronicle of a Death Foretold
49,Mark Twain,"Tom Sawyer is sure to find trouble wherever the river leads him…On the banks of the Mississippi River, Tom Sawyer and his friends seek out adventure at every turn. Then one fateful night in the graveyard they witness a murder. The boys make a blood oath never to reveal the secret, and they run away to be pirates in search of hidden treasure. But when Tom gets trapped in a cave with scary Injun Joe, can he escape unharmed?This Puffin Classic includes a behind-the-scenes journey, including an author profile, a guide to who's who, activities and more…",Classics,"      The Adventures of Tom Sawyer
      
          (The Adventures of Tom and Huck #1)"
50,Fyodor Dostoyevsky,"Raskolnikov, an impoverished student living in the St. Petersburg of the tsars, is determined to overreach his humanity and assert his untrammeled individual will. When he commits an act of murder and theft, he sets into motion a story that, for its excruciating suspense, its atmospheric vividness, and its depth of characterization and vision is almost unequaled in the literatures of the world. The best known of Dostoevsky’s masterpieces, Crime and Punishment can bear any amount of rereading without losing a drop of its power over our imaginations.Dostoevsky’s drama of sin, guilt, and redemption transforms the sordid story of an old woman’s murder into the nineteenth century’s profoundest and most compelling philosophical novel.Award-winning translators Richard Pevear and Larissa Volokhonsky render this elusive and wildly innovative novel with an energy, suppleness, and range of voice that do full justice to the genius of its creator.",Classics,      Crime and Punishment
51,Voltaire,"Brought up in the household of a powerful Baron, Candide is an open-minded young man, whose tutor, Pangloss, has instilled in him the belief that 'all is for the best'. But when his love for the Baron's rosy-cheeked daughter is discovered, Candide is cast out to make his own way in the world. And so he and his various companions begin a breathless tour of Europe, South America and Asia, as an outrageous series of disasters befall them - earthquakes, syphilis, a brush with the Inquisition, murder - sorely testing the young hero's optimism.",Classics,      Candide
52,Frank Herbert,"Set in the far future amidst a sprawling feudal interstellar empire where planetary dynasties are controlled by noble houses that owe an allegiance to the imperial House Corrino, Dune tells the story of young Paul Atreides (the heir apparent to Duke Leto Atreides and heir of House Atreides) as he and his family accept control of the desert planet Arrakis, the only source of the 'spice' melange, the most important and valuable substance in the cosmos. The story explores the complex, multi-layered interactions of politics, religion, ecology, technology, and human emotion as the forces of the empire confront each other for control of Arrakis.Published in 1965, it won the Hugo Award in 1966 and the inaugural Nebula Award for Best Novel. Dune is frequently cited as the world's best-selling sf novel.",Science Fiction,"      Dune
      
          (Dune #1)"
53,William Shakespeare,"The Oxford School Shakespeare has become the preferred introduction to the literary legacy of the greatest playwright in the English language. This exclusive collection of the Bard's best works has been designed specifically for readers new to Shakespeare's rich literary legacy. Each play is presented complete and unabridged, in large print. Every book is well illustrated, and starts with a commentary and character summary. Scene synopses and character summaries clarify confusing plots, while incisive essays explore the historical context and Shakespeare's sources. Each book ends with a complete list of Shakespeare's plays and a brief chronology of the Bard's life. The detailed explanatory notes are written clearly and positioned right next to the text--no more squinting at microscopic footnotes or flipping pages back and forth in search of endnotes! The new edition of the series features new covers and new illustrations, including both new drawings and photos from recent productions of Shakespeare's plays around the globe. In addition, the notes and the introductory material have been completely revised in line with new research and in order to make them clearer and more accessible. Finally, the entire text has been redesigned and reset to enhance readability. The new edition achieves the feat of unprecedented clarity of presentation without any cuts to the original text or the detailed explanations.",Classics,      Julius Caesar
54,Jules Verne,"""To go around the world...in such a short time and with the means of transport currently available, was not only impossible, it was madness""One ill-fated evening at the Reform Club, Phileas Fogg rashly bets his companions £20,000 that he can travel around the entire globe in just eighty days - and he is determined not to lose. Breaking the well-establised routine of his daily life, the reserved Englishman immediately sets off for Dover, accompanied by his hot-blooded French manservant Passepartout. Travelling by train, steamship, sailing boat, sledge and even elephant, they must overcome storms, kidnappings, natural disasters, Sioux attacks and the dogged Inspector Fix of Scotland Yard - who believes that Fogg has robbed the Bank of England - to win the extraordinary wager. Around the World in Eighty Days gripped audiences on its publication and remains hugely popular, combining exploration, adventure and a thrilling race against time.Michael Glencross's lively translation is accompanied by an introduction by Brian Aldiss, which places Jules Verne's work in its literary and historical context. There is also a detailed chronology, notes and further reading.",Classics,"      Around the World in Eighty Days
      
          (Extraordinary Voyages #11)"
55,Kahlil Gibran,"Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational. Gibran’s musings are divided into twenty-eight chapters covering such sprawling topics as love, marriage, children, giving, eating and drinking, work, joy and sorrow, housing, clothes, buying and selling, crime and punishment, laws, freedom, reason and passion, pain, self-knowledge, teaching, friendship, talking, time, good and evil, prayer, pleasure, beauty, religion, and death.",Poetry,      The Prophet
56,Charles Dickens,"
'Liberty, equality, fraternity, or death; -- the last, much the easiest to bestow, O Guillotine!'
After eighteen years as a political prisoner in the Bastille, the ageing Doctor Manette is finally released and reunited with his daughter in England. There the lives of two very different men, Charles Darnay, an exiled French aristocrat, and Sydney Carton, a disreputable but brilliant English lawyer, become enmeshed through their love for Lucie Manette. From the tranquil roads of London, they are drawn against their will to the vengeful, bloodstained streets of Paris at the height of the Reign of Terror, and they soon fall under the lethal shadow of La Guillotine.This edition uses the text as it appeared in its serial publication in 1859 to convey the full scope of Dickens's vision, and includes the original illustrations by H. K. Browne ('Phiz'). Richard Maxwell's introduction discusses the intricate interweaving of epic drama with personal tragedy.--back cover",Fiction,      A Tale of Two Cities
57,Richard Bach,"This is a story for people who follow their hearts and make their own rules...people who get special pleasure out of doing something well, even if only for themselves...people who know there's more to this living than meets the eye: they’ll be right there with Jonathan, flying higher and faster than ever they dreamed.Jonathan Livingston Seagull is no ordinary bird. He believes it is every gull's right to fly, to reach the ultimate freedom of challenge and discovery, finding his greatest reward in teaching younger gulls the joy of flight and the power of dreams. The special 20th anniversary release of this spiritual classic!",Fiction,      Jonathan Livingston Seagull
58,Leo Tolstoy,"Acclaimed by many as the world's greatest novel, Anna Karenin provides a vast panorama of contemporary life in Russia and of humanity in general. In it Tolstoy uses his intense imaginative insight to create some of the most memorable characters in literature. Anna is a sophisticated woman who abandons her empty existence as the wife of Karenin and turns to Count Vronsky to fulfil her passionate nature - with tragic consequences. Levin is a reflection of Tolstoy himself, often expressing the author's own views and convictions.Throughout, Tolstoy points no moral, merely inviting us not to judge but to watch. As Rosemary Edmonds comments, 'He leaves the shifting patterns of the kaleidoscope to bring home the meaning of the brooding words following the title, 'Vengeance is mine, and I will repay.",Classics,      Anna Karenina
59,Virginia Woolf,"A Room of One's Own is Virginia Woolf's most powerful feminist essay, justifying the need for women to possess intellectual freedom and financial independence. Based on a lecture given at Girton College, Cambridge, the essay is one of the great feminist polemics, ranging in its themes from Jane Austen and Charlotte Bronte to the silent fate of Shakespeare's gifted (imaginary) sister and the effects of poverty and sexual constraint on female creativity.Virginia Woolf (1882-1941) is regarded as a major twentieth-century author and essayist, a key figure in literary history as a feminist and modernist, and the centre of 'The Bloomsbury Group'.",Classics,      A Room of One's Own
60,H.G. Wells,"With H.G. Wells’ other novels, The War of the Worlds was one of the first and greatest works of science fiction ever to be written. Even long before man had learned to fly, H.G. Wells wrote this story of the Martian attack on England. These unearthly creatures arrive in huge cylinders, from which they escape as soon as the metal is cool. The first falls near Woking and is regarded as a curiosity rather than a danger until the Martians climb out of it and kill many of the gaping crowd with a Heat-Ray. These unearthly creatures have heads four feet in diameter and colossal round bodies, and by manipulating two terrifying machines – the Handling Machine and the Fighting Machine – they are as versatile as humans and at the same time insuperable. They cause boundless destruction. The inhabitants of the Earth are powerless against them, and it looks as if the end of the World has come. But there is one factor which the Martians, in spite of their superior intelligence, have not reckoned on. It is this which brings about a miraculous conclusion to this famous work of the imagination.",Classics,      The War of the Worlds
61,Jane Austen,"'The more I know of the world, the more am I convinced that I shall never see a man whom I can really love. I require so much!'Marianne Dashwood wears her heart on her sleeve, and when she falls in love with the dashing but unsuitable John Willoughby she ignores her sister Elinor's warning that her impulsive behaviour leaves her open to gossip and innuendo. Meanwhile Elinor, always sensitive to social convention, is struggling to conceal her own romantic disappointment, even from those closest to her. Through their parallel experience of love—and its threatened loss—the sisters learn that sense must mix with sensibility if they are to find personal happiness in a society where status and money govern the rules of love.This edition includes explanatory notes, textual variants between the first and second editions, and Tony Tanner's introduction to the original Penguin Classic edition.",Classics,      Sense and Sensibility
62,Arthur Conan Doyle,"As a dense yellow fog swirls through the streets of London, a deep melancholy has descended on Sherlock Holmes, who sits in a cocaine-induced haze at 221B Baker Street. His mood is only lifted by a visit from a beautiful but distressed young woman - Mary Morstan, whose father vanished ten years before. Four years later she began to receive an exquisite gift every year: a large, lustrous pearl. Now she has had an intriguing invitation to meet her unknown benefactor and urges Holmes and Watson to accompany her. And in the ensuing investigation - which involves a wronged woman, a stolen hoard of Indian treasure, a wooden-legged ruffian, a helpful dog and a love affair - even the jaded Holmes is moved to exclaim, 'Isn't it gorgeous!'",Classics,"      The Sign of Four
      
          (Sherlock Holmes #2)"
63,John Steinbeck,"First published in 1939, Steinbeck’s Pulitzer Prize winning epic of the Great Depression chronicles the Dust Bowl migration of the 1930s and tells the story of one Oklahoma farm family, the Joads, driven from their homestead and forced to travel west to the promised land of California. Out of their trials and their repeated collisions against the hard realities of an America divided into haves and have-nots evolves a drama that is intensely human yet majestic in its scale and moral vision, elemental yet plainspoken, tragic but ultimately stirring in its human dignity. A portrait of the conflict between the powerful and the powerless, of one man’s fierce reaction to injustice, and of one woman’s stoical strength, the novel captures the horrors of the Great Depression and probes the very nature of equality and justice in America. Sensitive to fascist and communist criticism, Steinbeck insisted that ""The Battle Hymn of the Republic” be printed in its entirety in the first edition of the book—which takes its title from the first verse: He is trampling out the vintage where the grapes of wrath are stored.” As Don DeLillo has claimed, Steinbeck shaped a geography of conscience” with this novel where there is something at stake in every sentence.” Beyond that—for emotional urgency, evocative power, sustained impact, prophetic reach, and continued controversy—The Grapes of Wrath is perhaps the most American of American classics.",Classics,      The Grapes of Wrath
64,Jules Verne,"The intrepid Professor Liedenbrock embarks upon the strangest expedition of the nineteenth century: a journey down an extinct Icelandic volcano to the Earth's very core. In his quest to penetrate the planet's primordial secrets, the geologist--together with his quaking nephew Axel and their devoted guide, Hans--discovers an astonishing subterranean menagerie of prehistoric proportions. Verne's imaginative tale is at once the ultimate science fiction adventure and a reflection on the perfectibility of human understanding and the psychology of the questor.",Classics,"      Journey to the Center of the Earth
      
          (Extraordinary Voyages #3)"
65,Gary Paulsen,"Brian is on his way to Canada to visit his estranged father when the pilot of his small prop plane suffers a heart attack. Brian is forced to crash-land the plane in a lake--and finds himself stranded in the remote Canadian wilderness with only his clothing and the hatchet his mother gave him as a present before his departure. Brian had been distraught over his parents' impending divorce and the secret he carries about his mother, but now he is truly desolate and alone. Exhausted, terrified, and hungry, Brian struggles to find food and make a shelter for himself. He has no special knowledge of the woods, and he must find a new kind of awareness and patience as he meets each day's challenges. Is the water safe to drink? Are the berries he finds poisonous? Slowly, Brian learns to turn adversity to his advantage--an invading porcupine unexpectedly shows him how to make fire, a devastating tornado shows him how to retrieve supplies from the submerged airplane. Most of all, Brian leaves behind the self-pity he has felt about his predicament as he summons the courage to stay alive. A story of survival and of transformation, this riveting book has sparked many a reader's interest in venturing into the wild.",Young Adult,"      Hatchet
      
          (Brian's Saga #1)"
66,Arthur Miller,"'For a salesman, there is no rock bottom to life. He don't put a bolt to a nut, he don't tell you the law or give you medicine. He's a man way out there in the blue, riding on a smile and a shoeshine.'Willy Loman has been a salesman for 34 years. At 60, he is cast aside, his usefulness exhausted. With no future to dream about he must face the crushing disappointments of his past. He takes one final brave action, but is he heroic at last or a self-deluding fool?",Academic,      Death of a Salesman
67,Charles Dickens,"""I am the Ghost of Christmas Present,"" said the Spirit. ""Look upon me!""The holiday season brings the chance to give, and what better gift is there than one of the most beloved stories in the English language? This year, we at Atria Books are offering a free ebook edition of Charles Dickens’ A Christmas Carol, the perfect companion for a cozy night by the fire.Since its publication in 1843, A Christmas Carol and the miserly Ebenezer Scrooge have become literary classics. Illuminated with practical scholarship and questions for discussion, this edition makes a charming package that includes the facts behind the fiction, as well as the pure joy and magic of this timeless tale about the true meaning of Christmas.",Classics,      A Christmas Carol
68,Henrik Ibsen,"
A Doll's House (1879), is a masterpiece of theatrical craft which, for the first time portrayed the tragic hypocrisy of Victorian middle class marriage on stage. The play ushered in a new social era and ""exploded like a bomb into contemporary life"".  
The Student Edition contains these exclusive features: 

·         A chronology of the playwright's life and work
·         An introduction giving the background of the play
·         Commentary on themes, characters. language and style
·         Notes on individual words and phrases in the text
·         Questions for further study
·         Bibliography for further reading.

 
",Classics,      A Doll's House
69,Jane Austen,"'I never have been in love; it is not my way, or my nature; and I do not think I ever shall.'Beautiful, clever, rich - and single - Emma Woodhouse is perfectly content with her life and sees no need for either love or marriage. Nothing, however, delights her more than interfering in the romantic lives of others. But when she ignores the warnings of her good friend Mr. Knightley and attempts to arrange a suitable match for her protegee Harriet Smith, her carefully laid plans soon unravel and have consequences that she never expected. With its imperfect but charming heroine and its witty and subtle exploration of relationships, Emma is often seen as Jane Austen's most flawless work.This edition includes a new chronology and additional suggestions for further reading.",Classics,      Emma
70,E.B. White,"This beloved book by E. B. White, author of Stuart Little and The Trumpet of the Swan, is a classic of children's literature that is ""just about perfect."" This high-quality paperback features vibrant illustrations colorized by Rosemary Wells!Some Pig. Humble. Radiant. These are the words in Charlotte's Web, high up in Zuckerman's barn. Charlotte's spiderweb tells of her feelings for a little pig named Wilbur, who simply wants a friend. They also express the love of a girl named Fern, who saved Wilbur's life when he was born the runt of his litter.E. B. White's Newbery Honor Book is a tender novel of friendship, love, life, and death that will continue to be enjoyed by generations to come. This edition contains newly color illustrations by Garth Williams, the acclaimed illustrator of E. B. White's Stuart Little and Laura Ingalls Wilder's Little House series, among many other books.--harpercollins.com",Classics,      Charlotte's Web
71,Niccolò Machiavelli,"THE PRINCE was written by Niccolo' Machiavelli in the 1500s. It has continued to be a best seller in many languages. Presently, it is translated into modern English, with illustrations by Benjamin Martinez and an Introduction by Adolph Cso.The Prince is a classic book that explores the attainment, maintenance, and utilization of political power in the western world. Machiavelli wrote The Prince to demonstrate his skill in the art of the state, presenting advice on how a prince might acquire and hold power. Machiavelli defended the notion of rule by force rather than by law. Accordingly, The Prince seems to rationalize a number of actions done solely to perpetuate power. It is an examination of power-its attainment, development, and successful use.",Classics,      The Prince
72,Toni Morrison,"The Bluest Eye is Toni Morrison's first novel, a book heralded for its richness of language and boldness of vision. Set in the author's girlhood hometown of Lorain, Ohio, it tells the story of black, eleven-year-old Pecola Breedlove. Pecola prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blond, blue-eyed children in America. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom. Pecola's life does change- in painful, devastating ways.What its vivid evocation of the fear and loneliness at the heart of a child's yearning, and the tragedy of its fulfillment. The Bluest Eye remains one of Tony Morrisons's most powerful, unforgettable novels- and a significant work of American fiction.",Fiction,      The Bluest Eye
73,Lewis Carroll,"Weary of her storybook, one ""without pictures or conversations,"" the young and imaginative Alice follows a hasty hare underground--to come face-to-face with some of the strangest adventures and most fantastic characters in all of literature. The Ugly Duchess, the Mad Hatter, the weeping Mock Turtle, the diabolical Queen of Hearts, the Cheshire Cat--each more eccentric than the last--could only have come from that master of sublime nonsense, Lewis Carroll. In penning this brilliant burlesque of children's literature, Carroll has written a farcical satire of rigid Victorian society, an arresting parody of the fears, anxieties, and complexities of growing up. Carroll was one of the few adult writers to successfully enter the children's world of make-believe: where the impossible becomes possible, the unreal--real, and where the height of adventure is limited only by the depths of imagination.",Classics,"      Alice's Adventures in Wonderland & Through the Looking-Glass
      
          (Alice's Adventures in Wonderland #1-2)"
74,Stephen King,"Jack Torrance's new job at the Overlook Hotel is the perfect chance for a fresh start. As the off-season caretaker at the atmospheric old hotel, he'll have plenty of time to spend reconnecting with his family and working on his writing. But as the harsh winter weather sets in, the idyllic location feels ever more remote...and more sinister. And the only one to notice the strange and terrible forces gathering around the Overlook is Danny Torrance, a uniquely gifted five-year-old.©1977 Stephen King; (P)2005 Random House Audio",Horror,"      The Shining
      
          (The Shining #1)"
75,Herman Melville,"""It is the horrible texture of a fabric that should be woven of ships' cables and hawsers. A Polar wind blows through it, and birds of prey hover over it."" So Melville wrote of his masterpiece, one of the greatest works of imagination in literary history. In part, Moby-Dick is the story of an eerily compelling madman pursuing an unholy war against a creature as vast and dangerous and unknowable as the sea itself. But more than just a novel of adventure, more than an encyclopaedia of whaling lore and legend, the book can be seen as part of its author's lifelong meditation on America. Written with wonderfully redemptive humour, Moby-Dick is also a profound inquiry into character, faith, and the nature of perception.",Classics,"      Moby-Dick or, The Whale"
76,Zora Neale Hurston,"I read this masterpiece for the first time in high school. The love story of Janie and Tea Cake is one of stupendous beauty. Zora Neal Hurston's text is a treasure:""So she went on thinking in soft, easy phrases while all around the house, the night time put on flesh and blackness.""Early in life, Janie is taken care of by her grandmother Nanny,""Every tear you drop squeezes a cup uh blood outa mah heart""As she grew, ""Janie waited for a bloom time, a green time and an orange time.""She is married off to an old, rich man, but grows restless, ""There are years that ask questions and years that answer.""Ultimately , she gets an answer takes off with the ambitious Jody Starks. But, her hopes are shattered as Jody's ambitions in Eatonville, FL (coincidentally Hurston's hometown) where she feels,""Four walls squeezing her breath out."" as Jody ignores her and builds his empire in the town. He passes away and Janie meets her true love Tea Cake and she seems to have found her inner peace:""So she sat on the porch and watched the moon rise. Soon its amber fluid was drenching the earth, and quenching the thirst of the day.""Tea Cake gives her some lessons of wisdom:""See dat? You'se got de world in uh jug and make out you don't know it. But Ah'm glad tuh be the one tuh tell yuh.""She sheds her reticences and fears in her love for him:""He drifted off to sleep and Janie looked down on him and felt a soul-crushing love. So her soul crawled out from its hiding place.""She never takes on any religion for:""All gods who receive homage are cruel. All gods dispense suffering without reason. Otherwise, they would not be worshipped.""Her love is her temple as she dreamed of under the pear trees as a young girl with Nanny. Disaster eventually strikes, as it always does, gods dispensing their unreasoning suffering.""The wind came back with triple fury, and put out the light for the last time. They sat in company with the others in other shanties, their eyes straining against crude walls and their souls asking if He meant to measure their puny might against His. They seemed to be staring at the dark, but their eyes were watching God.""This novel was a forgotten masterpiece published in 1935 but forgotten until Alice Walker rediscovered her - and her gravesite - in 1977. Since, it has been appreciated as the quiet, beautiful monument to a woman's strength and endurance. A must read in these times of women-hating rhetoric in Drumpf's amerikkka. The attacks on Planned Parenthood and the bullshit ""reverse discrimination"" are just two of the many demonstrations of why this book is important as both a feminist and anti-racist classic.",Classics,      Their Eyes Were Watching God
77,Mario Puzo,"The Godfather—the epic tale of crime and betrayal that became a global phenomenon.Almost fifty years ago, a classic was born. A searing portrayal of the Mafia underworld, The Godfather introduced readers to the first family of American crime fiction, the Corleones, and their powerful legacy of tradition, blood, and honor. The seduction of power, the pitfalls of greed, and the allegiance to family—these are the themes that have resonated with millions of readers around the world and made The Godfather the definitive novel of the violent subculture that, steeped in intrigue and controversy, remains indelibly etched in our collective consciousness.~penguin.com",Fiction,"      The Godfather
      
          (Mario Puzo's Mafia)"
78,Charlotte Perkins Gilman,"‘It is stripped off - the paper - in great patches . . . The colour is repellent . . . In the places where it isn’t faded and where the sun is just so - I can see a strange, provoking, formless sort of figure, that seems to skulk about . . .’Based on the author’s own experiences, 'The Yellow Wallpaper' is the chilling tale of a woman driven to the brink of insanity by the ‘rest cure’ prescribed after the birth of her child. Isolated in a crumbling colonial mansion, in a room with bars on the windows, the tortuous pattern of the yellow wallpaper winds its way into the recesses of her mind.Charlotte Perkins Gilman was America’s leading feminist intellectual of the early twentieth century. In addition to her masterpiece 'The Yellow Wallpaper', this new edition includes a selection of her best short fiction and extracts from her autobiography.",Classics,      The Yellow Wall-Paper
79,George S. Clason,"Beloved by millions, this timeless classic holds the key to all you desire and everything you wish to accomplish. This is the book that reveals the secret to personal wealth.   The Success Secrets of the Ancients— An Assured Road to Happiness and Prosperity   Countless readers have been helped by the famous “Babylonian parables,” hailed as the greatest of all inspirational works on the subject of thrift, financial planning, and personal wealth. In language as simple as that found in the Bible, these fascinating and informative stories set you on a sure path to prosperity and its accompanying joys. Acclaimed as a modern-day classic, this celebrated bestseller offers an understanding of—and a solution to—your personal financial problems that will guide you through a lifetime. This is the book that holds the secrets to keeping your money—and making more.  The Richest Man in Babylon Read it and recommend it to loved ones— and get on the road to riches. MORE THAN TWO MILLION BOOKS SOLD",Business,      The Richest Man in Babylon
